=============================================================
 starting episode: 0/2000
Waiting for server on 3101............
Count Down : 5
Waiting for server on 3101............
Count Down : 4
Waiting for server on 3101............
Count Down : 3
Waiting for server on 3101............
Count Down : 2
Waiting for server on 3101............
Count Down : 1
Waiting for server on 3101............
Count Down : 0
Waiting for server on 3101............
Count Down : -1
Waiting for server on 3101............
Count Down : 4
Client connected on 3101..............
Ep:0 step:0(1), a_t=[s= 1.00, t= 0.479993, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:68 step:100(19922), a_t=[s=-1.00, t= 0.526177, b= 0.000000], r_t=[r=-0.23, prog= 0.57, pen=-0.80, r_old=-0.23], Reward=  2756.81 /  2780.20 /  17897.94, epsilon=  0.934, speed=  0.35, gear= 1, damage= 1859.00
Ep:68 step:120(19942), a_t=[s=-0.57, t= 0.489767, b= 0.000000], r_t=[r=-0.10, prog= 0.34, pen=-0.44, r_old=-0.10], Reward=  2754.74 /  2778.13 /  17897.94, epsilon=  0.934, speed=  0.19, gear= 1, damage= 1859.00
Ep:68 step:140(19962), a_t=[s=-0.37, t= 0.359308, b= 0.000000], r_t=[r=-0.07, prog= 0.41, pen=-0.49, r_old=-0.07], Reward=  2752.79 /  2776.17 /  17897.94, epsilon=  0.934, speed=  0.22, gear= 1, damage= 1859.00
Ep:68 step:160(19982), a_t=[s=-0.53, t= 0.586522, b= 0.000000], r_t=[r=-0.07, prog= 0.90, pen=-0.97, r_old=-0.07], Reward=  2751.32 /  2774.70 /  17897.94, epsilon=  0.934, speed=  0.44, gear= 1, damage= 1859.00
Ep:68 step:180(20002), a_t=[s=-1.00, t= 0.677893, b= 0.000000], r_t=[r=-0.02, prog= 1.41, pen=-1.44, r_old=-0.02], Reward=  2750.76 /  2774.14 /  17897.94, epsilon=  0.934, speed=  0.66, gear= 1, damage= 1859.00
Ep:68 step:200(20022), a_t=[s=-0.57, t= 0.563523, b= 0.000000], r_t=[r= 0.13, prog= 1.76, pen=-1.63, r_old= 0.13], Reward=  2751.51 /  2774.90 /  17897.94, epsilon=  0.934, speed=  0.76, gear= 1, damage= 1859.00
Ep:68 step:220(20042), a_t=[s=-1.00, t= 0.382713, b= 0.000000], r_t=[r= 0.46, prog= 2.38, pen=-1.92, r_old= 0.46], Reward=  2757.58 /  2780.97 /  17897.94, epsilon=  0.934, speed=  0.94, gear= 1, damage= 1859.00
Ep:68 step:240(20062), a_t=[s=-0.34, t= 0.562306, b= 0.000000], r_t=[r= 3.72, prog= 11.15, pen=-7.44, r_old= 3.72], Reward=  2794.53 /  2817.91 /  17897.94, epsilon=  0.934, speed=  3.92, gear= 1, damage= 1859.00
Ep:68 step:260(20082), a_t=[s=-1.00, t= 0.682012, b= 0.000000], r_t=[r= 7.49, prog= 21.18, pen=-13.69, r_old= 7.49], Reward=  2818.81 /  2821.63 /  17897.94, epsilon=  0.934, speed=  7.34, gear= 1, damage= 1922.00
Ep:68 step:280(20102), a_t=[s=-1.00, t= 0.503182, b= 0.000000], r_t=[r=-0.12, prog= 0.41, pen=-0.52, r_old=-0.12], Reward=  2867.04 /  2845.81 /  17897.94, epsilon=  0.934, speed=  0.23, gear= 1, damage= 1984.00
Ep:68 step:300(20122), a_t=[s=-0.90, t= 0.554084, b= 0.000000], r_t=[r=-0.10, prog= 0.51, pen=-0.61, r_old=-0.10], Reward=  2864.98 /  2843.75 /  17897.94, epsilon=  0.934, speed=  0.27, gear= 1, damage= 1984.00
Ep:68 step:320(20142), a_t=[s=-1.00, t= 0.512281, b= 0.000000], r_t=[r=-0.05, prog= 0.69, pen=-0.74, r_old=-0.05], Reward=  2863.26 /  2842.02 /  17897.94, epsilon=  0.934, speed=  0.34, gear= 1, damage= 1984.00
Ep:68 step:340(20162), a_t=[s=-1.00, t= 0.526168, b= 0.000000], r_t=[r=-0.00, prog= 0.96, pen=-0.96, r_old=-0.00], Reward=  2862.83 /  2841.60 /  17897.94, epsilon=  0.933, speed=  0.44, gear= 1, damage= 1984.00
Ep:68 step:360(20182), a_t=[s=-0.05, t= 0.632514, b= 0.000000], r_t=[r= 0.12, prog= 1.58, pen=-1.46, r_old= 0.12], Reward=  2863.60 /  2842.37 /  17897.94, epsilon=  0.933, speed=  0.68, gear= 1, damage= 1984.00
Ep:68 step:380(20202), a_t=[s=-0.32, t= 0.552819, b= 0.000000], r_t=[r= 0.43, prog= 2.56, pen=-2.13, r_old= 0.43], Reward=  2867.82 /  2846.58 /  17897.94, epsilon=  0.933, speed=  1.02, gear= 1, damage= 1984.00
Ep:68 step:400(20222), a_t=[s= 0.76, t= 0.501067, b= 0.000000], r_t=[r= 0.46, prog= 1.61, pen=-1.15, r_old= 0.46], Reward=  2886.94 /  2865.70 /  17897.94, epsilon=  0.933, speed=  0.59, gear= 1, damage= 1984.00
META = 1 ... Running backwards
Ep:68 step:420(20242), a_t=[s= 0.24, t= 0.446897, b= 0.000000], r_t=[r= 4.32, prog= 2.81, pen= 1.51, r_old= 4.32], Reward=  3018.25 /  3005.88 /  17897.94, epsilon=  0.933, speed= -2.87, gear= 1, damage= 2021.00
=============================================================
 starting episode: 69/2000
Client connected on 3101..............
Ep:69 step:0(20243), a_t=[s= 1.00, t= 0.383120, b= 0.000000], r_t=[r= 0.49, prog= 0.49, pen=-0.00, r_old= 0.49], Reward=  0.49 /  0.49 /  17897.94, epsilon=  0.933, speed=  0.16, gear= 1, damage= 0.00
Ep:69 step:20(20263), a_t=[s= 1.00, t= 0.635787, b= 0.000000], r_t=[r= 114.29, prog= 132.42, pen=-18.13, r_old= 114.29], Reward=  1078.58 /  1078.58 /  17897.94, epsilon=  0.933, speed=  44.63, gear= 1, damage= 0.00
Ep:69 step:40(20283), a_t=[s= 0.09, t= 0.516211, b= 0.000000], r_t=[r= 196.21, prog= 226.44, pen=-30.22, r_old= 196.21], Reward=  4363.70 /  4363.70 /  17897.94, epsilon=  0.933, speed=  76.50, gear= 2, damage= 0.00
Ep:69 step:60(20303), a_t=[s= 1.00, t= 0.658891, b= 0.000000], r_t=[r= 152.61, prog= 261.70, pen=-109.09, r_old= 152.61], Reward=  8032.69 /  8032.69 /  17897.94, epsilon=  0.933, speed=  87.63, gear= 3, damage= 0.00
Ep:69 step:80(20323), a_t=[s= 0.15, t= 0.455169, b= 0.000000], r_t=[r= 216.77, prog= 293.58, pen=-76.81, r_old= 216.77], Reward=  11931.44 /  11931.44 /  17897.94, epsilon=  0.933, speed=  97.91, gear= 3, damage= 0.00
Ep:69 step:100(20343), a_t=[s=-1.00, t= 0.533871, b= 0.000000], r_t=[r= 299.04, prog= 308.94, pen=-9.90, r_old= 299.04], Reward=  15587.94 /  15587.94 /  17897.94, epsilon=  0.933, speed=  103.02, gear= 3, damage= 0.00
Ep:69 step:120(20363), a_t=[s= 0.46, t= 0.542675, b= 0.000000], r_t=[r= 177.87, prog= 234.50, pen=-56.64, r_old= 177.87], Reward=  20406.07 /  20406.07 /  17897.94, epsilon=  0.933, speed=  85.61, gear= 3, damage= 0.00
Ep:69 step:140(20383), a_t=[s=-1.00, t= 0.584723, b= 0.000000], r_t=[r= 228.71, prog= 250.12, pen=-21.41, r_old= 228.71], Reward=  24476.00 /  24476.00 /  17897.94, epsilon=  0.933, speed=  83.97, gear= 3, damage= 0.00
Ep:69 step:160(20403), a_t=[s= 0.93, t= 0.455072, b= 0.000000], r_t=[r= 5.78, prog= 100.98, pen=-95.21, r_old= 5.78], Reward=  25823.37 /  25740.54 /  17897.94, epsilon=  0.933, speed=  44.20, gear= 1, damage= 25.00
META = 1 ... Running backwards
=============================================================
 starting episode: 70/2000
Client connected on 3101..............
Ep:70 step:0(20410), a_t=[s= 1.00, t= 0.473319, b= 0.000000], r_t=[r= 0.28, prog= 0.28, pen=-0.00, r_old= 0.28], Reward=  0.28 /  0.28 /  25755.94, epsilon=  0.933, speed=  0.09, gear= 1, damage= 0.00
Ep:70 step:20(20430), a_t=[s= 0.49, t= 0.551707, b= 0.000000], r_t=[r= 123.74, prog= 127.95, pen=-4.21, r_old= 123.74], Reward=  1123.35 /  1123.35 /  25755.94, epsilon=  0.933, speed=  42.66, gear= 1, damage= 0.00
Ep:70 step:40(20450), a_t=[s= 1.00, t= 0.478913, b= 0.000000], r_t=[r= 202.24, prog= 228.75, pen=-26.50, r_old= 202.24], Reward=  4408.33 /  4408.33 /  25755.94, epsilon=  0.933, speed=  79.49, gear= 3, damage= 0.00
Ep:70 step:60(20470), a_t=[s=-1.00, t= 0.564463, b= 0.000000], r_t=[r= 169.20, prog= 230.34, pen=-61.15, r_old= 169.20], Reward=  7797.07 /  7797.07 /  25755.94, epsilon=  0.932, speed=  79.36, gear= 2, damage= 0.00
Ep:70 step:80(20490), a_t=[s=-0.14, t= 0.450334, b= 0.000000], r_t=[r= 214.32, prog= 259.08, pen=-44.76, r_old= 214.32], Reward=  11042.19 /  11042.19 /  25755.94, epsilon=  0.932, speed=  86.45, gear= 3, damage= 0.00
Ep:70 step:100(20510), a_t=[s=-0.81, t= 0.607266, b= 0.000000], r_t=[r=-23.16, prog= 21.60, pen=-44.76, r_old=-23.16], Reward=  12474.32 /  12458.25 /  25755.94, epsilon=  0.932, speed=  18.69, gear= 1, damage= 204.00
META = 1 ... Running backwards
=============================================================
 starting episode: 71/2000
Client connected on 3101..............
Ep:71 step:0(20513), a_t=[s= 0.85, t= 0.410874, b= 0.000000], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward=  0.22 /  0.22 /  25755.94, epsilon=  0.932, speed=  0.07, gear= 1, damage= 0.00
Ep:71 step:20(20533), a_t=[s=-0.00, t= 0.474852, b= 0.000000], r_t=[r= 111.88, prog= 133.90, pen=-22.02, r_old= 111.88], Reward=  1179.21 /  1179.21 /  25755.94, epsilon=  0.932, speed=  49.02, gear= 1, damage= 0.00
Ep:71 step:40(20553), a_t=[s= 0.04, t= 0.496047, b= 0.000000], r_t=[r= 175.54, prog= 240.47, pen=-64.92, r_old= 175.54], Reward=  4461.33 /  4461.33 /  25755.94, epsilon=  0.932, speed=  82.83, gear= 3, damage= 0.00
Ep:71 step:60(20573), a_t=[s=-0.53, t= 0.597071, b= 0.000000], r_t=[r= 234.21, prog= 261.83, pen=-27.62, r_old= 234.21], Reward=  8621.00 /  8621.00 /  25755.94, epsilon=  0.932, speed=  87.28, gear= 3, damage= 0.00
Ep:71 step:80(20593), a_t=[s=-0.26, t= 0.564320, b= 0.000000], r_t=[r=-4.96, prog= 78.69, pen=-83.65, r_old=-4.96], Reward=  10212.46 /  10168.29 /  25755.94, epsilon=  0.932, speed=  37.80, gear= 1, damage= 38.00
META = 1 ... Running backwards
=============================================================
 starting episode: 72/2000
### TORCS is RELAUNCHED ###
Client connected on 3101..............
Ep:72 step:0(20598), a_t=[s= 0.67, t= 0.589826, b= 0.000000], r_t=[r= 0.25, prog= 0.25, pen=-0.00, r_old= 0.25], Reward=  0.25 /  0.25 /  25755.94, epsilon=  0.932, speed=  0.08, gear= 1, damage= 0.00
Ep:72 step:20(20618), a_t=[s=-0.33, t= 0.631235, b= 0.000000], r_t=[r= 120.03, prog= 122.80, pen=-2.78, r_old= 120.03], Reward=  1098.48 /  1098.48 /  25755.94, epsilon=  0.932, speed=  40.96, gear= 1, damage= 0.00
Ep:72 step:40(20638), a_t=[s=-1.00, t= 0.489734, b= 0.000000], r_t=[r= 59.58, prog= 154.73, pen=-95.14, r_old= 59.58], Reward=  2415.53 /  2339.90 /  25755.94, epsilon=  0.932, speed=  51.59, gear= 2, damage= 299.00
Ep:72 step:60(20658), a_t=[s=-0.09, t= 0.614315, b= 0.000000], r_t=[r= 111.16, prog= 220.01, pen=-108.85, r_old= 111.16], Reward=  4061.04 /  3985.41 /  25755.94, epsilon=  0.932, speed=  75.72, gear= 2, damage= 299.00
Ep:72 step:80(20678), a_t=[s=-0.12, t= 0.663135, b= 0.000000], r_t=[r= 198.43, prog= 244.30, pen=-45.87, r_old= 198.43], Reward=  7561.83 /  7486.20 /  25755.94, epsilon=  0.932, speed=  81.65, gear= 3, damage= 299.00
Ep:72 step:100(20698), a_t=[s=-0.54, t= 0.495498, b= 0.000000], r_t=[r= 96.92, prog= 156.76, pen=-59.85, r_old= 96.92], Reward=  9735.95 /  9573.54 /  25755.94, epsilon=  0.932, speed=  79.25, gear= 2, damage= 321.00
Ep:72 step:120(20718), a_t=[s= 0.60, t= 0.362991, b= 0.000000], r_t=[r= 131.74, prog= 240.28, pen=-108.55, r_old= 131.74], Reward=  11898.19 /  11654.51 /  25755.94, epsilon=  0.932, speed=  80.83, gear= 2, damage= 323.00
Ep:72 step:140(20738), a_t=[s=-0.81, t= 0.591382, b= 0.000000], r_t=[r= 52.65, prog= 157.79, pen=-105.14, r_old= 52.65], Reward=  12852.64 /  12578.13 /  25755.94, epsilon=  0.932, speed=  55.38, gear= 2, damage= 377.00
Ep:72 step:160(20758), a_t=[s= 0.88, t= 0.544913, b= 0.000000], r_t=[r= 117.00, prog= 180.26, pen=-63.26, r_old= 117.00], Reward=  14764.12 /  14489.61 /  25755.94, epsilon=  0.931, speed=  78.23, gear= 2, damage= 377.00
Ep:72 step:180(20778), a_t=[s= 0.66, t= 0.630069, b= 0.000000], r_t=[r= 149.35, prog= 255.49, pen=-106.14, r_old= 149.35], Reward=  18392.18 /  18117.67 /  25755.94, epsilon=  0.931, speed=  86.12, gear= 3, damage= 377.00
Ep:72 step:200(20798), a_t=[s= 0.07, t= 0.557997, b= 0.000000], r_t=[r=-6.83, prog= 6.40, pen=-13.22, r_old=-6.83], Reward=  18796.12 /  18484.46 /  25755.94, epsilon=  0.931, speed=  5.52, gear= 1, damage= 386.00
Ep:72 step:220(20818), a_t=[s=-0.08, t= 0.431610, b= 0.003042], r_t=[r=-0.03, prog= 0.06, pen=-0.10, r_old=-0.03], Reward=  18788.95 /  18477.30 /  25755.94, epsilon=  0.931, speed=  0.04, gear= 1, damage= 386.00
Ep:72 step:240(20838), a_t=[s= 0.20, t= 0.587396, b= 0.000000], r_t=[r=-0.10, prog= 0.23, pen=-0.33, r_old=-0.10], Reward=  18786.78 /  18475.13 /  25755.94, epsilon=  0.931, speed=  0.14, gear= 1, damage= 386.00
Ep:72 step:260(20858), a_t=[s=-0.17, t= 0.594268, b= 0.000000], r_t=[r=-0.10, prog= 0.36, pen=-0.46, r_old=-0.10], Reward=  18783.86 /  18472.20 /  25755.94, epsilon=  0.931, speed=  0.20, gear= 1, damage= 386.00
Ep:72 step:280(20878), a_t=[s= 0.24, t= 0.588884, b= 0.000000], r_t=[r=-0.07, prog= 0.53, pen=-0.59, r_old=-0.07], Reward=  18781.73 /  18470.08 /  25755.94, epsilon=  0.931, speed=  0.27, gear= 1, damage= 386.00
Ep:72 step:300(20898), a_t=[s= 0.74, t= 0.664847, b= 0.000000], r_t=[r=-0.10, prog= 1.23, pen=-1.33, r_old=-0.10], Reward=  18780.71 /  18469.06 /  25755.94, epsilon=  0.931, speed=  0.60, gear= 1, damage= 386.00
Ep:72 step:320(20918), a_t=[s= 1.00, t= 0.745009, b= 0.000000], r_t=[r= 0.03, prog= 1.78, pen=-1.76, r_old= 0.03], Reward=  18780.33 /  18468.68 /  25755.94, epsilon=  0.931, speed=  0.81, gear= 1, damage= 386.00
Ep:72 step:340(20938), a_t=[s=-0.33, t= 0.522369, b= 0.000000], r_t=[r= 0.06, prog= 0.74, pen=-0.67, r_old= 0.06], Reward=  18781.50 /  18469.85 /  25755.94, epsilon=  0.931, speed=  0.32, gear= 1, damage= 386.00
Ep:72 step:360(20958), a_t=[s= 0.24, t= 0.498819, b= 0.000000], r_t=[r= 0.21, prog= 1.26, pen=-1.05, r_old= 0.21], Reward=  18785.48 /  18473.83 /  25755.94, epsilon=  0.931, speed=  0.50, gear= 1, damage= 386.00
Ep:72 step:380(20978), a_t=[s=-0.44, t= 0.495942, b= 0.000000], r_t=[r= 1.21, prog= 4.19, pen=-2.98, r_old= 1.21], Reward=  18804.34 /  18492.69 /  25755.94, epsilon=  0.931, speed=  1.52, gear= 1, damage= 386.00
Ep:72 step:400(20998), a_t=[s=-0.02, t= 0.448870, b= 0.000000], r_t=[r= 6.28, prog= 28.13, pen=-21.85, r_old= 6.28], Reward=  18918.65 /  18596.98 /  25755.94, epsilon=  0.931, speed=  10.76, gear= 1, damage= 405.00
Ep:72 step:420(21018), a_t=[s=-0.01, t= 0.639303, b= 0.000000], r_t=[r= 7.77, prog= 21.01, pen=-13.24, r_old= 7.77], Reward=  19026.05 /  18704.37 /  25755.94, epsilon=  0.931, speed=  7.20, gear= 1, damage= 405.00
META = 1 ... Running backwards
=============================================================
 starting episode: 73/2000
Client connected on 3101..............
Ep:73 step:0(21034), a_t=[s= 0.81, t= 0.495065, b= 0.000000], r_t=[r= 0.36, prog= 0.36, pen=-0.00, r_old= 0.36], Reward=  0.36 /  0.36 /  25755.94, epsilon=  0.931, speed=  0.12, gear= 1, damage= 0.00
Ep:73 step:20(21054), a_t=[s= 1.00, t= 0.655019, b= 0.000000], r_t=[r= 133.33, prog= 141.07, pen=-7.74, r_old= 133.33], Reward=  1150.34 /  1150.34 /  25755.94, epsilon=  0.931, speed=  47.02, gear= 1, damage= 0.00
Ep:73 step:40(21074), a_t=[s= 0.77, t= 0.694708, b= 0.000000], r_t=[r= 198.19, prog= 221.65, pen=-23.46, r_old= 198.19], Reward=  4494.96 /  4494.96 /  25755.94, epsilon=  0.930, speed=  75.38, gear= 2, damage= 0.00
Ep:73 step:60(21094), a_t=[s=-1.00, t= 0.639114, b= 0.000000], r_t=[r= 96.09, prog= 235.03, pen=-138.94, r_old= 96.09], Reward=  7297.53 /  7228.86 /  25755.94, epsilon=  0.930, speed=  79.38, gear= 2, damage= 83.00
Ep:73 step:80(21114), a_t=[s=-1.00, t= 0.478358, b= 0.000000], r_t=[r= 92.52, prog= 180.46, pen=-87.94, r_old= 92.52], Reward=  10364.94 /  10296.27 /  25755.94, epsilon=  0.930, speed=  73.57, gear= 2, damage= 83.00
META = 1 ... Running backwards
=============================================================
 starting episode: 74/2000
Client connected on 3101..............
Ep:74 step:0(21123), a_t=[s=-0.36, t= 0.453907, b= 0.000000], r_t=[r=-0.11, prog=-0.11, pen= 0.00, r_old=-0.11], Reward= -0.11 / -0.11 /  25755.94, epsilon=  0.930, speed= -0.04, gear= 1, damage= 0.00
Ep:74 step:20(21143), a_t=[s=-0.18, t= 0.497126, b= 0.000000], r_t=[r= 119.23, prog= 136.57, pen=-17.34, r_old= 119.23], Reward=  1150.44 /  1150.44 /  25755.94, epsilon=  0.930, speed=  46.76, gear= 1, damage= 0.00
Ep:74 step:40(21163), a_t=[s=-0.45, t= 0.561826, b= 0.000000], r_t=[r= 106.74, prog= 185.21, pen=-78.48, r_old= 106.74], Reward=  2977.04 /  2977.04 /  25755.94, epsilon=  0.930, speed=  70.91, gear= 2, damage= 0.00
Ep:74 step:60(21183), a_t=[s=-0.14, t= 0.571579, b= 0.000000], r_t=[r= 117.69, prog= 269.27, pen=-151.58, r_old= 117.69], Reward=  5637.99 /  5637.99 /  25755.94, epsilon=  0.930, speed=  90.33, gear= 3, damage= 0.00
Ep:74 step:80(21203), a_t=[s= 1.00, t= 0.528756, b= 0.000000], r_t=[r= 165.58, prog= 266.89, pen=-101.30, r_old= 165.58], Reward=  9134.48 /  9134.48 /  25755.94, epsilon=  0.930, speed=  93.08, gear= 3, damage= 0.00
Ep:74 step:100(21223), a_t=[s= 0.16, t= 0.716067, b= 0.000000], r_t=[r= 121.15, prog= 299.30, pen=-178.16, r_old= 121.15], Reward=  12178.62 /  12178.62 /  25755.94, epsilon=  0.930, speed=  100.77, gear= 3, damage= 0.00
Ep:74 step:120(21243), a_t=[s=-1.00, t= 0.595457, b= 0.000000], r_t=[r= 234.26, prog= 301.66, pen=-67.40, r_old= 234.26], Reward=  15982.86 /  15982.86 /  25755.94, epsilon=  0.930, speed=  100.82, gear= 3, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 75/2000
Client connected on 3101..............
Ep:75 step:0(21255), a_t=[s= 0.42, t= 0.544383, b= 0.000000], r_t=[r= 0.23, prog= 0.23, pen=-0.00, r_old= 0.23], Reward=  0.23 /  0.23 /  25755.94, epsilon=  0.930, speed=  0.08, gear= 1, damage= 0.00
Ep:75 step:20(21275), a_t=[s=-0.91, t= 0.607194, b= 0.000000], r_t=[r= 104.14, prog= 117.40, pen=-13.25, r_old= 104.14], Reward=  997.27 /  997.27 /  25755.94, epsilon=  0.930, speed=  39.15, gear= 1, damage= 0.00
Ep:75 step:40(21295), a_t=[s= 1.00, t= 0.555564, b= 0.000000], r_t=[r= 131.04, prog= 166.96, pen=-35.93, r_old= 131.04], Reward=  3194.77 /  3194.77 /  25755.94, epsilon=  0.930, speed=  61.06, gear= 2, damage= 0.00
Ep:75 step:60(21315), a_t=[s=-1.00, t= 0.536555, b= 0.000000], r_t=[r=-35.20, prog= 37.32, pen=-72.52, r_old=-35.20], Reward=  5287.08 /  5287.08 /  25755.94, epsilon=  0.930, speed=  57.96, gear= 2, damage= 0.00
Ep:75 step:80(21335), a_t=[s=-1.00, t= 0.654877, b= 0.000000], r_t=[r= 4.67, prog= 82.01, pen=-77.34, r_old= 4.67], Reward=  5517.77 /  5425.14 /  25755.94, epsilon=  0.930, speed=  35.90, gear= 1, damage= 494.00
Ep:75 step:100(21355), a_t=[s=-0.70, t= 0.564060, b= 0.000000], r_t=[r=-0.33, prog= 0.37, pen=-0.71, r_old=-0.33], Reward=  5434.49 /  5341.86 /  25755.94, epsilon=  0.930, speed=  0.30, gear= 1, damage= 494.00
Ep:75 step:120(21375), a_t=[s=-0.06, t= 0.602095, b= 0.000000], r_t=[r=-0.06, prog= 0.08, pen=-0.14, r_old=-0.06], Reward=  5432.02 /  5339.40 /  25755.94, epsilon=  0.929, speed=  0.06, gear= 1, damage= 494.00
Ep:75 step:140(21395), a_t=[s=-1.00, t= 0.438252, b= 0.000000], r_t=[r=-0.12, prog= 0.19, pen=-0.31, r_old=-0.12], Reward=  5429.58 /  5336.96 /  25755.94, epsilon=  0.929, speed=  0.13, gear= 1, damage= 494.00
Ep:75 step:160(21415), a_t=[s= 0.16, t= 0.477821, b= 0.000000], r_t=[r=-0.04, prog=-0.07, pen= 0.03, r_old=-0.04], Reward=  5427.10 /  5334.48 /  25755.94, epsilon=  0.929, speed= -0.04, gear= 1, damage= 494.00
Ep:75 step:180(21435), a_t=[s=-1.00, t= 0.525831, b= 0.000000], r_t=[r=-0.13, prog= 0.33, pen=-0.45, r_old=-0.13], Reward=  5424.93 /  5332.31 /  25755.94, epsilon=  0.929, speed=  0.20, gear= 1, damage= 494.00
Ep:75 step:200(21455), a_t=[s= 0.60, t= 0.538682, b= 0.000000], r_t=[r=-0.10, prog= 0.40, pen=-0.50, r_old=-0.10], Reward=  5422.45 /  5329.82 /  25755.94, epsilon=  0.929, speed=  0.22, gear= 1, damage= 494.00
Ep:75 step:220(21475), a_t=[s= 0.58, t= 0.432368, b= 0.000000], r_t=[r=-0.06, prog= 0.49, pen=-0.55, r_old=-0.06], Reward=  5420.59 /  5327.96 /  25755.94, epsilon=  0.929, speed=  0.25, gear= 1, damage= 494.00
Ep:75 step:240(21495), a_t=[s=-0.79, t= 0.566774, b= 0.000000], r_t=[r=-0.06, prog= 0.98, pen=-1.03, r_old=-0.06], Reward=  5419.42 /  5326.80 /  25755.94, epsilon=  0.929, speed=  0.47, gear= 1, damage= 494.00
Ep:75 step:260(21515), a_t=[s=-1.00, t= 0.544651, b= 0.000000], r_t=[r= 0.02, prog= 0.99, pen=-0.98, r_old= 0.02], Reward=  5419.19 /  5326.56 /  25755.94, epsilon=  0.929, speed=  0.45, gear= 1, damage= 494.00
Ep:75 step:280(21535), a_t=[s=-0.46, t= 0.547272, b= 0.000000], r_t=[r= 0.10, prog= 1.32, pen=-1.22, r_old= 0.10], Reward=  5420.13 /  5327.51 /  25755.94, epsilon=  0.929, speed=  0.57, gear= 1, damage= 494.00
Ep:75 step:300(21555), a_t=[s=-1.00, t= 0.522613, b= 0.000000], r_t=[r= 0.34, prog= 2.19, pen=-1.85, r_old= 0.34], Reward=  5423.95 /  5331.33 /  25755.94, epsilon=  0.929, speed=  0.89, gear= 1, damage= 494.00
Ep:75 step:320(21575), a_t=[s=-0.97, t= 0.468621, b= 0.000000], r_t=[r= 1.35, prog= 5.23, pen=-3.87, r_old= 1.35], Reward=  5437.38 /  5344.75 /  25755.94, epsilon=  0.929, speed=  1.94, gear= 1, damage= 494.00
Ep:75 step:340(21595), a_t=[s= 0.80, t= 0.734272, b= 0.000000], r_t=[r= 17.36, prog= 44.41, pen=-27.05, r_old= 17.36], Reward=  5571.24 /  5478.62 /  25755.94, epsilon=  0.929, speed=  15.05, gear= 1, damage= 494.00
Ep:75 step:360(21615), a_t=[s= 1.00, t= 0.604456, b= 0.000000], r_t=[r=-15.91, prog= 95.48, pen=-111.40, r_old=-15.91], Reward=  5685.04 /  5592.42 /  25755.94, epsilon=  0.929, speed=  50.36, gear= 2, damage= 494.00
META = 1 ... Running backwards
=============================================================
 starting episode: 76/2000
Client connected on 3101..............
Ep:76 step:0(21625), a_t=[s=-0.46, t= 0.502246, b= 0.000000], r_t=[r=-0.23, prog=-0.23, pen= 0.00, r_old=-0.23], Reward= -0.23 / -0.23 /  25755.94, epsilon=  0.929, speed= -0.08, gear= 1, damage= 0.00
Ep:76 step:20(21645), a_t=[s=-0.81, t= 0.426821, b= 0.000000], r_t=[r= 123.76, prog= 138.65, pen=-14.89, r_old= 123.76], Reward=  1205.48 /  1205.48 /  25755.94, epsilon=  0.929, speed=  46.83, gear= 1, damage= 0.00
Ep:76 step:40(21665), a_t=[s= 0.58, t= 0.545413, b= 0.000000], r_t=[r= 121.77, prog= 236.04, pen=-114.27, r_old= 121.77], Reward=  3787.86 /  3787.86 /  25755.94, epsilon=  0.928, speed=  78.68, gear= 2, damage= 0.00
Ep:76 step:60(21685), a_t=[s= 0.16, t= 0.492317, b= 0.000000], r_t=[r= 198.47, prog= 239.47, pen=-41.00, r_old= 198.47], Reward=  6976.46 /  6976.46 /  25755.94, epsilon=  0.928, speed=  80.05, gear= 2, damage= 0.00
Ep:76 step:80(21705), a_t=[s=-0.99, t= 0.495696, b= 0.000000], r_t=[r= 115.50, prog= 231.03, pen=-115.53, r_old= 115.50], Reward=  10321.53 /  10321.53 /  25755.94, epsilon=  0.928, speed=  79.30, gear= 3, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 77/2000
Client connected on 3101..............
Ep:77 step:0(21719), a_t=[s= 0.95, t= 0.397791, b= 0.000000], r_t=[r=-0.01, prog=-0.01, pen= 0.00, r_old=-0.01], Reward= -0.01 / -0.01 /  25755.94, epsilon=  0.928, speed= -0.00, gear= 1, damage= 0.00
Ep:77 step:20(21739), a_t=[s=-0.24, t= 0.471169, b= 0.000000], r_t=[r= 131.98, prog= 152.80, pen=-20.82, r_old= 131.98], Reward=  1303.48 /  1303.48 /  25755.94, epsilon=  0.928, speed=  51.30, gear= 2, damage= 0.00
Ep:77 step:40(21759), a_t=[s=-0.12, t= 0.481066, b= 0.000000], r_t=[r=-13.31, prog= 21.77, pen=-35.08, r_old=-13.31], Reward=  2151.95 /  2170.35 /  25755.94, epsilon=  0.928, speed=  14.58, gear= 1, damage= 1184.00
Ep:77 step:60(21779), a_t=[s= 0.57, t= 0.549979, b= 0.000000], r_t=[r=-0.03, prog= 0.63, pen=-0.66, r_old=-0.03], Reward=  2141.09 /  2159.50 /  25755.94, epsilon=  0.928, speed=  0.30, gear= 1, damage= 1184.00
