=============================================================
 starting episode: 1900/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:1900 step:0(865249), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  0.14 /  0.14 /  6573.83, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1975 step:100(897673), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.44, prog=-0.46, pen= 0.02, r_old=-0.44], Reward=  3.76 /  3.76 /  6573.83, epsilon=  0.100, speed= -0.15, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1976/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:1976 step:0(897675), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  0.14 /  0.14 /  6573.83, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1976 step:20(897695), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward= -0.47 / -0.47 /  6573.83, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1976 step:40(897715), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.28, prog= 0.29, pen=-0.01, r_old= 0.28], Reward=  4.63 /  4.63 /  6573.83, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1976 step:60(897735), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.09, prog=-0.09, pen= 0.00, r_old=-0.09], Reward=  5.76 /  5.76 /  6573.83, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1976 step:80(897755), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.06, prog= 0.06, pen=-0.00, r_old= 0.06], Reward=  5.24 /  5.24 /  6573.83, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1976 step:100(897775), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.44, prog=-0.46, pen= 0.02, r_old=-0.44], Reward=  3.76 /  3.76 /  6573.83, epsilon=  0.100, speed= -0.15, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1977/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:1977 step:0(897777), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  0.14 /  0.14 /  6573.83, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1977 step:20(897797), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward= -0.47 / -0.47 /  6573.83, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1977 step:40(897817), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.28, prog= 0.29, pen=-0.01, r_old= 0.28], Reward=  4.63 /  4.63 /  6573.83, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1977 step:60(897837), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.09, prog=-0.09, pen= 0.00, r_old=-0.09], Reward=  5.76 /  5.76 /  6573.83, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1977 step:80(897857), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.06, prog= 0.06, pen=-0.00, r_old= 0.06], Reward=  5.24 /  5.24 /  6573.83, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1977 step:100(897877), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.44, prog=-0.46, pen= 0.02, r_old=-0.44], Reward=  3.76 /  3.76 /  6573.83, epsilon=  0.100, speed= -0.15, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1978/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:1978 step:0(897879), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  0.14 /  0.14 /  6573.83, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1978 step:20(897899), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward= -0.47 / -0.47 /  6573.83, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1978 step:40(897919), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.28, prog= 0.29, pen=-0.01, r_old= 0.28], Reward=  4.63 /  4.63 /  6573.83, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1978 step:60(897939), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.09, prog=-0.09, pen= 0.00, r_old=-0.09], Reward=  5.76 /  5.76 /  6573.83, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1978 step:80(897959), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.06, prog= 0.06, pen=-0.00, r_old= 0.06], Reward=  5.24 /  5.24 /  6573.83, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1978 step:100(897979), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.44, prog=-0.46, pen= 0.02, r_old=-0.44], Reward=  3.76 /  3.76 /  6573.83, epsilon=  0.100, speed= -0.15, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1979/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:1979 step:0(897981), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  0.14 /  0.14 /  6573.83, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1979 step:20(898001), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward= -0.47 / -0.47 /  6573.83, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1979 step:40(898021), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.28, prog= 0.29, pen=-0.01, r_old= 0.28], Reward=  4.63 /  4.63 /  6573.83, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1979 step:60(898041), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.09, prog=-0.09, pen= 0.00, r_old=-0.09], Reward=  5.76 /  5.76 /  6573.83, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1979 step:80(898061), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.06, prog= 0.06, pen=-0.00, r_old= 0.06], Reward=  5.24 /  5.24 /  6573.83, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1979 step:100(898081), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.44, prog=-0.46, pen= 0.02, r_old=-0.44], Reward=  3.76 /  3.76 /  6573.83, epsilon=  0.100, speed= -0.15, gear= 1, damage= 0.00
Ep:1979 step:120(898101), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.25, prog=-0.26, pen= 0.01, r_old=-0.25], Reward= -0.17 / -0.17 /  6573.83, epsilon=  0.100, speed= -0.09, gear= 1, damage= 0.00
Ep:1979 step:140(898121), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.62, prog=-0.65, pen= 0.03, r_old=-0.62], Reward= -7.09 / -7.09 /  6573.83, epsilon=  0.100, speed= -0.22, gear= 1, damage= 0.00
Ep:1979 step:160(898141), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.48, prog=-0.51, pen= 0.02, r_old=-0.48], Reward= -16.16 / -16.16 /  6573.83, epsilon=  0.100, speed= -0.17, gear= 1, damage= 0.00
Ep:1979 step:180(898161), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.69, prog=-0.73, pen= 0.04, r_old=-0.69], Reward= -28.23 / -28.23 /  6573.83, epsilon=  0.100, speed= -0.24, gear= 1, damage= 0.00
Ep:1979 step:200(898181), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.86, prog=-0.91, pen= 0.05, r_old=-0.86], Reward= -43.79 / -43.79 /  6573.83, epsilon=  0.100, speed= -0.30, gear= 1, damage= 0.00
Ep:1979 step:220(898201), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.95, prog=-1.01, pen= 0.06, r_old=-0.95], Reward= -62.29 / -62.29 /  6573.83, epsilon=  0.100, speed= -0.34, gear= 1, damage= 0.00
Ep:1979 step:240(898221), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.47, prog=-0.50, pen= 0.03, r_old=-0.47], Reward= -77.95 / -77.95 /  6573.83, epsilon=  0.100, speed= -0.17, gear= 1, damage= 0.00
Ep:1979 step:260(898241), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.46, prog=-1.57, pen= 0.11, r_old=-1.46], Reward= -96.20 / -96.20 /  6573.83, epsilon=  0.100, speed= -0.52, gear= 1, damage= 0.00
Ep:1979 step:280(898261), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.69, prog=-1.83, pen= 0.14, r_old=-1.69], Reward= -127.86 / -127.86 /  6573.83, epsilon=  0.100, speed= -0.61, gear= 1, damage= 0.00
Ep:1979 step:300(898281), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.89, prog=-2.06, pen= 0.17, r_old=-1.89], Reward= -162.34 / -162.34 /  6573.83, epsilon=  0.100, speed= -0.69, gear= 1, damage= 0.00
Ep:1979 step:320(898301), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.89, prog=-2.08, pen= 0.19, r_old=-1.89], Reward= -201.75 / -201.75 /  6573.83, epsilon=  0.100, speed= -0.70, gear= 1, damage= 0.00
Ep:1979 step:340(898321), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.54, prog=-1.72, pen= 0.17, r_old=-1.54], Reward= -238.43 / -238.43 /  6573.83, epsilon=  0.100, speed= -0.57, gear= 1, damage= 0.00
Ep:1979 step:360(898341), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.74, prog=-0.83, pen= 0.09, r_old=-0.74], Reward= -263.59 / -263.59 /  6573.83, epsilon=  0.100, speed= -0.28, gear= 1, damage= 0.00
Ep:1979 step:380(898361), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.38, prog=-0.43, pen= 0.05, r_old=-0.38], Reward= -275.20 / -275.20 /  6573.83, epsilon=  0.100, speed= -0.14, gear= 1, damage= 0.00
Ep:1979 step:400(898381), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.92, prog=-1.04, pen= 0.12, r_old=-0.92], Reward= -287.62 / -287.62 /  6573.83, epsilon=  0.100, speed= -0.35, gear= 1, damage= 0.00
Ep:1979 step:420(898401), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.21, prog=-1.36, pen= 0.16, r_old=-1.21], Reward= -306.46 / -306.46 /  6573.83, epsilon=  0.100, speed= -0.46, gear= 1, damage= 0.00
Ep:1979 step:440(898421), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.91, prog=-1.04, pen= 0.13, r_old=-0.91], Reward= -327.63 / -327.63 /  6573.83, epsilon=  0.100, speed= -0.35, gear= 1, damage= 0.00
Ep:1979 step:460(898441), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.17, prog=-1.35, pen= 0.17, r_old=-1.17], Reward= -348.80 / -348.80 /  6573.83, epsilon=  0.100, speed= -0.45, gear= 1, damage= 0.00
Ep:1979 step:480(898461), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.15, prog=-1.33, pen= 0.18, r_old=-1.15], Reward= -374.35 / -374.35 /  6573.83, epsilon=  0.100, speed= -0.44, gear= 1, damage= 0.00
Ep:1979 step:500(898481), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.18, prog=-1.37, pen= 0.19, r_old=-1.18], Reward= -399.93 / -399.93 /  6573.83, epsilon=  0.100, speed= -0.46, gear= 1, damage= 0.00
Ep:1979 step:520(898501), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.20, prog=-1.40, pen= 0.20, r_old=-1.20], Reward= -427.76 / -427.76 /  6573.83, epsilon=  0.100, speed= -0.47, gear= 1, damage= 0.00
Ep:1979 step:540(898521), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.88, prog=-1.04, pen= 0.16, r_old=-0.88], Reward= -451.32 / -451.32 /  6573.83, epsilon=  0.100, speed= -0.35, gear= 1, damage= 0.00
Ep:1979 step:560(898541), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.34, prog=-0.41, pen= 0.06, r_old=-0.34], Reward= -462.07 / -462.07 /  6573.83, epsilon=  0.100, speed= -0.14, gear= 1, damage= 0.00
Ep:1979 step:580(898561), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.09, prog=-1.30, pen= 0.21, r_old=-1.09], Reward= -475.77 / -475.77 /  6573.83, epsilon=  0.100, speed= -0.43, gear= 1, damage= 0.00
Ep:1979 step:600(898581), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.03, prog=-1.24, pen= 0.20, r_old=-1.03], Reward= -492.19 / -492.19 /  6573.83, epsilon=  0.100, speed= -0.41, gear= 1, damage= 0.00
Ep:1979 step:620(898601), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.83, prog=-1.00, pen= 0.17, r_old=-0.83], Reward= -510.38 / -510.38 /  6573.83, epsilon=  0.100, speed= -0.33, gear= 1, damage= 0.00
Ep:1979 step:640(898621), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.99, prog=-1.19, pen= 0.21, r_old=-0.99], Reward= -528.17 / -528.17 /  6573.83, epsilon=  0.100, speed= -0.40, gear= 1, damage= 0.00
Ep:1979 step:660(898641), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.67, prog=-2.03, pen= 0.36, r_old=-1.67], Reward= -555.46 / -555.46 /  6573.83, epsilon=  0.100, speed= -0.68, gear= 1, damage= 0.00
Ep:1979 step:680(898661), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.40, prog=-1.72, pen= 0.32, r_old=-1.40], Reward= -587.38 / -587.38 /  6573.83, epsilon=  0.100, speed= -0.57, gear= 1, damage= 0.00
Ep:1979 step:700(898681), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.45, prog=-1.79, pen= 0.34, r_old=-1.45], Reward= -620.83 / -620.83 /  6573.83, epsilon=  0.100, speed= -0.60, gear= 1, damage= 0.00
Ep:1979 step:720(898701), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.68, prog=-2.09, pen= 0.42, r_old=-1.68], Reward= -654.22 / -654.22 /  6573.83, epsilon=  0.100, speed= -0.70, gear= 1, damage= 0.00
Ep:1979 step:740(898721), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.62, prog=-2.03, pen= 0.42, r_old=-1.62], Reward= -685.87 / -685.87 /  6573.83, epsilon=  0.100, speed= -0.68, gear= 1, damage= 0.00
Ep:1979 step:760(898741), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.19, prog=-1.50, pen= 0.32, r_old=-1.19], Reward= -714.01 / -714.01 /  6573.83, epsilon=  0.100, speed= -0.50, gear= 1, damage= 0.00
Ep:1979 step:780(898761), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.77, prog=-0.97, pen= 0.21, r_old=-0.77], Reward= -733.95 / -733.95 /  6573.83, epsilon=  0.100, speed= -0.32, gear= 1, damage= 0.00
Ep:1979 step:800(898781), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.76, prog=-0.97, pen= 0.21, r_old=-0.76], Reward= -752.53 / -752.53 /  6573.83, epsilon=  0.100, speed= -0.32, gear= 1, damage= 0.00
Ep:1979 step:820(898801), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.85, prog=-1.09, pen= 0.24, r_old=-0.85], Reward= -769.95 / -769.95 /  6573.83, epsilon=  0.100, speed= -0.36, gear= 1, damage= 0.00
Ep:1979 step:840(898821), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.01, prog=-1.30, pen= 0.30, r_old=-1.01], Reward= -786.05 / -786.05 /  6573.83, epsilon=  0.100, speed= -0.43, gear= 1, damage= 0.00
Ep:1979 step:860(898841), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.26, prog=-1.65, pen= 0.38, r_old=-1.26], Reward= -806.67 / -806.67 /  6573.83, epsilon=  0.100, speed= -0.55, gear= 1, damage= 0.00
Ep:1979 step:880(898861), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.38, prog=-1.81, pen= 0.43, r_old=-1.38], Reward= -831.36 / -831.36 /  6573.83, epsilon=  0.100, speed= -0.60, gear= 1, damage= 0.00
Ep:1979 step:900(898881), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.42, prog=-1.89, pen= 0.46, r_old=-1.42], Reward= -856.68 / -856.68 /  6573.83, epsilon=  0.100, speed= -0.63, gear= 1, damage= 0.00
Ep:1979 step:920(898901), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.70, prog=-0.94, pen= 0.24, r_old=-0.70], Reward= -878.53 / -878.53 /  6573.83, epsilon=  0.100, speed= -0.31, gear= 1, damage= 0.00
Ep:1979 step:940(898921), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.95, prog=-1.28, pen= 0.33, r_old=-0.95], Reward= -893.56 / -893.56 /  6573.83, epsilon=  0.100, speed= -0.43, gear= 1, damage= 0.00
Ep:1979 step:960(898941), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.62, prog=-0.83, pen= 0.22, r_old=-0.62], Reward= -905.72 / -905.72 /  6573.83, epsilon=  0.100, speed= -0.28, gear= 1, damage= 0.00
Ep:1979 step:980(898961), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.57, prog=-0.78, pen= 0.20, r_old=-0.57], Reward= -916.59 / -916.59 /  6573.83, epsilon=  0.100, speed= -0.26, gear= 1, damage= 0.00
Ep:1979 step:1000(898981), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.02, prog=-1.40, pen= 0.38, r_old=-1.02], Reward= -931.41 / -931.41 /  6573.83, epsilon=  0.100, speed= -0.47, gear= 1, damage= 0.00
Ep:1979 step:1020(899001), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.31, prog=-1.81, pen= 0.49, r_old=-1.31], Reward= -951.52 / -951.52 /  6573.83, epsilon=  0.100, speed= -0.60, gear= 1, damage= 0.00
Ep:1979 step:1040(899021), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.18, prog=-1.64, pen= 0.46, r_old=-1.18], Reward= -976.73 / -976.73 /  6573.83, epsilon=  0.100, speed= -0.55, gear= 1, damage= 0.00
Ep:1979 step:1060(899041), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.51, prog=-2.11, pen= 0.60, r_old=-1.51], Reward= -1005.57 / -1005.57 /  6573.83, epsilon=  0.100, speed= -0.70, gear= 1, damage= 0.00
Ep:1979 step:1080(899061), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.54, prog=-2.17, pen= 0.63, r_old=-1.54], Reward= -1036.56 / -1036.56 /  6573.83, epsilon=  0.100, speed= -0.72, gear= 1, damage= 0.00
Ep:1979 step:1100(899081), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.14, prog=-1.61, pen= 0.47, r_old=-1.14], Reward= -1064.72 / -1064.72 /  6573.83, epsilon=  0.100, speed= -0.54, gear= 1, damage= 0.00
Ep:1979 step:1120(899101), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.22, prog=-0.31, pen= 0.09, r_old=-0.22], Reward= -1073.13 / -1073.13 /  6573.83, epsilon=  0.100, speed= -0.10, gear= 1, damage= 0.00
Ep:1979 step:1140(899121), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.30, prog=-0.44, pen= 0.13, r_old=-0.30], Reward= -1077.22 / -1077.22 /  6573.83, epsilon=  0.100, speed= -0.15, gear= 1, damage= 0.00
Ep:1979 step:1160(899141), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.09, prog=-0.13, pen= 0.04, r_old=-0.09], Reward= -1081.30 / -1081.30 /  6573.83, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1979 step:1180(899161), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.16, prog=-0.23, pen= 0.07, r_old=-0.16], Reward= -1088.47 / -1088.47 /  6573.83, epsilon=  0.100, speed= -0.08, gear= 1, damage= 0.00
Ep:1979 step:1200(899181), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.43, prog=-0.63, pen= 0.20, r_old=-0.43], Reward= -1095.12 / -1095.12 /  6573.83, epsilon=  0.100, speed= -0.21, gear= 1, damage= 0.00
Ep:1979 step:1220(899201), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.71, prog=-1.05, pen= 0.34, r_old=-0.71], Reward= -1108.44 / -1108.44 /  6573.83, epsilon=  0.100, speed= -0.35, gear= 1, damage= 0.00
Ep:1979 step:1240(899221), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.00, prog=-1.49, pen= 0.49, r_old=-1.00], Reward= -1126.57 / -1126.57 /  6573.83, epsilon=  0.100, speed= -0.50, gear= 1, damage= 0.00
Ep:1979 step:1260(899241), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.97, prog=-1.46, pen= 0.49, r_old=-0.97], Reward= -1144.76 / -1144.76 /  6573.83, epsilon=  0.100, speed= -0.49, gear= 1, damage= 0.00
Ep:1979 step:1280(899261), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.12, prog=-1.71, pen= 0.58, r_old=-1.12], Reward= -1165.76 / -1165.76 /  6573.83, epsilon=  0.100, speed= -0.57, gear= 1, damage= 0.00
Ep:1979 step:1300(899281), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.20, prog=-1.83, pen= 0.63, r_old=-1.20], Reward= -1188.73 / -1188.73 /  6573.83, epsilon=  0.100, speed= -0.61, gear= 1, damage= 0.00
Ep:1979 step:1320(899301), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.30, prog=-2.01, pen= 0.71, r_old=-1.30], Reward= -1216.03 / -1216.03 /  6573.83, epsilon=  0.100, speed= -0.67, gear= 1, damage= 0.00
Ep:1979 step:1340(899321), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.19, prog=-1.87, pen= 0.67, r_old=-1.19], Reward= -1242.09 / -1242.09 /  6573.83, epsilon=  0.100, speed= -0.62, gear= 1, damage= 0.00
Ep:1979 step:1360(899341), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.19, prog=-0.31, pen= 0.11, r_old=-0.19], Reward= -1257.08 / -1257.08 /  6573.83, epsilon=  0.100, speed= -0.10, gear= 1, damage= 0.00
Ep:1979 step:1380(899361), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.36, prog=-0.57, pen= 0.21, r_old=-0.36], Reward= -1263.81 / -1263.81 /  6573.83, epsilon=  0.100, speed= -0.19, gear= 1, damage= 0.00
Ep:1979 step:1400(899381), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.68, prog=-1.08, pen= 0.40, r_old=-0.68], Reward= -1271.49 / -1271.49 /  6573.83, epsilon=  0.100, speed= -0.36, gear= 1, damage= 0.00
Ep:1979 step:1420(899401), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.45, prog=-0.72, pen= 0.27, r_old=-0.45], Reward= -1278.67 / -1278.67 /  6573.83, epsilon=  0.100, speed= -0.24, gear= 1, damage= 0.00
Ep:1979 step:1440(899421), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.21, prog=-1.96, pen= 0.75, r_old=-1.21], Reward= -1297.20 / -1297.20 /  6573.83, epsilon=  0.100, speed= -0.65, gear= 1, damage= 0.00
Ep:1979 step:1460(899441), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.22, prog=-2.00, pen= 0.77, r_old=-1.22], Reward= -1319.01 / -1319.01 /  6573.83, epsilon=  0.100, speed= -0.67, gear= 1, damage= 0.00
Ep:1979 step:1480(899461), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.14, prog=-1.89, pen= 0.74, r_old=-1.14], Reward= -1345.33 / -1345.33 /  6573.83, epsilon=  0.100, speed= -0.63, gear= 1, damage= 0.00
Ep:1979 step:1500(899481), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.46, prog=-2.44, pen= 0.99, r_old=-1.46], Reward= -1373.95 / -1373.95 /  6573.83, epsilon=  0.100, speed= -0.81, gear= 1, damage= 0.00
Ep:1979 step:1520(899501), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.91, prog=-1.55, pen= 0.64, r_old=-0.91], Reward= -1397.74 / -1397.74 /  6573.83, epsilon=  0.100, speed= -0.52, gear= 1, damage= 0.00
Ep:1979 step:1540(899521), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.69, prog=-1.18, pen= 0.49, r_old=-0.69], Reward= -1411.08 / -1411.08 /  6573.83, epsilon=  0.100, speed= -0.39, gear= 1, damage= 0.00
Ep:1979 step:1560(899541), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.28, prog=-0.48, pen= 0.20, r_old=-0.28], Reward= -1422.35 / -1422.35 /  6573.83, epsilon=  0.100, speed= -0.16, gear= 1, damage= 0.00
Ep:1979 step:1580(899561), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.73, prog=-1.27, pen= 0.54, r_old=-0.73], Reward= -1431.10 / -1431.10 /  6573.83, epsilon=  0.100, speed= -0.42, gear= 1, damage= 0.00
Ep:1979 step:1600(899581), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.85, prog=-1.50, pen= 0.64, r_old=-0.85], Reward= -1447.54 / -1447.54 /  6573.83, epsilon=  0.100, speed= -0.50, gear= 1, damage= 0.00
Ep:1979 step:1620(899601), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.33, prog=-2.36, pen= 1.03, r_old=-1.33], Reward= -1470.84 / -1470.84 /  6573.83, epsilon=  0.100, speed= -0.79, gear= 1, damage= 0.00
Ep:1979 step:1640(899621), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.37, prog=-2.47, pen= 1.10, r_old=-1.37], Reward= -1499.19 / -1499.19 /  6573.83, epsilon=  0.100, speed= -0.83, gear= 1, damage= 0.00
Ep:1979 step:1660(899641), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.19, prog=-2.19, pen= 1.00, r_old=-1.19], Reward= -1526.11 / -1526.11 /  6573.83, epsilon=  0.100, speed= -0.73, gear= 1, damage= 0.00
Ep:1979 step:1680(899661), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.75, prog=-1.41, pen= 0.65, r_old=-0.75], Reward= -1543.49 / -1543.49 /  6573.83, epsilon=  0.100, speed= -0.47, gear= 1, damage= 0.00
Ep:1979 step:1700(899681), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.41, prog=-0.77, pen= 0.36, r_old=-0.41], Reward= -1552.02 / -1552.02 /  6573.83, epsilon=  0.100, speed= -0.26, gear= 1, damage= 0.00
Ep:1979 step:1720(899701), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.49, prog=-0.92, pen= 0.43, r_old=-0.49], Reward= -1557.91 / -1557.91 /  6573.83, epsilon=  0.100, speed= -0.31, gear= 1, damage= 0.00
Ep:1979 step:1740(899721), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.74, prog=-1.42, pen= 0.68, r_old=-0.74], Reward= -1567.55 / -1567.55 /  6573.83, epsilon=  0.100, speed= -0.47, gear= 1, damage= 0.00
