=============================================================
 starting episode: 0/2000
Client connected on 3102..............
Ep:0 step:0(1), a_t=[s=-1.00, t= 0.427896, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:62 step:60(30436), a_t=[s=-0.09, t= 0.501762, b= 0.000000], r_t=[r= 125.73, prog= 248.98, pen=-123.25, r_old= 125.73], Reward=  6720.49 /  6720.49 /  11321.13, epsilon=  0.899, speed=  83.97, gear= 3, damage= 0.00
Ep:62 step:80(30456), a_t=[s= 1.00, t= 0.475622, b= 0.000000], r_t=[r=-21.35, prog= 46.38, pen=-67.73, r_old=-21.35], Reward=  7588.79 /  7588.79 /  11321.13, epsilon=  0.899, speed=  29.15, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 63/2000
Client connected on 3102..............
Ep:63 step:0(30463), a_t=[s=-0.38, t= 0.602994, b= 0.000000], r_t=[r= 0.00, prog= 0.00, pen=-0.00, r_old= 0.00], Reward=  0.00 /  0.00 /  11321.13, epsilon=  0.899, speed=  0.00, gear= 1, damage= 0.00
Ep:63 step:20(30483), a_t=[s= 0.33, t= 0.504213, b= 0.000000], r_t=[r= 112.94, prog= 139.53, pen=-26.59, r_old= 112.94], Reward=  1130.88 /  1130.88 /  11321.13, epsilon=  0.899, speed=  47.07, gear= 1, damage= 0.00
Ep:63 step:40(30503), a_t=[s=-0.22, t= 0.564064, b= 0.009231], r_t=[r= 92.20, prog= 234.34, pen=-142.14, r_old= 92.20], Reward=  2725.95 /  2725.95 /  11321.13, epsilon=  0.899, speed=  78.96, gear= 2, damage= 0.00
Ep:63 step:60(30523), a_t=[s=-0.27, t= 0.504576, b= 0.029191], r_t=[r=-17.67, prog= 62.31, pen=-79.97, r_old=-17.67], Reward=  3895.42 /  3895.42 /  11321.13, epsilon=  0.898, speed=  34.99, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 64/2000
Client connected on 3102..............
Ep:64 step:0(30528), a_t=[s=-0.32, t= 0.561747, b= 0.000000], r_t=[r= 0.00, prog= 0.00, pen=-0.00, r_old= 0.00], Reward=  0.00 /  0.00 /  11321.13, epsilon=  0.898, speed=  0.00, gear= 1, damage= 0.00
Ep:64 step:20(30548), a_t=[s= 0.63, t= 0.821634, b= 0.000000], r_t=[r= 124.07, prog= 147.82, pen=-23.75, r_old= 124.07], Reward=  1125.77 /  1125.77 /  11321.13, epsilon=  0.898, speed=  50.29, gear= 1, damage= 0.00
Ep:64 step:40(30568), a_t=[s= 0.04, t= 0.663297, b= 0.000000], r_t=[r= 67.67, prog= 179.51, pen=-111.84, r_old= 67.67], Reward=  2715.61 /  2630.79 /  11321.13, epsilon=  0.898, speed=  59.99, gear= 2, damage= 34.00
Ep:64 step:60(30588), a_t=[s= 1.00, t= 0.443239, b= 0.000000], r_t=[r=-18.50, prog= 0.63, pen=-19.14, r_old=-18.50], Reward=  3683.67 /  3598.85 /  11321.13, epsilon=  0.898, speed=  7.67, gear= 1, damage= 34.00
META = 1 ... Running backwards
=============================================================
 starting episode: 65/2000
Client connected on 3102..............
Ep:65 step:0(30590), a_t=[s= 0.53, t= 0.339913, b= 0.000000], r_t=[r= 0.40, prog= 0.40, pen=-0.00, r_old= 0.40], Reward=  0.40 /  0.40 /  11321.13, epsilon=  0.898, speed=  0.13, gear= 1, damage= 0.00
Ep:65 step:20(30610), a_t=[s= 1.00, t= 0.238619, b= 0.000000], r_t=[r= 88.34, prog= 111.07, pen=-22.73, r_old= 88.34], Reward=  991.19 /  991.19 /  11321.13, epsilon=  0.898, speed=  38.02, gear= 1, damage= 0.00
Ep:65 step:40(30630), a_t=[s= 0.50, t= 0.637262, b= 0.000000], r_t=[r= 88.25, prog= 232.09, pen=-143.84, r_old=-4.00], Reward=  2997.93 /  2905.68 /  11321.13, epsilon=  0.898, speed=  77.38, gear= 2, damage= 4.00
Ep:65 step:60(30650), a_t=[s=-0.38, t= 0.490029, b= 0.000000], r_t=[r=-13.61, prog= 8.43, pen=-22.03, r_old=-13.61], Reward=  3755.04 /  3662.79 /  11321.13, epsilon=  0.898, speed=  9.09, gear= 1, damage= 4.00
Ep:65 step:80(30670), a_t=[s= 1.00, t= 0.656866, b= 0.000000], r_t=[r=-0.17, prog= 0.23, pen=-0.39, r_old=-0.17], Reward=  3731.16 /  3638.90 /  11321.13, epsilon=  0.898, speed=  0.17, gear= 1, damage= 4.00
Ep:65 step:100(30690), a_t=[s= 0.78, t= 0.472476, b= 0.000000], r_t=[r=-0.17, prog= 0.26, pen=-0.43, r_old=-0.17], Reward=  3729.02 /  3636.77 /  11321.13, epsilon=  0.898, speed=  0.18, gear= 1, damage= 4.00
Ep:65 step:120(30710), a_t=[s= 1.00, t= 0.528020, b= 0.000000], r_t=[r=-0.16, prog= 0.31, pen=-0.48, r_old=-0.16], Reward=  3727.05 /  3634.80 /  11321.13, epsilon=  0.898, speed=  0.20, gear= 1, damage= 4.00
Ep:65 step:140(30730), a_t=[s= 0.40, t= 0.600633, b= 0.000000], r_t=[r=-0.16, prog= 0.42, pen=-0.58, r_old=-0.16], Reward=  3724.66 /  3632.41 /  11321.13, epsilon=  0.898, speed=  0.25, gear= 1, damage= 4.00
Ep:65 step:160(30750), a_t=[s= 0.59, t= 0.520589, b= 0.000000], r_t=[r=-0.09, prog= 0.35, pen=-0.44, r_old=-0.09], Reward=  3722.35 /  3630.10 /  11321.13, epsilon=  0.898, speed=  0.19, gear= 1, damage= 4.00
Ep:65 step:180(30770), a_t=[s= 0.35, t= 0.519356, b= 0.000000], r_t=[r=-0.04, prog= 0.31, pen=-0.35, r_old=-0.04], Reward=  3720.57 /  3628.32 /  11321.13, epsilon=  0.898, speed=  0.16, gear= 1, damage= 4.00
Ep:65 step:200(30790), a_t=[s= 1.00, t= 0.520632, b= 0.000000], r_t=[r=-0.05, prog= 0.84, pen=-0.89, r_old=-0.05], Reward=  3719.47 /  3627.22 /  11321.13, epsilon=  0.898, speed=  0.40, gear= 1, damage= 4.00
Ep:65 step:220(30810), a_t=[s= 1.00, t= 0.614742, b= 0.000000], r_t=[r= 0.03, prog= 1.34, pen=-1.32, r_old= 0.03], Reward=  3719.25 /  3627.00 /  11321.13, epsilon=  0.898, speed=  0.61, gear= 1, damage= 4.00
Ep:65 step:240(30830), a_t=[s= 1.00, t= 0.384809, b= 0.000000], r_t=[r= 0.11, prog= 1.25, pen=-1.15, r_old= 0.11], Reward=  3720.17 /  3627.92 /  11321.13, epsilon=  0.897, speed=  0.54, gear= 1, damage= 4.00
Ep:65 step:260(30850), a_t=[s= 0.96, t= 0.443500, b= 0.000000], r_t=[r= 0.28, prog= 1.96, pen=-1.67, r_old= 0.28], Reward=  3722.96 /  3630.71 /  11321.13, epsilon=  0.897, speed=  0.80, gear= 1, damage= 4.00
Ep:65 step:280(30870), a_t=[s= 0.64, t= 0.417153, b= 0.000000], r_t=[r= 0.83, prog= 3.20, pen=-2.37, r_old= 0.83], Reward=  3735.93 /  3643.68 /  11321.13, epsilon=  0.897, speed=  1.19, gear= 1, damage= 4.00
Ep:65 step:300(30890), a_t=[s= 0.13, t= 0.657073, b= 0.000000], r_t=[r= 3.94, prog= 11.46, pen=-7.52, r_old= 3.94], Reward=  3792.17 /  3699.92 /  11321.13, epsilon=  0.897, speed=  4.00, gear= 1, damage= 4.00
Ep:65 step:320(30910), a_t=[s=-0.87, t= 0.675437, b= 0.000000], r_t=[r= 37.41, prog= 111.33, pen=-73.91, r_old= 37.41], Reward=  4148.48 /  4056.23 /  11321.13, epsilon=  0.897, speed=  42.34, gear= 1, damage= 4.00
Ep:65 step:340(30930), a_t=[s=-1.00, t= 0.473881, b= 0.000000], r_t=[r= 111.98, prog= 219.71, pen=-107.73, r_old= 111.98], Reward=  5682.96 /  5524.31 /  11321.13, epsilon=  0.897, speed=  76.04, gear= 2, damage= 5.00
META = 1 ... Running backwards
=============================================================
 starting episode: 66/2000
### TORCS is RELAUNCHED ###
Client connected on 3102..............
Ep:66 step:0(30945), a_t=[s= 0.14, t= 0.537429, b= 0.000000], r_t=[r= 0.26, prog= 0.26, pen=-0.00, r_old= 0.26], Reward=  0.26 /  0.26 /  11321.13, epsilon=  0.897, speed=  0.09, gear= 1, damage= 0.00
Ep:66 step:20(30965), a_t=[s= 0.75, t= 0.625359, b= 0.000000], r_t=[r= 125.50, prog= 131.68, pen=-6.18, r_old= 125.50], Reward=  1094.96 /  1094.96 /  11321.13, epsilon=  0.897, speed=  44.03, gear= 1, damage= 0.00
Ep:66 step:40(30985), a_t=[s= 1.00, t= 0.542802, b= 0.000000], r_t=[r= 66.38, prog= 170.18, pen=-103.80, r_old= 66.38], Reward=  2671.18 /  2622.50 /  11321.13, epsilon=  0.897, speed=  56.85, gear= 2, damage= 7.00
Ep:66 step:60(31005), a_t=[s= 0.18, t= 0.614050, b= 0.000000], r_t=[r= 112.95, prog= 231.49, pen=-118.54, r_old= 112.95], Reward=  4472.92 /  4364.61 /  11321.13, epsilon=  0.897, speed=  77.45, gear= 2, damage= 8.00
Ep:66 step:80(31025), a_t=[s= 1.00, t= 0.571851, b= 0.000000], r_t=[r=-22.21, prog= 77.22, pen=-99.43, r_old=-22.21], Reward=  6011.35 /  5810.78 /  11321.13, epsilon=  0.897, speed=  43.49, gear= 2, damage= 9.00
Ep:66 step:100(31045), a_t=[s= 1.00, t= 0.679800, b= 0.000000], r_t=[r=-0.05, prog= 0.06, pen=-0.11, r_old=-0.05], Reward=  5839.04 /  5638.47 /  11321.13, epsilon=  0.897, speed=  0.05, gear= 1, damage= 9.00
Ep:66 step:120(31065), a_t=[s= 0.85, t= 0.456800, b= 0.000000], r_t=[r=-0.15, prog= 0.26, pen=-0.41, r_old=-0.15], Reward=  5835.79 /  5635.22 /  11321.13, epsilon=  0.897, speed=  0.18, gear= 1, damage= 9.00
Ep:66 step:140(31085), a_t=[s= 0.94, t= 0.509510, b= 0.000000], r_t=[r=-0.14, prog= 0.35, pen=-0.48, r_old=-0.14], Reward=  5833.16 /  5632.59 /  11321.13, epsilon=  0.897, speed=  0.21, gear= 1, damage= 9.00
Ep:66 step:160(31105), a_t=[s= 0.11, t= 0.574432, b= 0.000000], r_t=[r=-0.10, prog= 0.32, pen=-0.42, r_old=-0.10], Reward=  5831.16 /  5630.59 /  11321.13, epsilon=  0.897, speed=  0.18, gear= 1, damage= 9.00
Ep:66 step:180(31125), a_t=[s=-0.22, t= 0.622452, b= 0.000000], r_t=[r=-0.09, prog= 0.42, pen=-0.51, r_old=-0.09], Reward=  5829.40 /  5628.83 /  11321.13, epsilon=  0.896, speed=  0.22, gear= 1, damage= 9.00
Ep:66 step:200(31145), a_t=[s= 0.64, t= 0.630253, b= 0.000000], r_t=[r=-0.14, prog= 0.86, pen=-1.00, r_old=-0.14], Reward=  5827.79 /  5627.22 /  11321.13, epsilon=  0.896, speed=  0.44, gear= 1, damage= 9.00
Ep:66 step:220(31165), a_t=[s= 0.39, t= 0.589841, b= 0.000000], r_t=[r=-0.03, prog= 0.76, pen=-0.79, r_old=-0.03], Reward=  5826.64 /  5626.07 /  11321.13, epsilon=  0.896, speed=  0.36, gear= 1, damage= 9.00
Ep:66 step:240(31185), a_t=[s= 1.00, t= 0.490773, b= 0.000000], r_t=[r= 0.02, prog= 1.04, pen=-1.02, r_old= 0.02], Reward=  5826.47 /  5625.90 /  11321.13, epsilon=  0.896, speed=  0.47, gear= 1, damage= 9.00
Ep:66 step:260(31205), a_t=[s=-0.16, t= 0.616590, b= 0.000000], r_t=[r= 0.09, prog= 0.91, pen=-0.81, r_old= 0.09], Reward=  5827.97 /  5627.40 /  11321.13, epsilon=  0.896, speed=  0.38, gear= 1, damage= 9.00
Ep:66 step:280(31225), a_t=[s= 0.08, t= 0.360316, b= 0.000000], r_t=[r= 0.16, prog= 0.89, pen=-0.73, r_old= 0.16], Reward=  5832.70 /  5632.13 /  11321.13, epsilon=  0.896, speed=  0.35, gear= 1, damage= 9.00
Ep:66 step:300(31245), a_t=[s=-0.55, t= 0.544103, b= 0.000000], r_t=[r= 1.29, prog= 4.79, pen=-3.49, r_old= 1.29], Reward=  5847.02 /  5646.45 /  11321.13, epsilon=  0.896, speed=  1.76, gear= 1, damage= 9.00
Ep:66 step:320(31265), a_t=[s= 1.00, t= 0.519417, b= 0.000000], r_t=[r= 15.58, prog= 38.18, pen=-22.61, r_old= 15.58], Reward=  5975.48 /  5774.91 /  11321.13, epsilon=  0.896, speed=  12.86, gear= 1, damage= 9.00
META = 1 ... Running backwards
=============================================================
 starting episode: 67/2000
Client connected on 3102..............
Ep:67 step:0(31280), a_t=[s=-1.00, t= 0.408914, b= 0.000000], r_t=[r= 0.44, prog= 0.44, pen=-0.00, r_old= 0.44], Reward=  0.44 /  0.44 /  11321.13, epsilon=  0.896, speed=  0.15, gear= 1, damage= 0.00
Ep:67 step:20(31300), a_t=[s= 0.31, t= 0.669452, b= 0.000000], r_t=[r= 146.27, prog= 149.34, pen=-3.07, r_old= 146.27], Reward=  1240.15 /  1240.15 /  11321.13, epsilon=  0.896, speed=  49.82, gear= 1, damage= 0.00
Ep:67 step:40(31320), a_t=[s= 0.02, t= 0.496279, b= 0.000000], r_t=[r= 80.85, prog= 227.74, pen=-146.89, r_old= 80.85], Reward=  3726.66 /  3726.66 /  11321.13, epsilon=  0.896, speed=  78.70, gear= 2, damage= 0.00
Ep:67 step:60(31340), a_t=[s=-0.10, t= 0.474945, b= 0.000000], r_t=[r= 186.30, prog= 277.77, pen=-91.46, r_old= 186.30], Reward=  6371.94 /  6299.64 /  11321.13, epsilon=  0.896, speed=  92.84, gear= 3, damage= 19.00
Ep:67 step:80(31360), a_t=[s=-0.95, t= 0.539989, b= 0.000000], r_t=[r= 206.63, prog= 300.94, pen=-94.31, r_old= 206.63], Reward=  9371.30 /  9197.29 /  11321.13, epsilon=  0.896, speed=  101.20, gear= 3, damage= 24.00
Ep:67 step:100(31380), a_t=[s= 0.16, t= 0.467435, b= 0.000000], r_t=[r=-23.65, prog= 98.57, pen=-122.21, r_old=-23.65], Reward=  12367.11 /  12193.09 /  11321.13, epsilon=  0.896, speed=  53.76, gear= 2, damage= 24.00
META = 1 ... Running backwards
=============================================================
 starting episode: 68/2000
Client connected on 3102..............
Ep:68 step:0(31390), a_t=[s=-0.62, t= 0.635345, b= 0.000000], r_t=[r= 0.10, prog= 0.10, pen=-0.00, r_old= 0.10], Reward=  0.10 /  0.10 /  12173.99, epsilon=  0.896, speed=  0.03, gear= 1, damage= 0.00
Ep:68 step:20(31410), a_t=[s= 0.32, t= 0.525197, b= 0.000000], r_t=[r= 129.74, prog= 136.90, pen=-7.16, r_old= 129.74], Reward=  1179.01 /  1179.01 /  12173.99, epsilon=  0.896, speed=  45.68, gear= 1, damage= 0.00
Ep:68 step:40(31430), a_t=[s= 0.16, t= 0.444380, b= 0.000000], r_t=[r= 27.30, prog= 186.70, pen=-159.40, r_old=-30.00], Reward=  3578.79 /  3521.49 /  12173.99, epsilon=  0.895, speed=  65.19, gear= 2, damage= 30.00
Ep:68 step:60(31450), a_t=[s=-0.32, t= 0.665796, b= 0.000000], r_t=[r= 98.79, prog= 165.12, pen=-66.33, r_old= 98.79], Reward=  5446.51 /  5389.21 /  12173.99, epsilon=  0.895, speed=  79.03, gear= 2, damage= 30.00
Ep:68 step:80(31470), a_t=[s= 0.18, t= 0.569759, b= 0.000000], r_t=[r= 212.91, prog= 224.73, pen=-11.82, r_old= 212.91], Reward=  7011.27 /  6877.11 /  12173.99, epsilon=  0.895, speed=  75.65, gear= 2, damage= 346.00
Ep:68 step:100(31490), a_t=[s=-0.00, t= 0.641091, b= 0.000000], r_t=[r=-2.86, prog= 102.25, pen=-105.11, r_old=-2.86], Reward=  8480.57 /  8284.02 /  12173.99, epsilon=  0.895, speed=  47.82, gear= 2, damage= 351.00
META = 1 ... Running backwards
=============================================================
 starting episode: 69/2000
Client connected on 3102..............
Ep:69 step:0(31498), a_t=[s= 0.06, t= 0.542914, b= 0.000000], r_t=[r= 0.06, prog= 0.06, pen=-0.00, r_old= 0.06], Reward=  0.06 /  0.06 /  12173.99, epsilon=  0.895, speed=  0.02, gear= 1, damage= 0.00
Ep:69 step:20(31518), a_t=[s= 0.94, t= 0.623820, b= 0.000000], r_t=[r= 110.89, prog= 133.02, pen=-22.14, r_old= 110.89], Reward=  1106.25 /  1106.25 /  12173.99, epsilon=  0.895, speed=  45.85, gear= 1, damage= 0.00
Ep:69 step:40(31538), a_t=[s= 1.00, t= 0.432208, b= 0.000000], r_t=[r= 25.46, prog= 101.95, pen=-76.49, r_old= 25.46], Reward=  1819.72 /  1781.55 /  12173.99, epsilon=  0.895, speed=  36.10, gear= 1, damage= 231.00
Ep:69 step:60(31558), a_t=[s=-1.00, t= 0.600833, b= 0.000000], r_t=[r= 115.60, prog= 202.68, pen=-87.08, r_old= 115.60], Reward=  3103.78 /  2985.96 /  12173.99, epsilon=  0.895, speed=  67.57, gear= 2, damage= 235.00
META = 1 ... Running backwards
=============================================================
 starting episode: 70/2000
Client connected on 3102..............
Ep:70 step:0(31564), a_t=[s=-0.02, t= 0.819829, b= 0.000000], r_t=[r= 0.43, prog= 0.43, pen=-0.00, r_old= 0.43], Reward=  0.43 /  0.43 /  12173.99, epsilon=  0.895, speed=  0.14, gear= 1, damage= 0.00
Ep:70 step:20(31584), a_t=[s=-0.02, t= 0.390855, b= 0.000000], r_t=[r= 144.93, prog= 153.11, pen=-8.18, r_old= 144.93], Reward=  1390.15 /  1390.15 /  12173.99, epsilon=  0.895, speed=  51.29, gear= 2, damage= 0.00
Ep:70 step:40(31604), a_t=[s=-0.60, t= 0.450341, b= 0.000000], r_t=[r= 42.23, prog= 193.48, pen=-151.26, r_old= 42.23], Reward=  4007.43 /  4007.43 /  12173.99, epsilon=  0.895, speed=  74.07, gear= 2, damage= 0.00
Ep:70 step:60(31624), a_t=[s=-0.01, t= 0.493559, b= 0.000000], r_t=[r=-12.44, prog= 4.84, pen=-17.28, r_old=-12.44], Reward=  4443.55 /  4435.33 /  12173.99, epsilon=  0.895, speed=  7.05, gear= 1, damage= 230.00
Ep:70 step:80(31644), a_t=[s=-0.20, t= 0.396717, b= 0.000000], r_t=[r=-0.06, prog= 0.06, pen=-0.12, r_old=-0.06], Reward=  4423.62 /  4415.40 /  12173.99, epsilon=  0.895, speed=  0.05, gear= 1, damage= 230.00
Ep:70 step:100(31664), a_t=[s= 1.00, t= 0.601693, b= 0.000000], r_t=[r=-0.06, prog= 0.08, pen=-0.14, r_old=-0.06], Reward=  4421.85 /  4413.64 /  12173.99, epsilon=  0.895, speed=  0.06, gear= 1, damage= 230.00
Ep:70 step:120(31684), a_t=[s= 1.00, t= 0.561981, b= 0.000000], r_t=[r=-0.17, prog= 0.22, pen=-0.39, r_old=-0.17], Reward=  4420.09 /  4411.88 /  12173.99, epsilon=  0.895, speed=  0.16, gear= 1, damage= 230.00
Ep:70 step:140(31704), a_t=[s= 0.54, t= 0.445168, b= 0.000000], r_t=[r=-0.14, prog= 0.25, pen=-0.39, r_old=-0.14], Reward=  4417.66 /  4409.45 /  12173.99, epsilon=  0.895, speed=  0.17, gear= 1, damage= 230.00
Ep:70 step:160(31724), a_t=[s= 1.00, t= 0.570070, b= 0.000000], r_t=[r=-0.08, prog= 0.20, pen=-0.28, r_old=-0.08], Reward=  4415.02 /  4406.81 /  12173.99, epsilon=  0.894, speed=  0.12, gear= 1, damage= 230.00
Ep:70 step:180(31744), a_t=[s=-0.07, t= 0.493984, b= 0.000000], r_t=[r=-0.06, prog= 0.21, pen=-0.27, r_old=-0.06], Reward=  4412.85 /  4404.64 /  12173.99, epsilon=  0.894, speed=  0.12, gear= 1, damage= 230.00
Ep:70 step:200(31764), a_t=[s=-0.01, t= 0.649808, b= 0.000000], r_t=[r=-0.09, prog= 0.57, pen=-0.65, r_old=-0.09], Reward=  4410.90 /  4402.69 /  12173.99, epsilon=  0.894, speed=  0.29, gear= 1, damage= 230.00
Ep:70 step:220(31784), a_t=[s= 0.58, t= 0.495389, b= 0.000000], r_t=[r=-0.09, prog= 1.02, pen=-1.11, r_old=-0.09], Reward=  4409.46 /  4401.25 /  12173.99, epsilon=  0.894, speed=  0.50, gear= 1, damage= 230.00
Ep:70 step:240(31804), a_t=[s= 0.59, t= 0.436540, b= 0.000000], r_t=[r=-0.01, prog= 0.43, pen=-0.44, r_old=-0.01], Reward=  4408.93 /  4400.72 /  12173.99, epsilon=  0.894, speed=  0.20, gear= 1, damage= 230.00
Ep:70 step:260(31824), a_t=[s= 1.00, t= 0.479153, b= 0.000000], r_t=[r= 0.09, prog= 1.50, pen=-1.41, r_old= 0.09], Reward=  4409.31 /  4401.09 /  12173.99, epsilon=  0.894, speed=  0.66, gear= 1, damage= 230.00
Ep:70 step:280(31844), a_t=[s= 0.44, t= 0.502893, b= 0.000000], r_t=[r= 0.33, prog= 1.97, pen=-1.63, r_old= 0.33], Reward=  4413.53 /  4405.32 /  12173.99, epsilon=  0.894, speed=  0.79, gear= 1, damage= 230.00
Ep:70 step:300(31864), a_t=[s= 1.00, t= 0.428094, b= 0.000000], r_t=[r= 2.43, prog= 8.48, pen=-6.06, r_old= 2.43], Reward=  4431.76 /  4423.55 /  12173.99, epsilon=  0.894, speed=  3.09, gear= 1, damage= 230.00
Ep:70 step:320(31884), a_t=[s= 1.00, t= 0.674624, b= 0.000000], r_t=[r= 10.54, prog= 28.01, pen=-17.47, r_old= 10.54], Reward=  4498.38 /  4483.73 /  12173.99, epsilon=  0.894, speed=  9.59, gear= 1, damage= 249.00
META = 1 ... Running backwards
=============================================================
 starting episode: 71/2000
Client connected on 3102..............
Ep:71 step:0(31900), a_t=[s=-1.00, t= 0.524474, b= 0.000000], r_t=[r=-0.03, prog=-0.03, pen= 0.00, r_old=-0.03], Reward= -0.03 / -0.03 /  12173.99, epsilon=  0.894, speed= -0.01, gear= 1, damage= 0.00
Ep:71 step:20(31920), a_t=[s= 1.00, t= 0.463798, b= 0.000000], r_t=[r= 111.52, prog= 135.20, pen=-23.68, r_old= 111.52], Reward=  1124.61 /  1124.61 /  12173.99, epsilon=  0.894, speed=  45.33, gear= 1, damage= 0.00
Ep:71 step:40(31940), a_t=[s=-0.18, t= 0.602000, b= 0.000000], r_t=[r= 60.62, prog= 171.38, pen=-110.76, r_old=-1.00], Reward=  2871.50 /  2775.07 /  12173.99, epsilon=  0.894, speed=  57.85, gear= 2, damage= 95.00
Ep:71 step:60(31960), a_t=[s=-1.00, t= 0.682797, b= 0.000000], r_t=[r= 102.89, prog= 226.73, pen=-123.84, r_old= 102.89], Reward=  4797.59 /  4701.16 /  12173.99, epsilon=  0.894, speed=  79.08, gear= 2, damage= 95.00
Ep:71 step:80(31980), a_t=[s= 0.49, t= 0.468921, b= 0.000000], r_t=[r= 15.51, prog= 141.37, pen=-125.86, r_old= 15.51], Reward=  6794.61 /  6606.03 /  12173.99, epsilon=  0.894, speed=  59.32, gear= 2, damage= 99.00
META = 1 ... Running backwards
=============================================================
 starting episode: 72/2000
### TORCS is RELAUNCHED ###
Client connected on 3102..............
Ep:72 step:0(31989), a_t=[s=-0.55, t= 0.423452, b= 0.000000], r_t=[r= 0.21, prog= 0.21, pen=-0.00, r_old= 0.21], Reward=  0.21 /  0.21 /  12173.99, epsilon=  0.894, speed=  0.07, gear= 1, damage= 0.00
Ep:72 step:20(32009), a_t=[s= 0.70, t= 0.556561, b= 0.000000], r_t=[r= 126.68, prog= 139.53, pen=-12.85, r_old= 126.68], Reward=  1199.55 /  1199.55 /  12173.99, epsilon=  0.894, speed=  46.74, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 73/2000
Client connected on 3102..............
Ep:73 step:0(32023), a_t=[s= 0.06, t= 0.535275, b= 0.000000], r_t=[r= 0.32, prog= 0.32, pen=-0.00, r_old= 0.32], Reward=  0.32 /  0.32 /  12173.99, epsilon=  0.893, speed=  0.11, gear= 1, damage= 0.00
Ep:73 step:20(32043), a_t=[s=-1.00, t= 0.584237, b= 0.000000], r_t=[r= 139.92, prog= 150.63, pen=-10.71, r_old= 139.92], Reward=  1249.96 /  1249.96 /  12173.99, epsilon=  0.893, speed=  50.22, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 74/2000
Client connected on 3102..............
Ep:74 step:0(32060), a_t=[s= 0.24, t= 0.517909, b= 0.000000], r_t=[r= 0.04, prog= 0.04, pen=-0.00, r_old= 0.04], Reward=  0.04 /  0.04 /  12173.99, epsilon=  0.893, speed=  0.01, gear= 1, damage= 0.00
Ep:74 step:20(32080), a_t=[s=-0.02, t= 0.501776, b= 0.000000], r_t=[r= 89.03, prog= 113.45, pen=-24.43, r_old= 89.03], Reward=  1003.23 /  1003.23 /  12173.99, epsilon=  0.893, speed=  40.32, gear= 1, damage= 0.00
Ep:74 step:40(32100), a_t=[s=-0.27, t= 0.528838, b= 0.000000], r_t=[r= 80.32, prog= 210.97, pen=-130.65, r_old= 80.32], Reward=  2751.58 /  2616.97 /  12173.99, epsilon=  0.893, speed=  70.48, gear= 2, damage= 33.00
Ep:74 step:60(32120), a_t=[s= 1.00, t= 0.468234, b= 0.000000], r_t=[r= 147.24, prog= 244.57, pen=-97.33, r_old= 147.24], Reward=  4979.05 /  4844.44 /  12173.99, epsilon=  0.893, speed=  83.35, gear= 3, damage= 33.00
Ep:74 step:80(32140), a_t=[s= 1.00, t= 0.557327, b= 0.000000], r_t=[r=-0.83, prog= 117.03, pen=-117.87, r_old=-0.83], Reward=  6599.43 /  6388.19 /  12173.99, epsilon=  0.893, speed=  53.87, gear= 2, damage= 56.00
META = 1 ... Running backwards
=============================================================
 starting episode: 75/2000
Client connected on 3102..............
Ep:75 step:0(32148), a_t=[s=-0.28, t= 0.459365, b= 0.000000], r_t=[r= 0.21, prog= 0.21, pen=-0.00, r_old= 0.21], Reward=  0.21 /  0.21 /  12173.99, epsilon=  0.893, speed=  0.07, gear= 1, damage= 0.00
Ep:75 step:20(32168), a_t=[s= 0.99, t= 0.507165, b= 0.000000], r_t=[r= 116.84, prog= 144.65, pen=-27.81, r_old= 116.84], Reward=  1170.23 /  1170.23 /  12173.99, epsilon=  0.893, speed=  48.84, gear= 1, damage= 0.00
Ep:75 step:40(32188), a_t=[s=-0.31, t= 0.533041, b= 0.000000], r_t=[r= 43.11, prog= 138.61, pen=-95.50, r_old= 43.11], Reward=  2146.47 /  2042.23 /  12173.99, epsilon=  0.893, speed=  47.55, gear= 1, damage= 173.00
Ep:75 step:60(32208), a_t=[s= 1.00, t= 0.420046, b= 0.000000], r_t=[r=-20.43, prog= 33.15, pen=-53.59, r_old=-20.43], Reward=  3088.49 /  2888.74 /  12173.99, epsilon=  0.893, speed=  22.82, gear= 1, damage= 175.00
Ep:75 step:80(32228), a_t=[s= 0.73, t= 0.529935, b= 0.000000], r_t=[r=-0.10, prog= 0.22, pen=-0.32, r_old=-0.10], Reward=  3008.95 /  2809.20 /  12173.99, epsilon=  0.893, speed=  0.14, gear= 1, damage= 175.00
Ep:75 step:100(32248), a_t=[s=-0.62, t= 0.644306, b= 0.000000], r_t=[r=-0.12, prog= 0.30, pen=-0.42, r_old=-0.12], Reward=  3007.04 /  2807.30 /  12173.99, epsilon=  0.893, speed=  0.18, gear= 1, damage= 175.00
Ep:75 step:120(32268), a_t=[s= 0.00, t= 0.567112, b= 0.000000], r_t=[r=-0.08, prog= 0.32, pen=-0.40, r_old=-0.08], Reward=  3005.07 /  2805.33 /  12173.99, epsilon=  0.893, speed=  0.18, gear= 1, damage= 175.00
