=============================================================
 starting episode: 0/2000
Client connected on 3105..............
Ep:0 step:0(1), a_t=[s=-1.00, t= 0.341279, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
 starting episode: 86/2000
Client connected on 3105..............
Ep:86 step:0(34816), a_t=[s=-0.19, t= 0.496086, b= 0.000000], r_t=[r= 0.23, prog= 0.23, pen=-0.00, r_old= 0.23], Reward=  0.23 /  0.23 /  29919.81, epsilon=  0.885, speed=  0.08, gear= 1, damage= 0.00
Ep:86 step:20(34836), a_t=[s= 0.30, t= 0.652758, b= 0.000000], r_t=[r= 126.95, prog= 144.08, pen=-17.13, r_old= 126.95], Reward=  1146.43 /  1146.43 /  29919.81, epsilon=  0.885, speed=  48.21, gear= 1, damage= 0.00
Ep:86 step:40(34856), a_t=[s= 0.67, t= 0.599719, b= 0.000000], r_t=[r= 191.74, prog= 239.84, pen=-48.09, r_old= 191.74], Reward=  4332.96 /  4332.96 /  29919.81, epsilon=  0.885, speed=  80.14, gear= 2, damage= 0.00
Ep:86 step:60(34876), a_t=[s= 0.18, t= 0.385968, b= 0.000000], r_t=[r=-16.86, prog= 92.07, pen=-108.92, r_old=-16.86], Reward=  6403.93 /  6367.67 /  29919.81, epsilon=  0.885, speed=  63.47, gear= 2, damage= 181.00
Ep:86 step:80(34896), a_t=[s= 0.99, t= 0.552641, b= 0.000000], r_t=[r=-0.11, prog= 0.13, pen=-0.23, r_old=-0.11], Reward=  4517.87 /  4485.02 /  29919.81, epsilon=  0.885, speed=  0.10, gear= 1, damage= 1761.00
Ep:86 step:100(34916), a_t=[s= 0.56, t= 0.547848, b= 0.000000], r_t=[r=-0.11, prog= 0.17, pen=-0.28, r_old=-0.11], Reward=  4515.47 /  4482.62 /  29919.81, epsilon=  0.884, speed=  0.12, gear= 1, damage= 1761.00
Ep:86 step:120(34936), a_t=[s= 0.55, t= 0.603585, b= 0.000000], r_t=[r=-0.08, prog= 0.13, pen=-0.21, r_old=-0.08], Reward=  4513.56 /  4480.71 /  29919.81, epsilon=  0.884, speed=  0.09, gear= 1, damage= 1761.00
Ep:86 step:140(34956), a_t=[s=-1.00, t= 0.539720, b= 0.000000], r_t=[r=-0.11, prog= 0.22, pen=-0.33, r_old=-0.11], Reward=  4511.36 /  4478.51 /  29919.81, epsilon=  0.884, speed=  0.14, gear= 1, damage= 1761.00
Ep:86 step:160(34976), a_t=[s= 1.00, t= 0.588653, b= 0.000000], r_t=[r=-0.17, prog= 0.44, pen=-0.60, r_old=-0.17], Reward=  4509.16 /  4476.32 /  29919.81, epsilon=  0.884, speed=  0.26, gear= 1, damage= 1761.00
Ep:86 step:180(34996), a_t=[s= 0.50, t= 0.553185, b= 0.000000], r_t=[r=-0.15, prog= 0.56, pen=-0.71, r_old=-0.15], Reward=  4507.10 /  4474.26 /  29919.81, epsilon=  0.884, speed=  0.31, gear= 1, damage= 1761.00
Ep:86 step:200(35016), a_t=[s= 1.00, t= 0.451820, b= 0.000000], r_t=[r=-0.08, prog= 0.60, pen=-0.67, r_old=-0.08], Reward=  4505.21 /  4472.36 /  29919.81, epsilon=  0.884, speed=  0.30, gear= 1, damage= 1761.00
Ep:86 step:220(35036), a_t=[s= 0.49, t= 0.509307, b= 0.000000], r_t=[r=-0.04, prog= 0.62, pen=-0.66, r_old=-0.04], Reward=  4504.19 /  4471.34 /  29919.81, epsilon=  0.884, speed=  0.30, gear= 1, damage= 1761.00
Ep:86 step:240(35056), a_t=[s=-0.83, t= 0.582922, b= 0.000000], r_t=[r= 0.02, prog= 0.60, pen=-0.58, r_old= 0.02], Reward=  4504.00 /  4471.15 /  29919.81, epsilon=  0.884, speed=  0.27, gear= 1, damage= 1761.00
Ep:86 step:260(35076), a_t=[s=-0.82, t= 0.521054, b= 0.000000], r_t=[r= 0.15, prog= 1.39, pen=-1.23, r_old= 0.15], Reward=  4505.76 /  4472.92 /  29919.81, epsilon=  0.884, speed=  0.58, gear= 1, damage= 1761.00
Ep:86 step:280(35096), a_t=[s= 0.40, t= 0.699514, b= 0.000000], r_t=[r= 0.61, prog= 3.05, pen=-2.45, r_old= 0.61], Reward=  4512.20 /  4479.35 /  29919.81, epsilon=  0.884, speed=  1.19, gear= 1, damage= 1761.00
Ep:86 step:300(35116), a_t=[s=-0.92, t= 0.510764, b= 0.000000], r_t=[r= 1.99, prog= 6.01, pen=-4.02, r_old= 1.99], Reward=  4548.50 /  4515.65 /  29919.81, epsilon=  0.884, speed=  2.12, gear= 1, damage= 1761.00
Ep:86 step:320(35136), a_t=[s= 1.00, t= 0.537430, b= 0.000000], r_t=[r=-12.22, prog= 7.36, pen=-19.58, r_old=-12.22], Reward=  4740.73 /  4687.04 /  29919.81, epsilon=  0.884, speed=  8.07, gear= 1, damage= 1770.00
META = 1 ... Running backwards
=============================================================
 starting episode: 87/2000
Client connected on 3105..............
Ep:87 step:0(35139), a_t=[s= 0.28, t= 0.459961, b= 0.000000], r_t=[r= 0.25, prog= 0.25, pen=-0.00, r_old= 0.25], Reward=  0.25 /  0.25 /  29919.81, epsilon=  0.884, speed=  0.08, gear= 1, damage= 0.00
Ep:87 step:20(35159), a_t=[s=-0.13, t= 0.611536, b= 0.000000], r_t=[r= 124.59, prog= 153.59, pen=-29.00, r_old= 124.59], Reward=  1235.28 /  1235.28 /  29919.81, epsilon=  0.884, speed=  52.70, gear= 1, damage= 0.00
Ep:87 step:40(35179), a_t=[s=-0.62, t= 0.413194, b= 0.000000], r_t=[r= 35.91, prog= 128.04, pen=-92.13, r_old= 35.91], Reward=  3141.09 /  3121.95 /  29919.81, epsilon=  0.884, speed=  46.14, gear= 2, damage= 219.00
Ep:87 step:60(35199), a_t=[s=-1.00, t= 0.539889, b= 0.000000], r_t=[r= 148.29, prog= 215.66, pen=-67.37, r_old= 148.29], Reward=  4750.78 /  4674.23 /  29919.81, epsilon=  0.883, speed=  73.01, gear= 2, damage= 220.00
Ep:87 step:80(35219), a_t=[s= 0.27, t= 0.583233, b= 0.000000], r_t=[r= 216.68, prog= 261.44, pen=-44.76, r_old= 216.68], Reward=  8732.62 /  8656.08 /  29919.81, epsilon=  0.883, speed=  87.20, gear= 3, damage= 220.00
Ep:87 step:100(35239), a_t=[s=-0.92, t= 0.553662, b= 0.000000], r_t=[r= 141.64, prog= 246.93, pen=-105.29, r_old= 141.64], Reward=  12798.21 /  12721.67 /  29919.81, epsilon=  0.883, speed=  89.44, gear= 3, damage= 220.00
Ep:87 step:120(35259), a_t=[s=-0.34, t= 0.486506, b= 0.000000], r_t=[r=-20.16, prog= 2.99, pen=-23.15, r_old=-20.16], Reward=  13802.41 /  13725.86 /  29919.81, epsilon=  0.883, speed=  9.33, gear= 1, damage= 220.00
META = 1 ... Running backwards
=============================================================
 starting episode: 88/2000
Client connected on 3105..............
Ep:88 step:0(35261), a_t=[s= 1.00, t= 0.630631, b= 0.000000], r_t=[r= 0.40, prog= 0.40, pen=-0.00, r_old= 0.40], Reward=  0.40 /  0.40 /  29919.81, epsilon=  0.883, speed=  0.13, gear= 1, damage= 0.00
Ep:88 step:20(35281), a_t=[s=-1.00, t= 0.519688, b= 0.000000], r_t=[r= 128.86, prog= 146.32, pen=-17.46, r_old= 128.86], Reward=  1241.25 /  1241.25 /  29919.81, epsilon=  0.883, speed=  48.98, gear= 2, damage= 0.00
Ep:88 step:40(35301), a_t=[s=-0.35, t= 0.551936, b= 0.000000], r_t=[r= 191.59, prog= 217.80, pen=-26.21, r_old= 191.59], Reward=  4303.35 /  4303.35 /  29919.81, epsilon=  0.883, speed=  74.00, gear= 2, damage= 0.00
Ep:88 step:60(35321), a_t=[s= 1.00, t= 0.399756, b= 0.000000], r_t=[r= 90.28, prog= 144.39, pen=-54.11, r_old= 90.28], Reward=  8004.08 /  8004.08 /  29919.81, epsilon=  0.883, speed=  68.74, gear= 2, damage= 0.00
Ep:88 step:80(35341), a_t=[s=-1.00, t= 0.600098, b= 0.000000], r_t=[r=-4.92, prog= 3.83, pen=-8.75, r_old=-4.92], Reward=  8787.10 /  8787.10 /  29919.81, epsilon=  0.883, speed=  3.63, gear= 1, damage= 0.00
Ep:88 step:100(35361), a_t=[s=-0.24, t= 0.443915, b= 0.000000], r_t=[r=-0.07, prog= 0.08, pen=-0.14, r_old=-0.07], Reward=  8782.93 /  8782.93 /  29919.81, epsilon=  0.883, speed=  0.06, gear= 1, damage= 0.00
Ep:88 step:120(35381), a_t=[s=-1.00, t= 0.503234, b= 0.000000], r_t=[r=-0.05, prog= 0.09, pen=-0.14, r_old=-0.05], Reward=  8780.99 /  8780.99 /  29919.81, epsilon=  0.883, speed=  0.06, gear= 1, damage= 0.00
Ep:88 step:140(35401), a_t=[s= 0.09, t= 0.514742, b= 0.000000], r_t=[r=-0.18, prog= 0.41, pen=-0.58, r_old=-0.18], Reward=  8778.14 /  8778.14 /  29919.81, epsilon=  0.883, speed=  0.25, gear= 1, damage= 0.00
Ep:88 step:160(35421), a_t=[s= 0.14, t= 0.641950, b= 0.000000], r_t=[r=-0.06, prog= 0.21, pen=-0.27, r_old=-0.06], Reward=  8775.97 /  8775.97 /  29919.81, epsilon=  0.883, speed=  0.12, gear= 1, damage= 0.00
Ep:88 step:180(35441), a_t=[s=-0.21, t= 0.504457, b= 0.000000], r_t=[r=-0.07, prog= 0.36, pen=-0.43, r_old=-0.07], Reward=  8773.68 /  8773.68 /  29919.81, epsilon=  0.883, speed=  0.19, gear= 1, damage= 0.00
Ep:88 step:200(35461), a_t=[s=-0.86, t= 0.469473, b= 0.000000], r_t=[r=-0.10, prog= 0.95, pen=-1.05, r_old=-0.10], Reward=  8771.80 /  8771.80 /  29919.81, epsilon=  0.883, speed=  0.47, gear= 1, damage= 0.00
Ep:88 step:220(35481), a_t=[s=-1.00, t= 0.647720, b= 0.000000], r_t=[r= 0.00, prog= 1.33, pen=-1.33, r_old= 0.00], Reward=  8771.09 /  8771.09 /  29919.81, epsilon=  0.883, speed=  0.61, gear= 1, damage= 0.00
Ep:88 step:240(35501), a_t=[s= 0.10, t= 0.590387, b= 0.000000], r_t=[r= 0.08, prog= 1.17, pen=-1.09, r_old= 0.08], Reward=  8771.81 /  8771.81 /  29919.81, epsilon=  0.882, speed=  0.51, gear= 1, damage= 0.00
Ep:88 step:260(35521), a_t=[s=-0.26, t= 0.609866, b= 0.000000], r_t=[r= 0.37, prog= 1.99, pen=-1.62, r_old= 0.37], Reward=  8777.26 /  8777.26 /  29919.81, epsilon=  0.882, speed=  0.78, gear= 1, damage= 0.00
Ep:88 step:280(35541), a_t=[s=-0.16, t= 0.566824, b= 0.000000], r_t=[r= 0.78, prog= 3.02, pen=-2.24, r_old= 0.78], Reward=  8790.32 /  8790.32 /  29919.81, epsilon=  0.882, speed=  1.12, gear= 1, damage= 0.00
Ep:88 step:300(35561), a_t=[s=-0.64, t= 0.550757, b= 0.000000], r_t=[r= 8.31, prog= 22.83, pen=-14.52, r_old= 8.31], Reward=  8849.72 /  8849.72 /  29919.81, epsilon=  0.882, speed=  7.86, gear= 1, damage= 0.00
Ep:88 step:320(35581), a_t=[s=-0.26, t= 0.558261, b= 0.000000], r_t=[r= 4.97, prog= 16.87, pen=-11.90, r_old= 4.97], Reward=  8922.69 /  8896.37 /  29919.81, epsilon=  0.882, speed=  6.10, gear= 1, damage= 82.00
Ep:88 step:340(35601), a_t=[s=-0.22, t= 0.780596, b= 0.000000], r_t=[r= 26.36, prog= 78.04, pen=-51.69, r_old= 26.36], Reward=  9232.47 /  9206.14 /  29919.81, epsilon=  0.882, speed=  27.33, gear= 1, damage= 82.00
META = 1 ... Running backwards
=============================================================
 starting episode: 89/2000
Client connected on 3105..............
Ep:89 step:0(35606), a_t=[s=-0.37, t= 0.464917, b= 0.000000], r_t=[r=-0.11, prog=-0.11, pen= 0.00, r_old=-0.11], Reward= -0.11 / -0.11 /  29919.81, epsilon=  0.882, speed= -0.04, gear= 1, damage= 0.00
Ep:89 step:20(35626), a_t=[s=-0.35, t= 0.594136, b= 0.000000], r_t=[r= 110.45, prog= 139.38, pen=-28.93, r_old= 110.45], Reward=  1184.36 /  1184.36 /  29919.81, epsilon=  0.882, speed=  49.28, gear= 1, damage= 0.00
Ep:89 step:40(35646), a_t=[s=-0.72, t= 0.699203, b= 0.000000], r_t=[r= 228.93, prog= 232.14, pen=-3.21, r_old= 228.93], Reward=  4457.52 /  4457.52 /  29919.81, epsilon=  0.882, speed=  77.41, gear= 2, damage= 0.00
Ep:89 step:60(35666), a_t=[s=-1.00, t= 0.491056, b= 0.000000], r_t=[r= 148.61, prog= 223.48, pen=-74.87, r_old= 148.61], Reward=  6688.07 /  6636.79 /  29919.81, epsilon=  0.882, speed=  75.77, gear= 2, damage= 190.00
Ep:89 step:80(35686), a_t=[s= 1.00, t= 0.518170, b= 0.000000], r_t=[r= 205.03, prog= 238.16, pen=-33.12, r_old= 205.03], Reward=  10967.63 /  10916.36 /  29919.81, epsilon=  0.882, speed=  80.29, gear= 3, damage= 190.00
Ep:89 step:100(35706), a_t=[s=-0.38, t= 0.567508, b= 0.000000], r_t=[r= 94.46, prog= 219.18, pen=-124.72, r_old= 94.46], Reward=  14015.31 /  13964.03 /  29919.81, epsilon=  0.882, speed=  85.16, gear= 3, damage= 190.00
Ep:89 step:120(35726), a_t=[s=-0.33, t= 0.445932, b= 0.000000], r_t=[r=-7.67, prog= 6.68, pen=-14.35, r_old=-7.67], Reward=  13691.61 /  13636.47 /  29919.81, epsilon=  0.882, speed=  5.98, gear= 1, damage= 933.00
Ep:89 step:140(35746), a_t=[s=-1.00, t= 0.572029, b= 0.000000], r_t=[r=-0.06, prog= 0.09, pen=-0.15, r_old=-0.06], Reward=  13684.41 /  13629.28 /  29919.81, epsilon=  0.882, speed=  0.06, gear= 1, damage= 933.00
Ep:89 step:160(35766), a_t=[s=-1.00, t= 0.539674, b= 0.000000], r_t=[r=-0.18, prog= 0.31, pen=-0.48, r_old=-0.18], Reward=  13681.61 /  13626.48 /  29919.81, epsilon=  0.882, speed=  0.21, gear= 1, damage= 933.00
Ep:89 step:180(35786), a_t=[s=-0.48, t= 0.549534, b= 0.000000], r_t=[r=-0.16, prog= 0.34, pen=-0.50, r_old=-0.16], Reward=  13678.88 /  13623.74 /  29919.81, epsilon=  0.882, speed=  0.21, gear= 1, damage= 933.00
Ep:89 step:200(35806), a_t=[s=-1.00, t= 0.612852, b= 0.000000], r_t=[r=-0.17, prog= 0.60, pen=-0.77, r_old=-0.17], Reward=  13675.64 /  13620.50 /  29919.81, epsilon=  0.881, speed=  0.34, gear= 1, damage= 933.00
Ep:89 step:220(35826), a_t=[s=-0.55, t= 0.576253, b= 0.000000], r_t=[r=-0.07, prog= 0.45, pen=-0.52, r_old=-0.07], Reward=  13673.24 /  13618.11 /  29919.81, epsilon=  0.881, speed=  0.23, gear= 1, damage= 933.00
Ep:89 step:240(35846), a_t=[s= 0.48, t= 0.707255, b= 0.000000], r_t=[r=-0.05, prog= 0.75, pen=-0.80, r_old=-0.05], Reward=  13671.60 /  13616.46 /  29919.81, epsilon=  0.881, speed=  0.36, gear= 1, damage= 933.00
Ep:89 step:260(35866), a_t=[s= 0.16, t= 0.551319, b= 0.000000], r_t=[r= 0.02, prog= 0.89, pen=-0.87, r_old= 0.02], Reward=  13671.40 /  13616.26 /  29919.81, epsilon=  0.881, speed=  0.40, gear= 1, damage= 933.00
Ep:89 step:280(35886), a_t=[s=-0.23, t= 0.493915, b= 0.000000], r_t=[r= 0.30, prog= 1.83, pen=-1.53, r_old= 0.30], Reward=  13675.83 /  13620.70 /  29919.81, epsilon=  0.881, speed=  0.73, gear= 1, damage= 933.00
Ep:89 step:300(35906), a_t=[s=-0.63, t= 0.709513, b= 0.000000], r_t=[r= 1.48, prog= 5.97, pen=-4.49, r_old= 1.48], Reward=  13687.58 /  13632.45 /  29919.81, epsilon=  0.881, speed=  2.24, gear= 1, damage= 933.00
Ep:89 step:320(35926), a_t=[s=-1.00, t= 0.468024, b= 0.000000], r_t=[r= 51.06, prog= 121.98, pen=-70.92, r_old= 51.06], Reward=  14100.34 /  14045.20 /  29919.81, epsilon=  0.881, speed=  40.85, gear= 1, damage= 933.00
Ep:89 step:340(35946), a_t=[s= 0.26, t= 0.419767, b= 0.000000], r_t=[r= 111.84, prog= 162.70, pen=-50.86, r_old= 111.84], Reward=  15958.21 /  15848.47 /  29919.81, epsilon=  0.881, speed=  57.94, gear= 2, damage= 941.00
Ep:89 step:360(35966), a_t=[s= 0.43, t= 0.524353, b= 0.006924], r_t=[r=-6.77, prog= 0.13, pen=-6.90, r_old=-6.77], Reward=  16979.68 /  16869.94 /  29919.81, epsilon=  0.881, speed=  2.76, gear= 1, damage= 941.00
META = 1 ... Running backwards
=============================================================
 starting episode: 90/2000
### TORCS is RELAUNCHED ###
Client connected on 3105..............
Ep:90 step:0(35968), a_t=[s=-1.00, t= 0.735550, b= 0.000000], r_t=[r= 0.55, prog= 0.55, pen=-0.00, r_old= 0.55], Reward=  0.55 /  0.55 /  29919.81, epsilon=  0.881, speed=  0.18, gear= 1, damage= 0.00
Ep:90 step:20(35988), a_t=[s=-0.51, t= 0.562218, b= 0.000000], r_t=[r= 129.33, prog= 155.31, pen=-25.98, r_old= 129.33], Reward=  1226.76 /  1226.76 /  29919.81, epsilon=  0.881, speed=  52.34, gear= 1, damage= 0.00
Ep:90 step:40(36008), a_t=[s=-1.00, t= 0.391699, b= 0.000000], r_t=[r= 214.73, prog= 240.32, pen=-25.59, r_old= 214.73], Reward=  4470.51 /  4470.51 /  29919.81, epsilon=  0.881, speed=  80.12, gear= 3, damage= 0.00
Ep:90 step:60(36028), a_t=[s= 0.36, t= 0.503264, b= 0.000000], r_t=[r= 178.96, prog= 251.42, pen=-72.45, r_old= 178.96], Reward=  8825.09 /  8825.09 /  29919.81, epsilon=  0.881, speed=  87.94, gear= 3, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 91/2000
Client connected on 3105..............
Ep:91 step:0(36046), a_t=[s= 1.00, t= 0.752297, b= 0.000000], r_t=[r= 0.68, prog= 0.68, pen=-0.00, r_old= 0.68], Reward=  0.68 /  0.68 /  29919.81, epsilon=  0.881, speed=  0.23, gear= 1, damage= 0.00
Ep:91 step:20(36066), a_t=[s= 1.00, t= 0.554369, b= 0.000000], r_t=[r= 135.02, prog= 147.69, pen=-12.67, r_old= 135.02], Reward=  1239.55 /  1239.55 /  29919.81, epsilon=  0.881, speed=  50.66, gear= 1, damage= 0.00
Ep:91 step:40(36086), a_t=[s=-0.24, t= 0.539841, b= 0.000000], r_t=[r= 80.67, prog= 217.63, pen=-136.96, r_old= 80.67], Reward=  3299.09 /  3221.23 /  29919.81, epsilon=  0.881, speed=  73.51, gear= 2, damage= 31.00
Ep:91 step:60(36106), a_t=[s=-0.57, t= 0.443200, b= 0.000000], r_t=[r= 27.73, prog= 145.90, pen=-118.17, r_old= 27.73], Reward=  5079.76 /  4868.21 /  29919.81, epsilon=  0.880, speed=  57.35, gear= 2, damage= 59.00
Ep:91 step:80(36126), a_t=[s=-1.00, t= 0.601789, b= 0.000000], r_t=[r=-2.89, prog= 0.52, pen=-3.41, r_old=-2.89], Reward=  5211.13 /  4999.58 /  29919.81, epsilon=  0.880, speed=  1.38, gear= 1, damage= 59.00
Ep:91 step:100(36146), a_t=[s=-0.10, t= 0.548483, b= 0.000000], r_t=[r=-0.05, prog= 0.01, pen=-0.06, r_old=-0.05], Reward=  5207.74 /  4996.20 /  29919.81, epsilon=  0.880, speed=  0.03, gear= 1, damage= 59.00
Ep:91 step:120(36166), a_t=[s= 1.00, t= 0.551066, b= 0.000000], r_t=[r= 0.00, prog=-0.00, pen= 0.00, r_old= 0.00], Reward=  5204.23 /  4992.68 /  29919.81, epsilon=  0.880, speed= -0.00, gear= 1, damage= 59.00
Ep:91 step:140(36186), a_t=[s=-0.53, t= 0.587886, b= 0.000000], r_t=[r=-0.01, prog= 0.00, pen=-0.01, r_old=-0.01], Reward=  5201.53 /  4989.98 /  29919.81, epsilon=  0.880, speed=  0.00, gear= 1, damage= 59.00
Ep:91 step:160(36206), a_t=[s= 1.00, t= 0.468278, b= 0.000000], r_t=[r=-0.29, prog= 0.06, pen=-0.35, r_old=-0.29], Reward=  5198.93 /  4987.39 /  29919.81, epsilon=  0.880, speed=  0.14, gear= 1, damage= 59.00
Ep:91 step:180(36226), a_t=[s= 0.57, t= 0.638469, b= 0.000000], r_t=[r=-0.20, prog= 0.04, pen=-0.24, r_old=-0.20], Reward=  5195.75 /  4984.21 /  29919.81, epsilon=  0.880, speed=  0.10, gear= 1, damage= 59.00
Ep:91 step:200(36246), a_t=[s=-0.25, t= 0.534885, b= 0.000000], r_t=[r= 0.01, prog=-0.03, pen= 0.04, r_old= 0.01], Reward=  5193.90 /  4982.36 /  29919.81, epsilon=  0.880, speed= -0.08, gear= 1, damage= 59.00
Ep:91 step:220(36266), a_t=[s=-0.36, t= 0.416235, b= 0.000000], r_t=[r= 0.00, prog=-0.01, pen= 0.01, r_old= 0.00], Reward=  5191.43 /  4979.88 /  29919.81, epsilon=  0.880, speed= -0.02, gear= 1, damage= 59.00
Ep:91 step:240(36286), a_t=[s= 0.95, t= 0.386259, b= 0.000000], r_t=[r=-0.21, prog= 0.05, pen=-0.26, r_old=-0.21], Reward=  5189.35 /  4977.80 /  29919.81, epsilon=  0.880, speed=  0.11, gear= 1, damage= 59.00
Ep:91 step:260(36306), a_t=[s= 0.82, t= 0.413550, b= 0.000000], r_t=[r=-0.21, prog= 0.06, pen=-0.27, r_old=-0.21], Reward=  5187.12 /  4975.57 /  29919.81, epsilon=  0.880, speed=  0.11, gear= 1, damage= 59.00
Ep:91 step:280(36326), a_t=[s= 0.94, t= 0.486433, b= 0.000000], r_t=[r=-0.24, prog= 0.09, pen=-0.33, r_old=-0.24], Reward=  5185.38 /  4973.84 /  29919.81, epsilon=  0.880, speed=  0.13, gear= 1, damage= 59.00
Ep:91 step:300(36346), a_t=[s=-0.56, t= 0.513995, b= 0.000000], r_t=[r=-0.20, prog= 0.11, pen=-0.32, r_old=-0.20], Reward=  5182.95 /  4971.40 /  29919.81, epsilon=  0.880, speed=  0.13, gear= 1, damage= 59.00
Ep:91 step:320(36366), a_t=[s= 1.00, t= 0.717141, b= 0.000000], r_t=[r=-0.01, prog=-0.02, pen= 0.01, r_old=-0.01], Reward=  5180.83 /  4969.28 /  29919.81, epsilon=  0.880, speed= -0.02, gear= 1, damage= 59.00
Ep:91 step:340(36386), a_t=[s= 0.25, t= 0.500099, b= 0.000000], r_t=[r=-0.12, prog= 0.10, pen=-0.22, r_old=-0.12], Reward=  5178.46 /  4966.92 /  29919.81, epsilon=  0.880, speed=  0.09, gear= 1, damage= 59.00
Ep:91 step:360(36406), a_t=[s= 0.10, t= 0.532152, b= 0.000000], r_t=[r=-0.10, prog= 0.10, pen=-0.20, r_old=-0.10], Reward=  5176.00 /  4964.46 /  29919.81, epsilon=  0.879, speed=  0.08, gear= 1, damage= 59.00
Ep:91 step:380(36426), a_t=[s= 0.39, t= 0.535149, b= 0.000000], r_t=[r=-0.30, prog= 0.43, pen=-0.73, r_old=-0.30], Reward=  5172.87 /  4961.32 /  29919.81, epsilon=  0.879, speed=  0.31, gear= 1, damage= 59.00
Ep:91 step:400(36446), a_t=[s= 0.72, t= 0.605384, b= 0.000000], r_t=[r=-0.11, prog= 0.21, pen=-0.31, r_old=-0.11], Reward=  5169.93 /  4958.38 /  29919.81, epsilon=  0.879, speed=  0.13, gear= 1, damage= 59.00
Ep:91 step:420(36466), a_t=[s= 1.00, t= 0.532608, b= 0.000000], r_t=[r=-0.15, prog= 0.42, pen=-0.57, r_old=-0.15], Reward=  5167.14 /  4955.59 /  29919.81, epsilon=  0.879, speed=  0.25, gear= 1, damage= 59.00
Ep:91 step:440(36486), a_t=[s= 1.00, t= 0.538463, b= 0.000000], r_t=[r=-0.09, prog= 0.31, pen=-0.40, r_old=-0.09], Reward=  5165.11 /  4953.56 /  29919.81, epsilon=  0.879, speed=  0.17, gear= 1, damage= 59.00
Ep:91 step:460(36506), a_t=[s= 0.76, t= 0.673665, b= 0.000000], r_t=[r=-0.08, prog= 0.41, pen=-0.50, r_old=-0.08], Reward=  5163.38 /  4951.84 /  29919.81, epsilon=  0.879, speed=  0.22, gear= 1, damage= 59.00
Ep:91 step:480(36526), a_t=[s= 0.11, t= 0.742211, b= 0.000000], r_t=[r=-0.02, prog= 0.29, pen=-0.31, r_old=-0.02], Reward=  5161.83 /  4950.29 /  29919.81, epsilon=  0.879, speed=  0.14, gear= 1, damage= 59.00
Ep:91 step:500(36546), a_t=[s= 0.74, t= 0.494372, b= 0.000000], r_t=[r= 0.03, prog= 0.97, pen=-0.94, r_old= 0.03], Reward=  5161.61 /  4950.06 /  29919.81, epsilon=  0.879, speed=  0.43, gear= 1, damage= 59.00
Ep:91 step:520(36566), a_t=[s=-0.63, t= 0.620389, b= 0.000000], r_t=[r= 0.48, prog= 3.12, pen=-2.65, r_old= 0.48], Reward=  5164.98 /  4953.43 /  29919.81, epsilon=  0.879, speed=  1.27, gear= 1, damage= 59.00
Ep:91 step:540(36586), a_t=[s= 1.00, t= 0.608287, b= 0.000000], r_t=[r= 1.95, prog= 7.39, pen=-5.44, r_old= 1.95], Reward=  5178.87 /  4967.32 /  29919.81, epsilon=  0.879, speed=  2.74, gear= 1, damage= 59.00
Ep:91 step:560(36606), a_t=[s= 0.88, t= 0.599016, b= 0.000000], r_t=[r= 6.02, prog= 17.52, pen=-11.50, r_old= 6.02], Reward=  5258.08 /  5040.82 /  29919.81, epsilon=  0.879, speed=  6.11, gear= 1, damage= 72.00
Ep:91 step:580(36626), a_t=[s= 0.92, t= 0.480331, b= 0.000000], r_t=[r= 4.23, prog= 80.39, pen=-76.16, r_old= 4.23], Reward=  5576.41 /  5359.15 /  29919.81, epsilon=  0.879, speed=  39.71, gear= 1, damage= 72.00
META = 1 ... Running backwards
=============================================================
 starting episode: 92/2000
Client connected on 3105..............
Ep:92 step:0(36629), a_t=[s= 1.00, t= 0.635294, b= 0.000000], r_t=[r= 0.66, prog= 0.66, pen=-0.00, r_old= 0.66], Reward=  0.66 /  0.66 /  29919.81, epsilon=  0.879, speed=  0.22, gear= 1, damage= 0.00
Ep:92 step:20(36649), a_t=[s= 1.00, t= 0.653784, b= 0.000000], r_t=[r= 75.46, prog= 133.20, pen=-57.74, r_old= 75.46], Reward=  1107.84 /  1107.84 /  29919.81, epsilon=  0.879, speed=  49.03, gear= 2, damage= 0.00
Ep:92 step:40(36669), a_t=[s= 0.07, t= 0.483352, b= 0.000000], r_t=[r= 35.49, prog= 119.79, pen=-84.30, r_old= 35.49], Reward=  1961.34 /  1878.23 /  29919.81, epsilon=  0.879, speed=  41.32, gear= 1, damage= 10.00
Ep:92 step:60(36689), a_t=[s=-0.61, t= 0.601768, b= 0.000000], r_t=[r= 118.95, prog= 210.26, pen=-91.31, r_old= 118.95], Reward=  3366.56 /  3283.45 /  29919.81, epsilon=  0.879, speed=  70.19, gear= 2, damage= 10.00
Ep:92 step:80(36709), a_t=[s=-0.35, t= 0.495454, b= 0.000000], r_t=[r= 189.35, prog= 228.85, pen=-39.50, r_old= 189.35], Reward=  6914.56 /  6831.45 /  29919.81, epsilon=  0.878, speed=  79.75, gear= 3, damage= 10.00
Ep:92 step:100(36729), a_t=[s= 1.00, t= 0.629783, b= 0.000000], r_t=[r= 194.59, prog= 242.28, pen=-47.69, r_old= 194.59], Reward=  11368.38 /  11285.27 /  29919.81, epsilon=  0.878, speed=  82.06, gear= 3, damage= 10.00
