=============================================================
 starting episode: 1000/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1000 step:0(565362), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -0.00 / -0.00 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1084 step:1000(593910), a_t=[s=-0.91, t= 0.044993, b= 0.886703], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward= -16.95 / -16.95 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1084 step:1020(593930), a_t=[s=-1.00, t= 0.039936, b= 0.895083], r_t=[r= 0.06, prog= 0.07, pen=-0.01, r_old= 0.06], Reward= -17.25 / -17.25 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1084 step:1040(593950), a_t=[s=-0.98, t= 0.047420, b= 0.890139], r_t=[r=-0.06, prog=-0.06, pen=-0.00, r_old=-0.06], Reward= -16.82 / -16.82 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1084 step:1060(593970), a_t=[s=-1.00, t= 0.050374, b= 0.880191], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward= -15.80 / -15.80 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1084 step:1080(593990), a_t=[s=-0.98, t= 0.065353, b= 0.886112], r_t=[r= 0.15, prog= 0.17, pen=-0.02, r_old= 0.15], Reward= -16.11 / -16.11 /  4879.33, epsilon=  0.100, speed=  0.06, gear= 1, damage= 0.00
Ep:1084 step:1100(594010), a_t=[s=-0.83, t= 0.057281, b= 0.899296], r_t=[r=-0.27, prog=-0.27, pen=-0.00, r_old=-0.27], Reward= -17.13 / -17.13 /  4879.33, epsilon=  0.100, speed= -0.09, gear= 1, damage= 0.00
Ep:1084 step:1120(594030), a_t=[s=-1.00, t= 0.036417, b= 0.891226], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward= -18.62 / -18.62 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1084 step:1140(594050), a_t=[s=-0.90, t= 0.054907, b= 0.889589], r_t=[r= 0.08, prog= 0.09, pen=-0.01, r_old= 0.08], Reward= -16.92 / -16.92 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1084 step:1160(594070), a_t=[s=-0.98, t= 0.057663, b= 0.888138], r_t=[r= 0.33, prog= 0.37, pen=-0.05, r_old= 0.33], Reward= -15.22 / -15.22 /  4879.33, epsilon=  0.100, speed=  0.13, gear= 1, damage= 0.00
Ep:1084 step:1180(594090), a_t=[s=-0.90, t= 0.047028, b= 0.884051], r_t=[r= 0.29, prog= 0.33, pen=-0.04, r_old= 0.29], Reward= -15.17 / -15.17 /  4879.33, epsilon=  0.100, speed=  0.11, gear= 1, damage= 0.00
Ep:1084 step:1200(594110), a_t=[s=-0.81, t= 0.046941, b= 0.895138], r_t=[r= 0.18, prog= 0.20, pen=-0.03, r_old= 0.18], Reward= -17.52 / -17.52 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1084 step:1220(594130), a_t=[s=-0.94, t= 0.044154, b= 0.895159], r_t=[r=-0.37, prog=-0.37, pen=-0.00, r_old=-0.37], Reward= -17.84 / -17.84 /  4879.33, epsilon=  0.100, speed= -0.13, gear= 1, damage= 0.00
Ep:1084 step:1240(594150), a_t=[s=-0.79, t= 0.074121, b= 0.892305], r_t=[r= 0.25, prog= 0.29, pen=-0.04, r_old= 0.25], Reward= -18.59 / -18.59 /  4879.33, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1084 step:1260(594170), a_t=[s=-0.99, t= 0.065722, b= 0.883882], r_t=[r= 0.09, prog= 0.11, pen=-0.02, r_old= 0.09], Reward= -18.67 / -18.67 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1084 step:1280(594190), a_t=[s=-1.00, t= 0.046008, b= 0.896522], r_t=[r= 0.09, prog= 0.11, pen=-0.02, r_old= 0.09], Reward= -18.83 / -18.83 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1084 step:1300(594210), a_t=[s=-1.00, t= 0.047187, b= 0.871851], r_t=[r= 0.16, prog= 0.19, pen=-0.03, r_old= 0.16], Reward= -18.72 / -18.72 /  4879.33, epsilon=  0.100, speed=  0.06, gear= 1, damage= 0.00
Ep:1084 step:1320(594230), a_t=[s=-0.90, t= 0.047555, b= 0.876795], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward= -20.58 / -20.58 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1084 step:1340(594250), a_t=[s=-0.87, t= 0.044556, b= 0.892887], r_t=[r= 0.19, prog= 0.23, pen=-0.03, r_old= 0.19], Reward= -20.19 / -20.19 /  4879.33, epsilon=  0.100, speed=  0.08, gear= 1, damage= 0.00
Ep:1084 step:1360(594270), a_t=[s=-0.88, t= 0.033830, b= 0.893334], r_t=[r= 0.20, prog= 0.24, pen=-0.04, r_old= 0.20], Reward= -18.55 / -18.55 /  4879.33, epsilon=  0.100, speed=  0.08, gear= 1, damage= 0.00
Ep:1084 step:1380(594290), a_t=[s=-0.95, t= 0.079149, b= 0.891475], r_t=[r= 0.12, prog= 0.14, pen=-0.02, r_old= 0.12], Reward= -18.63 / -18.63 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1084 step:1400(594310), a_t=[s=-0.95, t= 0.056660, b= 0.883604], r_t=[r=-0.07, prog=-0.07, pen=-0.00, r_old=-0.07], Reward= -17.89 / -17.89 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1084 step:1420(594330), a_t=[s=-0.88, t= 0.060547, b= 0.889412], r_t=[r=-0.09, prog=-0.09, pen=-0.00, r_old=-0.09], Reward= -18.76 / -18.76 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1084 step:1440(594350), a_t=[s=-0.91, t= 0.034986, b= 0.886840], r_t=[r= 0.06, prog= 0.07, pen=-0.01, r_old= 0.06], Reward= -19.91 / -19.91 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1084 step:1460(594370), a_t=[s=-1.00, t= 0.054426, b= 0.889745], r_t=[r=-0.32, prog=-0.31, pen=-0.00, r_old=-0.32], Reward= -22.36 / -22.36 /  4879.33, epsilon=  0.100, speed= -0.11, gear= 1, damage= 0.00
Ep:1084 step:1480(594390), a_t=[s=-0.93, t= 0.039676, b= 0.895739], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward= -21.67 / -21.67 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1084 step:1500(594410), a_t=[s=-0.91, t= 0.043316, b= 0.885571], r_t=[r=-0.06, prog=-0.06, pen=-0.00, r_old=-0.06], Reward= -19.51 / -19.51 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1084 step:1520(594430), a_t=[s=-0.91, t= 0.048421, b= 0.885388], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward= -17.93 / -17.93 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1084 step:1540(594450), a_t=[s=-0.93, t= 0.037666, b= 0.896738], r_t=[r=-0.05, prog=-0.05, pen=-0.00, r_old=-0.05], Reward= -17.61 / -17.61 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1084 step:1560(594470), a_t=[s=-1.00, t= 0.058647, b= 0.894909], r_t=[r= 0.06, prog= 0.07, pen=-0.01, r_old= 0.06], Reward= -18.18 / -18.18 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1084 step:1580(594490), a_t=[s=-0.97, t= 0.045699, b= 0.896965], r_t=[r= 0.04, prog= 0.05, pen=-0.01, r_old= 0.04], Reward= -17.63 / -17.63 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1084 step:1600(594510), a_t=[s=-0.83, t= 0.073526, b= 0.886497], r_t=[r= 0.10, prog= 0.12, pen=-0.02, r_old= 0.10], Reward= -16.19 / -16.19 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1084 step:1620(594530), a_t=[s=-1.00, t= 0.058088, b= 0.882856], r_t=[r= 0.16, prog= 0.20, pen=-0.04, r_old= 0.16], Reward= -15.54 / -15.54 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1084 step:1640(594550), a_t=[s=-0.96, t= 0.059970, b= 0.895395], r_t=[r= 0.10, prog= 0.12, pen=-0.02, r_old= 0.10], Reward= -14.27 / -14.27 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1084 step:1660(594570), a_t=[s=-0.94, t= 0.048793, b= 0.895497], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward= -13.40 / -13.40 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1084 step:1680(594590), a_t=[s=-0.95, t= 0.049391, b= 0.887276], r_t=[r= 0.04, prog= 0.04, pen=-0.01, r_old= 0.04], Reward= -11.64 / -11.64 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1084 step:1700(594610), a_t=[s=-0.91, t= 0.046132, b= 0.901123], r_t=[r= 0.18, prog= 0.23, pen=-0.05, r_old= 0.18], Reward= -9.27 / -9.27 /  4879.33, epsilon=  0.100, speed=  0.08, gear= 1, damage= 0.00
Ep:1084 step:1720(594630), a_t=[s=-0.89, t= 0.051984, b= 0.889126], r_t=[r= 0.02, prog= 0.03, pen=-0.01, r_old= 0.02], Reward= -7.10 / -7.10 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1084 step:1740(594650), a_t=[s=-0.99, t= 0.038273, b= 0.889105], r_t=[r= 0.08, prog= 0.09, pen=-0.02, r_old= 0.08], Reward= -4.47 / -4.47 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1084 step:1760(594670), a_t=[s=-0.97, t= 0.050691, b= 0.891350], r_t=[r= 0.16, prog= 0.20, pen=-0.04, r_old= 0.16], Reward= -2.79 / -2.79 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1084 step:1780(594690), a_t=[s=-0.97, t= 0.052644, b= 0.876967], r_t=[r= 0.19, prog= 0.24, pen=-0.05, r_old= 0.19], Reward= -1.67 / -1.67 /  4879.33, epsilon=  0.100, speed=  0.08, gear= 1, damage= 0.00
Ep:1084 step:1800(594710), a_t=[s=-0.89, t= 0.049245, b= 0.893484], r_t=[r=-0.11, prog=-0.11, pen=-0.00, r_old=-0.11], Reward= -1.43 / -1.43 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1084 step:1820(594730), a_t=[s=-0.86, t= 0.032299, b= 0.890322], r_t=[r= 0.19, prog= 0.24, pen=-0.05, r_old= 0.19], Reward= -0.15 / -0.15 /  4879.33, epsilon=  0.100, speed=  0.09, gear= 1, damage= 0.00
Ep:1084 step:1840(594750), a_t=[s=-0.87, t= 0.048659, b= 0.885831], r_t=[r= 0.07, prog= 0.09, pen=-0.02, r_old= 0.07], Reward= -0.00 / -0.00 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1084 step:1860(594770), a_t=[s=-0.95, t= 0.051630, b= 0.892717], r_t=[r=-0.06, prog=-0.06, pen=-0.00, r_old=-0.06], Reward= -0.46 / -0.46 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1084 step:1880(594790), a_t=[s=-0.90, t= 0.055131, b= 0.895622], r_t=[r=-0.25, prog=-0.25, pen=-0.00, r_old=-0.25], Reward= -1.19 / -1.19 /  4879.33, epsilon=  0.100, speed= -0.09, gear= 1, damage= 0.00
Ep:1084 step:1900(594810), a_t=[s=-0.85, t= 0.060415, b= 0.886522], r_t=[r= 0.09, prog= 0.11, pen=-0.02, r_old= 0.09], Reward= -1.55 / -1.55 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1084 step:1920(594830), a_t=[s=-0.89, t= 0.039916, b= 0.881227], r_t=[r=-0.17, prog=-0.17, pen=-0.00, r_old=-0.17], Reward= -2.16 / -2.16 /  4879.33, epsilon=  0.100, speed= -0.06, gear= 1, damage= 0.00
Ep:1084 step:1940(594850), a_t=[s=-1.00, t= 0.047580, b= 0.891573], r_t=[r= 0.01, prog= 0.02, pen=-0.00, r_old= 0.01], Reward= -3.42 / -3.42 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1084 step:1960(594870), a_t=[s=-0.88, t= 0.039084, b= 0.889733], r_t=[r=-0.20, prog=-0.20, pen=-0.00, r_old=-0.20], Reward= -4.52 / -4.52 /  4879.33, epsilon=  0.100, speed= -0.07, gear= 1, damage= 0.00
Ep:1084 step:1980(594890), a_t=[s=-1.00, t= 0.047422, b= 0.881072], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward= -5.86 / -5.86 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
=============================================================
 starting episode: 1085/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1085 step:0(594910), a_t=[s=-0.92, t= 0.043937, b= 0.890557], r_t=[r=-0.01, prog=-0.01, pen= 0.00, r_old=-0.01], Reward= -0.01 / -0.01 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1085 step:20(594930), a_t=[s=-0.88, t= 0.044983, b= 0.888702], r_t=[r= 0.16, prog= 0.16, pen=-0.00, r_old= 0.16], Reward= -0.05 / -0.05 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1085 step:40(594950), a_t=[s=-0.96, t= 0.041957, b= 0.888659], r_t=[r= 0.08, prog= 0.08, pen=-0.00, r_old= 0.08], Reward=  0.32 /  0.32 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1085 step:60(594970), a_t=[s=-0.90, t= 0.058781, b= 0.888502], r_t=[r= 0.00, prog= 0.00, pen=-0.00, r_old= 0.00], Reward=  2.86 /  2.86 /  4879.33, epsilon=  0.100, speed=  0.00, gear= 1, damage= 0.00
Ep:1085 step:80(594990), a_t=[s=-0.85, t= 0.056723, b= 0.888420], r_t=[r=-0.15, prog=-0.15, pen=-0.00, r_old=-0.15], Reward=  3.22 /  3.22 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1085 step:100(595010), a_t=[s=-0.95, t= 0.043951, b= 0.889079], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward=  4.25 /  4.25 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1086/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:1086 step:0(595012), a_t=[s=-0.84, t= 0.050882, b= 0.893490], r_t=[r=-0.20, prog=-0.20, pen= 0.00, r_old=-0.20], Reward= -0.20 / -0.20 /  4879.33, epsilon=  0.100, speed= -0.07, gear= 1, damage= 0.00
Ep:1086 step:20(595032), a_t=[s=-0.81, t= 0.049438, b= 0.880512], r_t=[r=-0.14, prog=-0.14, pen= 0.00, r_old=-0.14], Reward= -2.15 / -2.15 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1086 step:40(595052), a_t=[s=-1.00, t= 0.063478, b= 0.886153], r_t=[r= 0.28, prog= 0.29, pen=-0.00, r_old= 0.28], Reward= -0.72 / -0.72 /  4879.33, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1086 step:60(595072), a_t=[s=-0.91, t= 0.050269, b= 0.888650], r_t=[r= 0.38, prog= 0.39, pen=-0.00, r_old= 0.38], Reward=  5.07 /  5.07 /  4879.33, epsilon=  0.100, speed=  0.13, gear= 1, damage= 0.00
Ep:1086 step:80(595092), a_t=[s=-0.92, t= 0.051745, b= 0.889131], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward=  7.99 /  7.99 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1086 step:100(595112), a_t=[s=-0.98, t= 0.050451, b= 0.885620], r_t=[r=-0.26, prog=-0.26, pen= 0.00, r_old=-0.26], Reward=  8.68 /  8.68 /  4879.33, epsilon=  0.100, speed= -0.09, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1087/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1087 step:0(595114), a_t=[s=-0.98, t= 0.023798, b= 0.894426], r_t=[r=-0.12, prog=-0.12, pen= 0.00, r_old=-0.12], Reward= -0.12 / -0.12 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1087 step:20(595134), a_t=[s=-1.00, t= 0.066995, b= 0.887932], r_t=[r= 0.13, prog= 0.13, pen=-0.00, r_old= 0.13], Reward= -0.30 / -0.30 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1087 step:40(595154), a_t=[s=-1.00, t= 0.059258, b= 0.891428], r_t=[r=-0.33, prog=-0.33, pen= 0.00, r_old=-0.33], Reward= -1.19 / -1.19 /  4879.33, epsilon=  0.100, speed= -0.11, gear= 1, damage= 0.00
Ep:1087 step:60(595174), a_t=[s=-1.00, t= 0.040581, b= 0.881174], r_t=[r= 0.16, prog= 0.16, pen=-0.00, r_old= 0.16], Reward= -2.40 / -2.40 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1087 step:80(595194), a_t=[s=-1.00, t= 0.040138, b= 0.889464], r_t=[r=-0.15, prog=-0.15, pen= 0.00, r_old=-0.15], Reward= -1.85 / -1.85 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1087 step:100(595214), a_t=[s=-1.00, t= 0.056635, b= 0.896406], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward= -1.23 / -1.23 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1088/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1088 step:0(595216), a_t=[s=-1.00, t= 0.051420, b= 0.887294], r_t=[r= 0.18, prog= 0.18, pen=-0.00, r_old= 0.18], Reward=  0.18 /  0.18 /  4879.33, epsilon=  0.100, speed=  0.06, gear= 1, damage= 0.00
Ep:1088 step:20(595236), a_t=[s=-0.87, t= 0.045921, b= 0.886049], r_t=[r= 0.02, prog= 0.02, pen=-0.00, r_old= 0.02], Reward= -0.18 / -0.18 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1088 step:40(595256), a_t=[s=-0.90, t= 0.042695, b= 0.892098], r_t=[r= 0.15, prog= 0.15, pen=-0.00, r_old= 0.15], Reward= -0.32 / -0.32 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1088 step:60(595276), a_t=[s=-0.82, t= 0.052351, b= 0.884659], r_t=[r= 0.04, prog= 0.04, pen=-0.00, r_old= 0.04], Reward=  0.93 /  0.93 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1088 step:80(595296), a_t=[s=-1.00, t= 0.042890, b= 0.882509], r_t=[r= 0.24, prog= 0.25, pen=-0.00, r_old= 0.24], Reward=  1.48 /  1.48 /  4879.33, epsilon=  0.100, speed=  0.08, gear= 1, damage= 0.00
Ep:1088 step:100(595316), a_t=[s=-0.92, t= 0.049792, b= 0.885213], r_t=[r= 0.18, prog= 0.18, pen=-0.00, r_old= 0.18], Reward=  2.15 /  2.15 /  4879.33, epsilon=  0.100, speed=  0.06, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1089/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1089 step:0(595318), a_t=[s=-0.94, t= 0.039820, b= 0.884693], r_t=[r= 0.19, prog= 0.19, pen=-0.00, r_old= 0.19], Reward=  0.19 /  0.19 /  4879.33, epsilon=  0.100, speed=  0.06, gear= 1, damage= 0.00
Ep:1089 step:20(595338), a_t=[s=-0.81, t= 0.041192, b= 0.887543], r_t=[r= 0.27, prog= 0.27, pen=-0.00, r_old= 0.27], Reward=  0.04 /  0.04 /  4879.33, epsilon=  0.100, speed=  0.09, gear= 1, damage= 0.00
Ep:1089 step:40(595358), a_t=[s=-0.88, t= 0.034906, b= 0.889491], r_t=[r=-0.07, prog=-0.07, pen=-0.00, r_old=-0.07], Reward= -0.43 / -0.43 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1089 step:60(595378), a_t=[s=-0.85, t= 0.067471, b= 0.893281], r_t=[r= 0.02, prog= 0.02, pen=-0.00, r_old= 0.02], Reward= -0.30 / -0.30 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1089 step:80(595398), a_t=[s=-1.00, t= 0.043429, b= 0.888436], r_t=[r= 0.04, prog= 0.04, pen=-0.00, r_old= 0.04], Reward=  0.56 /  0.56 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1089 step:100(595418), a_t=[s=-0.96, t= 0.046494, b= 0.885976], r_t=[r= 0.17, prog= 0.17, pen=-0.00, r_old= 0.17], Reward=  1.28 /  1.28 /  4879.33, epsilon=  0.100, speed=  0.06, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1090/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1090 step:0(595420), a_t=[s=-0.92, t= 0.025717, b= 0.895069], r_t=[r=-0.21, prog=-0.21, pen= 0.00, r_old=-0.21], Reward= -0.21 / -0.21 /  4879.33, epsilon=  0.100, speed= -0.07, gear= 1, damage= 0.00
Ep:1090 step:20(595440), a_t=[s=-0.89, t= 0.053344, b= 0.889480], r_t=[r=-0.11, prog=-0.11, pen= 0.00, r_old=-0.11], Reward= -1.69 / -1.69 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1090 step:40(595460), a_t=[s=-0.90, t= 0.041124, b= 0.887811], r_t=[r= 0.31, prog= 0.31, pen=-0.00, r_old= 0.31], Reward= -0.69 / -0.69 /  4879.33, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1090 step:60(595480), a_t=[s=-1.00, t= 0.055099, b= 0.886972], r_t=[r= 0.02, prog= 0.02, pen=-0.00, r_old= 0.02], Reward= -0.35 / -0.35 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1090 step:80(595500), a_t=[s=-0.99, t= 0.044804, b= 0.890172], r_t=[r=-0.11, prog=-0.11, pen= 0.00, r_old=-0.11], Reward= -0.36 / -0.36 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1090 step:100(595520), a_t=[s=-0.97, t= 0.051965, b= 0.899470], r_t=[r=-0.07, prog=-0.07, pen=-0.00, r_old=-0.07], Reward= -0.30 / -0.30 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1091/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1091 step:0(595522), a_t=[s=-0.97, t= 0.041649, b= 0.878563], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward=  0.22 /  0.22 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1091 step:20(595542), a_t=[s=-0.93, t= 0.049888, b= 0.894526], r_t=[r=-0.06, prog=-0.06, pen=-0.00, r_old=-0.06], Reward=  0.10 /  0.10 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1091 step:40(595562), a_t=[s=-0.76, t= 0.045770, b= 0.891815], r_t=[r=-0.23, prog=-0.23, pen=-0.00, r_old=-0.23], Reward= -1.65 / -1.65 /  4879.33, epsilon=  0.100, speed= -0.08, gear= 1, damage= 0.00
Ep:1091 step:60(595582), a_t=[s=-0.96, t= 0.075754, b= 0.889109], r_t=[r= 0.07, prog= 0.07, pen=-0.00, r_old= 0.07], Reward= -3.84 / -3.84 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1091 step:80(595602), a_t=[s=-0.90, t= 0.059082, b= 0.889648], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward= -3.82 / -3.82 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1091 step:100(595622), a_t=[s=-1.00, t= 0.030139, b= 0.885908], r_t=[r= 0.04, prog= 0.04, pen=-0.00, r_old= 0.04], Reward= -3.96 / -3.96 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1092/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:1092 step:0(595624), a_t=[s=-0.96, t= 0.034802, b= 0.888509], r_t=[r=-0.12, prog=-0.12, pen= 0.00, r_old=-0.12], Reward= -0.12 / -0.12 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1092 step:20(595644), a_t=[s=-1.00, t= 0.050143, b= 0.883295], r_t=[r=-0.31, prog=-0.31, pen= 0.00, r_old=-0.31], Reward= -0.24 / -0.24 /  4879.33, epsilon=  0.100, speed= -0.10, gear= 1, damage= 0.00
Ep:1092 step:40(595664), a_t=[s=-0.86, t= 0.038823, b= 0.891018], r_t=[r= 0.08, prog= 0.08, pen=-0.00, r_old= 0.08], Reward=  1.22 /  1.22 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1092 step:60(595684), a_t=[s=-0.91, t= 0.032912, b= 0.898066], r_t=[r= 0.07, prog= 0.08, pen=-0.00, r_old= 0.07], Reward= -0.20 / -0.20 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1092 step:80(595704), a_t=[s=-1.00, t= 0.053039, b= 0.899220], r_t=[r=-0.22, prog=-0.22, pen=-0.00, r_old=-0.22], Reward=  0.02 /  0.02 /  4879.33, epsilon=  0.100, speed= -0.07, gear= 1, damage= 0.00
Ep:1092 step:100(595724), a_t=[s=-0.88, t= 0.058154, b= 0.894450], r_t=[r= 0.11, prog= 0.12, pen=-0.00, r_old= 0.11], Reward=  0.14 /  0.14 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1093/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1093 step:0(595726), a_t=[s=-0.95, t= 0.053702, b= 0.890812], r_t=[r= 0.03, prog= 0.03, pen=-0.00, r_old= 0.03], Reward=  0.03 /  0.03 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
