=============================================================
 starting episode: 1100/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1100 step:0(600236), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -0.00 / -0.00 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1172 step:60(624722), a_t=[s=-0.86, t= 0.055339, b= 0.893255], r_t=[r=-0.14, prog=-0.14, pen= 0.00, r_old=-0.14], Reward=  1.91 /  1.91 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1172 step:80(624742), a_t=[s=-0.94, t= 0.056062, b= 0.896386], r_t=[r= 0.10, prog= 0.10, pen=-0.00, r_old= 0.10], Reward=  1.94 /  1.94 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1172 step:100(624762), a_t=[s=-1.00, t= 0.042732, b= 0.898067], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward=  1.33 /  1.33 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1173/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1173 step:0(624764), a_t=[s=-0.86, t= 0.045087, b= 0.880231], r_t=[r=-0.10, prog=-0.10, pen= 0.00, r_old=-0.10], Reward= -0.10 / -0.10 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1173 step:20(624784), a_t=[s=-0.87, t= 0.035778, b= 0.896555], r_t=[r=-0.10, prog=-0.10, pen=-0.00, r_old=-0.10], Reward= -0.13 / -0.13 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1173 step:40(624804), a_t=[s=-0.94, t= 0.043887, b= 0.890302], r_t=[r= 0.12, prog= 0.12, pen=-0.00, r_old= 0.12], Reward=  0.41 /  0.41 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1173 step:60(624824), a_t=[s=-0.89, t= 0.058323, b= 0.890967], r_t=[r=-0.26, prog=-0.26, pen=-0.00, r_old=-0.26], Reward=  0.40 /  0.40 /  4879.33, epsilon=  0.100, speed= -0.09, gear= 1, damage= 0.00
Ep:1173 step:80(624844), a_t=[s=-0.99, t= 0.048367, b= 0.887694], r_t=[r= 0.20, prog= 0.20, pen=-0.00, r_old= 0.20], Reward= -0.56 / -0.56 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1173 step:100(624864), a_t=[s=-0.91, t= 0.055426, b= 0.892314], r_t=[r= 0.08, prog= 0.09, pen=-0.00, r_old= 0.08], Reward=  0.36 /  0.36 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1174/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1174 step:0(624866), a_t=[s=-0.98, t= 0.017693, b= 0.886862], r_t=[r= 0.13, prog= 0.13, pen=-0.00, r_old= 0.13], Reward=  0.13 /  0.13 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1174 step:20(624886), a_t=[s=-0.96, t= 0.047249, b= 0.892355], r_t=[r= 0.31, prog= 0.31, pen=-0.00, r_old= 0.31], Reward= -0.68 / -0.68 /  4879.33, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1174 step:40(624906), a_t=[s=-0.95, t= 0.044536, b= 0.891751], r_t=[r= 0.33, prog= 0.33, pen=-0.00, r_old= 0.33], Reward=  1.25 /  1.25 /  4879.33, epsilon=  0.100, speed=  0.11, gear= 1, damage= 0.00
Ep:1174 step:60(624926), a_t=[s=-1.00, t= 0.044551, b= 0.880785], r_t=[r=-0.14, prog=-0.14, pen=-0.00, r_old=-0.14], Reward=  5.29 /  5.29 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1174 step:80(624946), a_t=[s=-0.99, t= 0.043882, b= 0.894583], r_t=[r= 0.07, prog= 0.07, pen=-0.00, r_old= 0.07], Reward=  5.30 /  5.30 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1174 step:100(624966), a_t=[s=-0.91, t= 0.046242, b= 0.893499], r_t=[r=-0.07, prog=-0.07, pen=-0.00, r_old=-0.07], Reward=  5.43 /  5.43 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1175/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1175 step:0(624968), a_t=[s=-0.87, t= 0.056507, b= 0.887035], r_t=[r=-0.02, prog=-0.02, pen= 0.00, r_old=-0.02], Reward= -0.02 / -0.02 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1175 step:20(624988), a_t=[s=-0.92, t= 0.049115, b= 0.891527], r_t=[r= 0.09, prog= 0.09, pen=-0.00, r_old= 0.09], Reward= -0.42 / -0.42 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1175 step:40(625008), a_t=[s=-0.87, t= 0.038450, b= 0.887797], r_t=[r= 0.34, prog= 0.34, pen=-0.00, r_old= 0.34], Reward=  0.52 /  0.52 /  4879.33, epsilon=  0.100, speed=  0.11, gear= 1, damage= 0.00
Ep:1175 step:60(625028), a_t=[s=-1.00, t= 0.049609, b= 0.889758], r_t=[r= 0.27, prog= 0.27, pen=-0.00, r_old= 0.27], Reward=  2.48 /  2.48 /  4879.33, epsilon=  0.100, speed=  0.09, gear= 1, damage= 0.00
Ep:1175 step:80(625048), a_t=[s=-0.90, t= 0.070868, b= 0.889137], r_t=[r= 0.10, prog= 0.10, pen=-0.00, r_old= 0.10], Reward=  2.91 /  2.91 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1175 step:100(625068), a_t=[s=-0.90, t= 0.062190, b= 0.886428], r_t=[r=-0.03, prog=-0.03, pen= 0.00, r_old=-0.03], Reward=  2.54 /  2.54 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1176/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:1176 step:0(625070), a_t=[s=-0.95, t= 0.057320, b= 0.892102], r_t=[r=-0.16, prog=-0.16, pen= 0.00, r_old=-0.16], Reward= -0.16 / -0.16 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1176 step:20(625090), a_t=[s=-0.94, t= 0.048018, b= 0.888331], r_t=[r=-0.08, prog=-0.08, pen= 0.00, r_old=-0.08], Reward= -1.26 / -1.26 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1176 step:40(625110), a_t=[s=-0.98, t= 0.046567, b= 0.884117], r_t=[r=-0.14, prog=-0.14, pen= 0.00, r_old=-0.14], Reward= -0.89 / -0.89 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1176 step:60(625130), a_t=[s=-0.85, t= 0.035528, b= 0.885102], r_t=[r= 0.28, prog= 0.28, pen=-0.00, r_old= 0.28], Reward= -0.65 / -0.65 /  4879.33, epsilon=  0.100, speed=  0.09, gear= 1, damage= 0.00
Ep:1176 step:80(625150), a_t=[s=-0.84, t= 0.057907, b= 0.886022], r_t=[r=-0.05, prog=-0.05, pen= 0.00, r_old=-0.05], Reward= -0.46 / -0.46 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1176 step:100(625170), a_t=[s=-0.83, t= 0.033385, b= 0.891484], r_t=[r= 0.18, prog= 0.18, pen=-0.00, r_old= 0.18], Reward=  0.85 /  0.85 /  4879.33, epsilon=  0.100, speed=  0.06, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1177/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1177 step:0(625172), a_t=[s=-1.00, t= 0.046680, b= 0.874925], r_t=[r=-0.18, prog=-0.18, pen= 0.00, r_old=-0.18], Reward= -0.18 / -0.18 /  4879.33, epsilon=  0.100, speed= -0.06, gear= 1, damage= 0.00
Ep:1177 step:20(625192), a_t=[s=-0.79, t= 0.052162, b= 0.889664], r_t=[r=-0.14, prog=-0.14, pen= 0.00, r_old=-0.14], Reward= -0.56 / -0.56 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1177 step:40(625212), a_t=[s=-0.87, t= 0.050444, b= 0.889589], r_t=[r= 0.13, prog= 0.13, pen=-0.00, r_old= 0.13], Reward=  0.53 /  0.53 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1177 step:60(625232), a_t=[s=-0.92, t= 0.060344, b= 0.886402], r_t=[r=-0.07, prog=-0.07, pen= 0.00, r_old=-0.07], Reward=  3.18 /  3.18 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1177 step:80(625252), a_t=[s=-0.87, t= 0.055821, b= 0.895287], r_t=[r=-0.13, prog=-0.13, pen= 0.00, r_old=-0.13], Reward=  3.59 /  3.59 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1177 step:100(625272), a_t=[s=-0.92, t= 0.036921, b= 0.890197], r_t=[r= 0.11, prog= 0.11, pen=-0.00, r_old= 0.11], Reward=  3.95 /  3.95 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1178/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1178 step:0(625274), a_t=[s=-1.00, t= 0.053096, b= 0.893916], r_t=[r=-0.16, prog=-0.16, pen= 0.00, r_old=-0.16], Reward= -0.16 / -0.16 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1178 step:20(625294), a_t=[s=-0.98, t= 0.049452, b= 0.886852], r_t=[r=-0.02, prog=-0.02, pen=-0.00, r_old=-0.02], Reward= -0.53 / -0.53 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1178 step:40(625314), a_t=[s=-0.72, t= 0.058727, b= 0.883923], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward= -0.38 / -0.38 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1178 step:60(625334), a_t=[s=-0.99, t= 0.021300, b= 0.894078], r_t=[r=-0.10, prog=-0.10, pen=-0.00, r_old=-0.10], Reward=  0.41 /  0.41 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1178 step:80(625354), a_t=[s=-1.00, t= 0.050569, b= 0.891485], r_t=[r= 0.11, prog= 0.12, pen=-0.00, r_old= 0.11], Reward=  2.04 /  2.04 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1178 step:100(625374), a_t=[s=-0.94, t= 0.044255, b= 0.885507], r_t=[r= 0.10, prog= 0.10, pen=-0.00, r_old= 0.10], Reward=  1.68 /  1.68 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1178 step:120(625394), a_t=[s=-0.94, t= 0.061448, b= 0.886302], r_t=[r= 0.13, prog= 0.13, pen=-0.00, r_old= 0.13], Reward=  2.16 /  2.16 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1178 step:140(625414), a_t=[s=-0.97, t= 0.047268, b= 0.892309], r_t=[r= 0.10, prog= 0.10, pen=-0.00, r_old= 0.10], Reward=  2.87 /  2.87 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1178 step:160(625434), a_t=[s=-0.86, t= 0.044396, b= 0.884207], r_t=[r= 0.35, prog= 0.36, pen=-0.01, r_old= 0.35], Reward=  3.14 /  3.14 /  4879.33, epsilon=  0.100, speed=  0.12, gear= 1, damage= 0.00
Ep:1178 step:180(625454), a_t=[s=-0.98, t= 0.038877, b= 0.896277], r_t=[r=-0.20, prog=-0.20, pen=-0.00, r_old=-0.20], Reward=  1.55 /  1.55 /  4879.33, epsilon=  0.100, speed= -0.07, gear= 1, damage= 0.00
Ep:1178 step:200(625474), a_t=[s=-0.87, t= 0.047541, b= 0.889320], r_t=[r= 0.15, prog= 0.16, pen=-0.00, r_old= 0.15], Reward= -1.44 / -1.44 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1178 step:220(625494), a_t=[s=-1.00, t= 0.059161, b= 0.890679], r_t=[r=-0.05, prog=-0.05, pen=-0.00, r_old=-0.05], Reward= -5.26 / -5.26 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1178 step:240(625514), a_t=[s=-0.84, t= 0.049699, b= 0.888609], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward= -7.41 / -7.41 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1178 step:260(625534), a_t=[s=-0.92, t= 0.063282, b= 0.890358], r_t=[r=-0.07, prog=-0.07, pen=-0.00, r_old=-0.07], Reward= -9.69 / -9.69 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1178 step:280(625554), a_t=[s=-0.81, t= 0.055444, b= 0.893976], r_t=[r= 0.12, prog= 0.12, pen=-0.00, r_old= 0.12], Reward= -12.89 / -12.89 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1178 step:300(625574), a_t=[s=-0.79, t= 0.054920, b= 0.895094], r_t=[r=-0.09, prog=-0.09, pen=-0.00, r_old=-0.09], Reward= -14.92 / -14.92 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1178 step:320(625594), a_t=[s=-0.93, t= 0.054737, b= 0.886737], r_t=[r= 0.02, prog= 0.02, pen=-0.00, r_old= 0.02], Reward= -17.49 / -17.49 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1178 step:340(625614), a_t=[s=-1.00, t= 0.063309, b= 0.886042], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward= -17.86 / -17.86 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1178 step:360(625634), a_t=[s=-0.86, t= 0.046116, b= 0.896027], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward= -17.66 / -17.66 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1178 step:380(625654), a_t=[s=-0.90, t= 0.041915, b= 0.888868], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward= -17.00 / -17.00 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1178 step:400(625674), a_t=[s=-1.00, t= 0.046867, b= 0.896427], r_t=[r=-0.22, prog=-0.22, pen=-0.00, r_old=-0.22], Reward= -17.60 / -17.60 /  4879.33, epsilon=  0.100, speed= -0.07, gear= 1, damage= 0.00
Ep:1178 step:420(625694), a_t=[s=-0.81, t= 0.064200, b= 0.894566], r_t=[r=-0.35, prog=-0.35, pen=-0.00, r_old=-0.35], Reward= -16.96 / -16.96 /  4879.33, epsilon=  0.100, speed= -0.12, gear= 1, damage= 0.00
Ep:1178 step:440(625714), a_t=[s=-0.84, t= 0.050294, b= 0.882468], r_t=[r= 0.22, prog= 0.24, pen=-0.01, r_old= 0.22], Reward= -16.29 / -16.29 /  4879.33, epsilon=  0.100, speed=  0.08, gear= 1, damage= 0.00
Ep:1178 step:460(625734), a_t=[s=-1.00, t= 0.034750, b= 0.890405], r_t=[r=-0.08, prog=-0.08, pen=-0.00, r_old=-0.08], Reward= -16.79 / -16.79 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1178 step:480(625754), a_t=[s=-0.81, t= 0.057053, b= 0.889237], r_t=[r=-0.12, prog=-0.12, pen=-0.00, r_old=-0.12], Reward= -17.13 / -17.13 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1178 step:500(625774), a_t=[s=-0.97, t= 0.057118, b= 0.889050], r_t=[r= 0.13, prog= 0.14, pen=-0.01, r_old= 0.13], Reward= -17.38 / -17.38 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1178 step:520(625794), a_t=[s=-0.82, t= 0.036987, b= 0.897319], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward= -17.02 / -17.02 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1178 step:540(625814), a_t=[s=-0.95, t= 0.046942, b= 0.891165], r_t=[r= 0.11, prog= 0.12, pen=-0.01, r_old= 0.11], Reward= -17.26 / -17.26 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1178 step:560(625834), a_t=[s=-1.00, t= 0.051029, b= 0.894727], r_t=[r=-0.09, prog=-0.09, pen=-0.00, r_old=-0.09], Reward= -17.13 / -17.13 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1178 step:580(625854), a_t=[s=-0.91, t= 0.036763, b= 0.894366], r_t=[r= 0.00, prog= 0.00, pen=-0.00, r_old= 0.00], Reward= -16.71 / -16.71 /  4879.33, epsilon=  0.100, speed=  0.00, gear= 1, damage= 0.00
Ep:1178 step:600(625874), a_t=[s=-0.82, t= 0.052088, b= 0.885367], r_t=[r=-0.13, prog=-0.13, pen=-0.00, r_old=-0.13], Reward= -16.61 / -16.61 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1178 step:620(625894), a_t=[s=-1.00, t= 0.055582, b= 0.885889], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward= -16.65 / -16.65 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1178 step:640(625914), a_t=[s=-1.00, t= 0.055217, b= 0.878746], r_t=[r= 0.18, prog= 0.20, pen=-0.02, r_old= 0.18], Reward= -16.47 / -16.47 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1178 step:660(625934), a_t=[s=-0.94, t= 0.051659, b= 0.892547], r_t=[r= 0.14, prog= 0.16, pen=-0.01, r_old= 0.14], Reward= -14.85 / -14.85 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1178 step:680(625954), a_t=[s=-0.87, t= 0.055512, b= 0.884999], r_t=[r= 0.17, prog= 0.18, pen=-0.02, r_old= 0.17], Reward= -13.97 / -13.97 /  4879.33, epsilon=  0.100, speed=  0.06, gear= 1, damage= 0.00
Ep:1178 step:700(625974), a_t=[s=-0.83, t= 0.050023, b= 0.889280], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward= -12.67 / -12.67 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1178 step:720(625994), a_t=[s=-0.77, t= 0.039588, b= 0.888513], r_t=[r= 0.15, prog= 0.16, pen=-0.01, r_old= 0.15], Reward= -11.67 / -11.67 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1178 step:740(626014), a_t=[s=-0.95, t= 0.037125, b= 0.887928], r_t=[r= 0.17, prog= 0.19, pen=-0.02, r_old= 0.17], Reward= -11.13 / -11.13 /  4879.33, epsilon=  0.100, speed=  0.06, gear= 1, damage= 0.00
Ep:1178 step:760(626034), a_t=[s=-0.94, t= 0.054174, b= 0.896728], r_t=[r=-0.24, prog=-0.24, pen=-0.00, r_old=-0.24], Reward= -10.59 / -10.59 /  4879.33, epsilon=  0.100, speed= -0.08, gear= 1, damage= 0.00
Ep:1178 step:780(626054), a_t=[s=-0.82, t= 0.058897, b= 0.895156], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward= -10.06 / -10.06 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1178 step:800(626074), a_t=[s=-0.95, t= 0.065325, b= 0.891279], r_t=[r= 0.11, prog= 0.12, pen=-0.01, r_old= 0.11], Reward= -8.02 / -8.02 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1178 step:820(626094), a_t=[s=-0.89, t= 0.042013, b= 0.882906], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward= -6.96 / -6.96 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1178 step:840(626114), a_t=[s=-1.00, t= 0.054084, b= 0.900019], r_t=[r=-0.05, prog=-0.05, pen=-0.00, r_old=-0.05], Reward= -6.25 / -6.25 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1178 step:860(626134), a_t=[s=-0.95, t= 0.046682, b= 0.891152], r_t=[r=-0.09, prog=-0.09, pen=-0.00, r_old=-0.09], Reward= -5.77 / -5.77 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1178 step:880(626154), a_t=[s=-0.88, t= 0.040496, b= 0.890064], r_t=[r= 0.11, prog= 0.12, pen=-0.01, r_old= 0.11], Reward= -4.65 / -4.65 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1178 step:900(626174), a_t=[s=-0.88, t= 0.047906, b= 0.890607], r_t=[r= 0.08, prog= 0.09, pen=-0.01, r_old= 0.08], Reward= -3.38 / -3.38 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1178 step:920(626194), a_t=[s=-0.99, t= 0.050773, b= 0.881326], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward= -3.36 / -3.36 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1178 step:940(626214), a_t=[s=-0.95, t= 0.047623, b= 0.896333], r_t=[r= 0.08, prog= 0.09, pen=-0.01, r_old= 0.08], Reward= -2.14 / -2.14 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1178 step:960(626234), a_t=[s=-1.00, t= 0.044685, b= 0.882505], r_t=[r=-0.34, prog=-0.34, pen=-0.00, r_old=-0.34], Reward= -3.95 / -3.95 /  4879.33, epsilon=  0.100, speed= -0.11, gear= 1, damage= 0.00
Ep:1178 step:980(626254), a_t=[s=-1.00, t= 0.053682, b= 0.883270], r_t=[r=-0.10, prog=-0.09, pen=-0.00, r_old=-0.10], Reward= -6.59 / -6.59 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1178 step:1000(626274), a_t=[s=-1.00, t= 0.029832, b= 0.884237], r_t=[r=-0.08, prog=-0.08, pen=-0.00, r_old=-0.08], Reward= -7.72 / -7.72 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1178 step:1020(626294), a_t=[s=-0.96, t= 0.046718, b= 0.899322], r_t=[r=-0.02, prog=-0.02, pen=-0.00, r_old=-0.02], Reward= -5.06 / -5.06 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1178 step:1040(626314), a_t=[s=-0.88, t= 0.041465, b= 0.895401], r_t=[r= 0.13, prog= 0.15, pen=-0.02, r_old= 0.13], Reward= -2.67 / -2.67 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1178 step:1060(626334), a_t=[s=-0.96, t= 0.054529, b= 0.891177], r_t=[r= 0.19, prog= 0.22, pen=-0.03, r_old= 0.19], Reward= -2.52 / -2.52 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1178 step:1080(626354), a_t=[s=-1.00, t= 0.064972, b= 0.895217], r_t=[r= 0.14, prog= 0.16, pen=-0.02, r_old= 0.14], Reward= -4.54 / -4.54 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1178 step:1100(626374), a_t=[s=-0.97, t= 0.046478, b= 0.884999], r_t=[r= 0.01, prog= 0.01, pen=-0.00, r_old= 0.01], Reward= -3.98 / -3.98 /  4879.33, epsilon=  0.100, speed=  0.00, gear= 1, damage= 0.00
Ep:1178 step:1120(626394), a_t=[s=-0.98, t= 0.049438, b= 0.899144], r_t=[r=-0.14, prog=-0.14, pen=-0.00, r_old=-0.14], Reward= -4.33 / -4.33 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1178 step:1140(626414), a_t=[s=-1.00, t= 0.041155, b= 0.894938], r_t=[r=-0.11, prog=-0.11, pen=-0.00, r_old=-0.11], Reward= -3.83 / -3.83 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1178 step:1160(626434), a_t=[s=-0.94, t= 0.049043, b= 0.893542], r_t=[r= 0.00, prog= 0.00, pen=-0.00, r_old= 0.00], Reward= -3.29 / -3.29 /  4879.33, epsilon=  0.100, speed=  0.00, gear= 1, damage= 0.00
Ep:1178 step:1180(626454), a_t=[s=-0.96, t= 0.031550, b= 0.883606], r_t=[r= 0.17, prog= 0.20, pen=-0.03, r_old= 0.17], Reward= -0.87 / -0.87 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1178 step:1200(626474), a_t=[s=-1.00, t= 0.035997, b= 0.893350], r_t=[r= 0.28, prog= 0.33, pen=-0.05, r_old= 0.28], Reward=  0.52 /  0.52 /  4879.33, epsilon=  0.100, speed=  0.11, gear= 1, damage= 0.00
Ep:1178 step:1220(626494), a_t=[s=-0.92, t= 0.055719, b= 0.892059], r_t=[r= 0.16, prog= 0.19, pen=-0.03, r_old= 0.16], Reward=  0.13 /  0.13 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1178 step:1240(626514), a_t=[s=-0.94, t= 0.043378, b= 0.886881], r_t=[r= 0.16, prog= 0.19, pen=-0.03, r_old= 0.16], Reward= -0.17 / -0.17 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1178 step:1260(626534), a_t=[s=-0.89, t= 0.052671, b= 0.884742], r_t=[r=-0.11, prog=-0.11, pen=-0.00, r_old=-0.11], Reward= -1.91 / -1.91 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1178 step:1280(626554), a_t=[s=-0.91, t= 0.048131, b= 0.886566], r_t=[r=-0.13, prog=-0.12, pen=-0.00, r_old=-0.13], Reward= -2.25 / -2.25 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1178 step:1300(626574), a_t=[s=-0.97, t= 0.047978, b= 0.894466], r_t=[r=-0.05, prog=-0.05, pen=-0.00, r_old=-0.05], Reward= -1.58 / -1.58 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1178 step:1320(626594), a_t=[s=-0.91, t= 0.046544, b= 0.893526], r_t=[r= 0.19, prog= 0.23, pen=-0.03, r_old= 0.19], Reward= -4.11 / -4.11 /  4879.33, epsilon=  0.100, speed=  0.08, gear= 1, damage= 0.00
