=============================================================
 starting episode: 200/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:200 step:0(208552), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -0.00 / -0.00 /  4879.33, epsilon=  0.365, speed= -0.00, gear= 1, damage= 0.00
Ep:280 step:940(265102), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.31, prog=-0.31, pen= 0.00, r_old=-0.31], Reward=  13.60 /  13.60 /  4879.33, epsilon=  0.206, speed= -0.11, gear= 1, damage= 0.00
Ep:280 step:960(265122), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.07, prog= 0.08, pen=-0.01, r_old= 0.07], Reward=  13.04 /  13.04 /  4879.33, epsilon=  0.206, speed=  0.03, gear= 1, damage= 0.00
Ep:280 step:980(265142), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.06, prog= 0.07, pen=-0.01, r_old= 0.06], Reward=  12.84 /  12.84 /  4879.33, epsilon=  0.206, speed=  0.02, gear= 1, damage= 0.00
Ep:280 step:1000(265162), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.30, prog= 0.33, pen=-0.03, r_old= 0.30], Reward=  13.24 /  13.24 /  4879.33, epsilon=  0.206, speed=  0.11, gear= 1, damage= 0.00
Ep:280 step:1020(265182), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.35, prog=-0.35, pen= 0.00, r_old=-0.35], Reward=  12.23 /  12.23 /  4879.33, epsilon=  0.206, speed= -0.12, gear= 1, damage= 0.00
Ep:280 step:1040(265202), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.41, prog=-0.41, pen= 0.00, r_old=-0.41], Reward=  10.86 /  10.86 /  4879.33, epsilon=  0.206, speed= -0.14, gear= 1, damage= 0.00
Ep:280 step:1060(265222), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.17, prog= 0.19, pen=-0.02, r_old= 0.17], Reward=  10.47 /  10.47 /  4879.33, epsilon=  0.206, speed=  0.06, gear= 1, damage= 0.00
Ep:280 step:1080(265242), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.06, prog=-0.06, pen= 0.00, r_old=-0.06], Reward=  9.77 /  9.77 /  4879.33, epsilon=  0.206, speed= -0.02, gear= 1, damage= 0.00
Ep:280 step:1100(265262), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.07, prog=-0.07, pen= 0.00, r_old=-0.07], Reward=  8.13 /  8.13 /  4879.33, epsilon=  0.206, speed= -0.02, gear= 1, damage= 0.00
Ep:280 step:1120(265282), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.19, prog= 0.21, pen=-0.02, r_old= 0.19], Reward=  7.80 /  7.80 /  4879.33, epsilon=  0.206, speed=  0.07, gear= 1, damage= 0.00
Ep:280 step:1140(265302), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward=  6.85 /  6.85 /  4879.33, epsilon=  0.206, speed= -0.00, gear= 1, damage= 0.00
Ep:280 step:1160(265322), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.04, prog=-0.04, pen= 0.00, r_old=-0.04], Reward=  7.59 /  7.59 /  4879.33, epsilon=  0.206, speed= -0.01, gear= 1, damage= 0.00
Ep:280 step:1180(265342), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.32, prog=-0.32, pen=-0.00, r_old=-0.32], Reward=  5.76 /  5.76 /  4879.33, epsilon=  0.206, speed= -0.11, gear= 1, damage= 0.00
Ep:280 step:1200(265362), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.10, prog=-0.10, pen=-0.00, r_old=-0.10], Reward=  5.93 /  5.93 /  4879.33, epsilon=  0.206, speed= -0.03, gear= 1, damage= 0.00
Ep:280 step:1220(265382), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.15, prog=-0.15, pen=-0.00, r_old=-0.15], Reward=  4.78 /  4.78 /  4879.33, epsilon=  0.206, speed= -0.05, gear= 1, damage= 0.00
Ep:280 step:1240(265402), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.07, prog= 0.08, pen=-0.01, r_old= 0.07], Reward=  3.04 /  3.04 /  4879.33, epsilon=  0.206, speed=  0.03, gear= 1, damage= 0.00
Ep:280 step:1260(265422), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.32, prog=-0.32, pen=-0.00, r_old=-0.32], Reward=  1.81 /  1.81 /  4879.33, epsilon=  0.206, speed= -0.11, gear= 1, damage= 0.00
Ep:280 step:1280(265442), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.06, prog=-0.06, pen=-0.00, r_old=-0.06], Reward=  1.23 /  1.23 /  4879.33, epsilon=  0.206, speed= -0.02, gear= 1, damage= 0.00
Ep:280 step:1300(265462), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.20, prog=-0.20, pen=-0.00, r_old=-0.20], Reward= -0.27 / -0.27 /  4879.33, epsilon=  0.206, speed= -0.07, gear= 1, damage= 0.00
Ep:280 step:1320(265482), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.05, prog= 0.06, pen=-0.01, r_old= 0.05], Reward= -1.64 / -1.64 /  4879.33, epsilon=  0.206, speed=  0.02, gear= 1, damage= 0.00
Ep:280 step:1340(265502), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.24, prog=-0.24, pen=-0.00, r_old=-0.24], Reward= -2.93 / -2.93 /  4879.33, epsilon=  0.206, speed= -0.08, gear= 1, damage= 0.00
Ep:280 step:1360(265522), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.28, prog=-0.28, pen=-0.00, r_old=-0.28], Reward= -2.05 / -2.05 /  4879.33, epsilon=  0.206, speed= -0.10, gear= 1, damage= 0.00
Ep:280 step:1380(265542), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.39, prog= 0.45, pen=-0.06, r_old= 0.39], Reward= -0.62 / -0.62 /  4879.33, epsilon=  0.206, speed=  0.15, gear= 1, damage= 0.00
Ep:280 step:1400(265562), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.13, prog=-0.13, pen=-0.00, r_old=-0.13], Reward=  0.24 /  0.24 /  4879.33, epsilon=  0.206, speed= -0.04, gear= 1, damage= 0.00
Ep:280 step:1420(265582), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward= -1.07 / -1.07 /  4879.33, epsilon=  0.206, speed= -0.00, gear= 1, damage= 0.00
Ep:280 step:1440(265602), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.15, prog=-0.15, pen=-0.00, r_old=-0.15], Reward= -0.02 / -0.02 /  4879.33, epsilon=  0.206, speed= -0.05, gear= 1, damage= 0.00
Ep:280 step:1460(265622), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.05, prog= 0.06, pen=-0.01, r_old= 0.05], Reward=  0.57 /  0.57 /  4879.33, epsilon=  0.206, speed=  0.02, gear= 1, damage= 0.00
Ep:280 step:1480(265642), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.07, prog=-0.07, pen= 0.00, r_old=-0.07], Reward= -1.57 / -1.57 /  4879.33, epsilon=  0.206, speed= -0.03, gear= 1, damage= 0.00
Ep:280 step:1500(265662), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.20, prog= 0.24, pen=-0.03, r_old= 0.20], Reward= -2.61 / -2.61 /  4879.33, epsilon=  0.206, speed=  0.08, gear= 1, damage= 0.00
Ep:280 step:1520(265682), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.12, prog=-0.12, pen= 0.00, r_old=-0.12], Reward= -1.80 / -1.80 /  4879.33, epsilon=  0.206, speed= -0.04, gear= 1, damage= 0.00
Ep:280 step:1540(265702), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.35, prog=-0.36, pen= 0.00, r_old=-0.35], Reward= -3.45 / -3.45 /  4879.33, epsilon=  0.206, speed= -0.12, gear= 1, damage= 0.00
Ep:280 step:1560(265722), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.01, prog=-0.01, pen= 0.00, r_old=-0.01], Reward= -3.80 / -3.80 /  4879.33, epsilon=  0.206, speed= -0.00, gear= 1, damage= 0.00
Ep:280 step:1580(265742), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.02, prog= 0.02, pen=-0.00, r_old= 0.02], Reward= -3.20 / -3.20 /  4879.33, epsilon=  0.206, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:1600(265762), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.17, prog=-0.17, pen= 0.00, r_old=-0.17], Reward= -0.93 / -0.93 /  4879.33, epsilon=  0.206, speed= -0.06, gear= 1, damage= 0.00
Ep:280 step:1620(265782), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.07, prog= 0.08, pen=-0.01, r_old= 0.07], Reward= -2.93 / -2.93 /  4879.33, epsilon=  0.206, speed=  0.03, gear= 1, damage= 0.00
Ep:280 step:1640(265802), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.14, prog= 0.17, pen=-0.03, r_old= 0.14], Reward= -2.64 / -2.64 /  4879.33, epsilon=  0.206, speed=  0.06, gear= 1, damage= 0.00
Ep:280 step:1660(265822), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.33, prog=-0.33, pen= 0.00, r_old=-0.33], Reward= -2.86 / -2.86 /  4879.33, epsilon=  0.206, speed= -0.11, gear= 1, damage= 0.00
Ep:280 step:1680(265842), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.03, prog= 0.03, pen=-0.00, r_old= 0.03], Reward= -6.45 / -6.45 /  4879.33, epsilon=  0.206, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:1700(265862), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.24, prog= 0.29, pen=-0.05, r_old= 0.24], Reward= -6.05 / -6.05 /  4879.33, epsilon=  0.206, speed=  0.10, gear= 1, damage= 0.00
Ep:280 step:1720(265882), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.04, prog= 0.05, pen=-0.01, r_old= 0.04], Reward= -4.74 / -4.74 /  4879.33, epsilon=  0.206, speed=  0.02, gear= 1, damage= 0.00
Ep:280 step:1740(265902), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.14, prog=-0.14, pen= 0.00, r_old=-0.14], Reward= -4.55 / -4.55 /  4879.33, epsilon=  0.206, speed= -0.05, gear= 1, damage= 0.00
Ep:280 step:1760(265922), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.40, prog=-0.41, pen= 0.00, r_old=-0.40], Reward= -7.51 / -7.51 /  4879.33, epsilon=  0.206, speed= -0.14, gear= 1, damage= 0.00
Ep:280 step:1780(265942), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.08, prog=-0.08, pen= 0.00, r_old=-0.08], Reward= -9.03 / -9.03 /  4879.33, epsilon=  0.206, speed= -0.03, gear= 1, damage= 0.00
Ep:280 step:1800(265962), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.17, prog= 0.20, pen=-0.03, r_old= 0.17], Reward= -10.77 / -10.77 /  4879.33, epsilon=  0.206, speed=  0.07, gear= 1, damage= 0.00
Ep:280 step:1820(265982), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.31, prog=-0.32, pen= 0.00, r_old=-0.31], Reward= -12.56 / -12.56 /  4879.33, epsilon=  0.206, speed= -0.11, gear= 1, damage= 0.00
Ep:280 step:1840(266002), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.08, prog=-0.08, pen= 0.00, r_old=-0.08], Reward= -15.45 / -15.45 /  4879.33, epsilon=  0.206, speed= -0.03, gear= 1, damage= 0.00
Ep:280 step:1860(266022), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.21, prog= 0.26, pen=-0.04, r_old= 0.21], Reward= -16.85 / -16.85 /  4879.33, epsilon=  0.206, speed=  0.09, gear= 1, damage= 0.00
Ep:280 step:1880(266042), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.21, prog=-0.22, pen= 0.00, r_old=-0.21], Reward= -19.36 / -19.36 /  4879.33, epsilon=  0.206, speed= -0.07, gear= 1, damage= 0.00
Ep:280 step:1900(266062), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.13, prog= 0.16, pen=-0.03, r_old= 0.13], Reward= -19.64 / -19.64 /  4879.33, epsilon=  0.206, speed=  0.05, gear= 1, damage= 0.00
Ep:280 step:1920(266082), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.07, prog=-0.07, pen= 0.00, r_old=-0.07], Reward= -18.98 / -18.98 /  4879.33, epsilon=  0.206, speed= -0.02, gear= 1, damage= 0.00
Ep:280 step:1940(266102), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.18, prog= 0.22, pen=-0.04, r_old= 0.18], Reward= -17.55 / -17.55 /  4879.33, epsilon=  0.206, speed=  0.08, gear= 1, damage= 0.00
Ep:280 step:1960(266122), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.19, prog=-0.19, pen= 0.00, r_old=-0.19], Reward= -18.75 / -18.75 /  4879.33, epsilon=  0.206, speed= -0.06, gear= 1, damage= 0.00
Ep:280 step:1980(266142), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.28, prog=-0.29, pen= 0.00, r_old=-0.28], Reward= -21.07 / -21.07 /  4879.33, epsilon=  0.206, speed= -0.10, gear= 1, damage= 0.00
=============================================================
 starting episode: 281/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:281 step:0(266162), a_t=[s=-0.66, t= 0.079579, b= 0.767750], r_t=[r=-0.10, prog=-0.10, pen= 0.00, r_old=-0.10], Reward= -0.10 / -0.10 /  4879.33, epsilon=  0.206, speed= -0.03, gear= 1, damage= 0.00
Ep:281 step:20(266182), a_t=[s=-0.67, t= 0.045503, b= 0.760279], r_t=[r= 0.08, prog= 0.08, pen=-0.00, r_old= 0.08], Reward=  0.19 /  0.19 /  4879.33, epsilon=  0.206, speed=  0.03, gear= 1, damage= 0.00
Ep:281 step:40(266202), a_t=[s=-0.86, t= 0.122771, b= 0.784108], r_t=[r=-0.23, prog=-0.23, pen=-0.00, r_old=-0.23], Reward=  0.12 /  0.12 /  4879.33, epsilon=  0.206, speed= -0.08, gear= 1, damage= 0.00
Ep:281 step:60(266222), a_t=[s=-0.75, t= 0.100446, b= 0.761397], r_t=[r=-0.20, prog=-0.20, pen=-0.00, r_old=-0.20], Reward=  0.49 /  0.49 /  4879.33, epsilon=  0.206, speed= -0.07, gear= 1, damage= 0.00
Ep:281 step:80(266242), a_t=[s=-1.00, t= 0.083880, b= 0.753997], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward= -1.89 / -1.89 /  4879.33, epsilon=  0.206, speed= -0.01, gear= 1, damage= 0.00
Ep:281 step:100(266262), a_t=[s=-0.66, t= 0.112169, b= 0.764855], r_t=[r=-0.06, prog=-0.06, pen=-0.00, r_old=-0.06], Reward= -1.67 / -1.67 /  4879.33, epsilon=  0.206, speed= -0.02, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 282/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:282 step:0(266264), a_t=[s=-1.00, t= 0.085109, b= 0.772162], r_t=[r=-0.04, prog=-0.04, pen= 0.00, r_old=-0.04], Reward= -0.04 / -0.04 /  4879.33, epsilon=  0.206, speed= -0.01, gear= 1, damage= 0.00
Ep:282 step:20(266284), a_t=[s=-0.74, t= 0.132407, b= 0.771947], r_t=[r= 0.04, prog= 0.04, pen=-0.00, r_old= 0.04], Reward=  1.23 /  1.23 /  4879.33, epsilon=  0.206, speed=  0.01, gear= 1, damage= 0.00
Ep:282 step:40(266304), a_t=[s=-0.75, t= 0.074040, b= 0.763610], r_t=[r= 0.21, prog= 0.21, pen=-0.00, r_old= 0.21], Reward=  2.18 /  2.18 /  4879.33, epsilon=  0.206, speed=  0.07, gear= 1, damage= 0.00
Ep:282 step:60(266324), a_t=[s=-0.73, t= 0.125895, b= 0.779826], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward=  1.80 /  1.80 /  4879.33, epsilon=  0.206, speed=  0.02, gear= 1, damage= 0.00
Ep:282 step:80(266344), a_t=[s=-1.00, t= 0.133931, b= 0.756879], r_t=[r= 0.28, prog= 0.29, pen=-0.00, r_old= 0.28], Reward=  2.23 /  2.23 /  4879.33, epsilon=  0.206, speed=  0.10, gear= 1, damage= 0.00
Ep:282 step:100(266364), a_t=[s=-1.00, t= 0.122822, b= 0.779060], r_t=[r= 0.27, prog= 0.27, pen=-0.00, r_old= 0.27], Reward=  2.37 /  2.37 /  4879.33, epsilon=  0.205, speed=  0.09, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 283/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:283 step:0(266366), a_t=[s=-0.97, t= 0.127452, b= 0.767540], r_t=[r= 0.01, prog= 0.01, pen=-0.00, r_old= 0.01], Reward=  0.01 /  0.01 /  4879.33, epsilon=  0.205, speed=  0.00, gear= 1, damage= 0.00
Ep:283 step:20(266386), a_t=[s=-0.76, t= 0.073906, b= 0.779405], r_t=[r=-0.02, prog=-0.02, pen=-0.00, r_old=-0.02], Reward=  1.90 /  1.90 /  4879.33, epsilon=  0.205, speed= -0.01, gear= 1, damage= 0.00
Ep:283 step:40(266406), a_t=[s=-0.92, t= 0.097812, b= 0.753648], r_t=[r=-0.40, prog=-0.40, pen= 0.00, r_old=-0.40], Reward=  0.46 /  0.46 /  4879.33, epsilon=  0.205, speed= -0.13, gear= 1, damage= 0.00
Ep:283 step:60(266426), a_t=[s=-1.00, t= 0.076963, b= 0.774127], r_t=[r=-0.20, prog=-0.20, pen= 0.00, r_old=-0.20], Reward= -3.03 / -3.03 /  4879.33, epsilon=  0.205, speed= -0.07, gear= 1, damage= 0.00
Ep:283 step:80(266446), a_t=[s=-0.86, t= 0.098389, b= 0.764232], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -3.58 / -3.58 /  4879.33, epsilon=  0.205, speed= -0.00, gear= 1, damage= 0.00
Ep:283 step:100(266466), a_t=[s=-1.00, t= 0.085416, b= 0.776314], r_t=[r= 0.06, prog= 0.06, pen=-0.00, r_old= 0.06], Reward= -3.00 / -3.00 /  4879.33, epsilon=  0.205, speed=  0.02, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 284/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:284 step:0(266468), a_t=[s=-1.00, t= 0.097563, b= 0.772541], r_t=[r=-0.09, prog=-0.09, pen= 0.00, r_old=-0.09], Reward= -0.09 / -0.09 /  4879.33, epsilon=  0.205, speed= -0.03, gear= 1, damage= 0.00
Ep:284 step:20(266488), a_t=[s=-0.72, t= 0.118152, b= 0.780603], r_t=[r=-0.08, prog=-0.08, pen=-0.00, r_old=-0.08], Reward=  0.14 /  0.14 /  4879.33, epsilon=  0.205, speed= -0.03, gear= 1, damage= 0.00
Ep:284 step:40(266508), a_t=[s=-0.82, t= 0.127092, b= 0.762263], r_t=[r=-0.16, prog=-0.16, pen=-0.00, r_old=-0.16], Reward=  1.10 /  1.10 /  4879.33, epsilon=  0.205, speed= -0.05, gear= 1, damage= 0.00
Ep:284 step:60(266528), a_t=[s=-1.00, t= 0.077262, b= 0.784072], r_t=[r=-0.14, prog=-0.14, pen=-0.00, r_old=-0.14], Reward=  1.56 /  1.56 /  4879.33, epsilon=  0.205, speed= -0.05, gear= 1, damage= 0.00
Ep:284 step:80(266548), a_t=[s=-0.74, t= 0.120901, b= 0.773237], r_t=[r=-0.15, prog=-0.15, pen=-0.00, r_old=-0.15], Reward=  2.04 /  2.04 /  4879.33, epsilon=  0.205, speed= -0.05, gear= 1, damage= 0.00
Ep:284 step:100(266568), a_t=[s=-0.96, t= 0.103971, b= 0.774616], r_t=[r= 0.17, prog= 0.17, pen=-0.00, r_old= 0.17], Reward=  2.02 /  2.02 /  4879.33, epsilon=  0.205, speed=  0.06, gear= 1, damage= 0.00
Ep:284 step:120(266588), a_t=[s=-1.00, t= 0.126419, b= 0.772408], r_t=[r=-0.14, prog=-0.14, pen=-0.00, r_old=-0.14], Reward=  2.45 /  2.45 /  4879.33, epsilon=  0.205, speed= -0.05, gear= 1, damage= 0.00
Ep:284 step:140(266608), a_t=[s=-0.68, t= 0.091192, b= 0.773543], r_t=[r=-0.10, prog=-0.10, pen=-0.00, r_old=-0.10], Reward=  2.95 /  2.95 /  4879.33, epsilon=  0.205, speed= -0.03, gear= 1, damage= 0.00
Ep:284 step:160(266628), a_t=[s=-0.95, t= 0.093137, b= 0.770676], r_t=[r= 0.09, prog= 0.09, pen=-0.00, r_old= 0.09], Reward=  3.07 /  3.07 /  4879.33, epsilon=  0.205, speed=  0.03, gear= 1, damage= 0.00
Ep:284 step:180(266648), a_t=[s=-1.00, t= 0.091648, b= 0.773415], r_t=[r=-0.27, prog=-0.26, pen=-0.00, r_old=-0.27], Reward=  2.31 /  2.31 /  4879.33, epsilon=  0.205, speed= -0.09, gear= 1, damage= 0.00
Ep:284 step:200(266668), a_t=[s=-0.72, t= 0.107884, b= 0.760271], r_t=[r= 0.32, prog= 0.33, pen=-0.01, r_old= 0.32], Reward= -0.30 / -0.30 /  4879.33, epsilon=  0.204, speed=  0.11, gear= 1, damage= 0.00
Ep:284 step:220(266688), a_t=[s=-0.96, t= 0.099070, b= 0.767090], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward= -1.91 / -1.91 /  4879.33, epsilon=  0.204, speed= -0.00, gear= 1, damage= 0.00
Ep:284 step:240(266708), a_t=[s=-0.93, t= 0.105607, b= 0.779718], r_t=[r= 0.08, prog= 0.08, pen=-0.00, r_old= 0.08], Reward= -2.37 / -2.37 /  4879.33, epsilon=  0.204, speed=  0.03, gear= 1, damage= 0.00
Ep:284 step:260(266728), a_t=[s=-0.86, t= 0.031192, b= 0.784308], r_t=[r= 0.03, prog= 0.03, pen=-0.00, r_old= 0.03], Reward= -2.44 / -2.44 /  4879.33, epsilon=  0.204, speed=  0.01, gear= 1, damage= 0.00
Ep:284 step:280(266748), a_t=[s=-0.94, t= 0.102794, b= 0.775873], r_t=[r=-0.25, prog=-0.24, pen=-0.00, r_old=-0.25], Reward= -3.61 / -3.61 /  4879.33, epsilon=  0.204, speed= -0.08, gear= 1, damage= 0.00
Ep:284 step:300(266768), a_t=[s=-0.62, t= 0.081320, b= 0.780639], r_t=[r= 0.16, prog= 0.17, pen=-0.01, r_old= 0.16], Reward= -4.11 / -4.11 /  4879.33, epsilon=  0.204, speed=  0.06, gear= 1, damage= 0.00
Ep:284 step:320(266788), a_t=[s=-0.91, t= 0.078275, b= 0.772026], r_t=[r= 0.34, prog= 0.36, pen=-0.02, r_old= 0.34], Reward= -4.83 / -4.83 /  4879.33, epsilon=  0.204, speed=  0.12, gear= 1, damage= 0.00
Ep:284 step:340(266808), a_t=[s=-1.00, t= 0.103426, b= 0.769629], r_t=[r= 0.10, prog= 0.11, pen=-0.01, r_old= 0.10], Reward= -4.63 / -4.63 /  4879.33, epsilon=  0.204, speed=  0.04, gear= 1, damage= 0.00
Ep:284 step:360(266828), a_t=[s=-0.86, t= 0.099997, b= 0.761681], r_t=[r= 0.18, prog= 0.19, pen=-0.01, r_old= 0.18], Reward= -4.67 / -4.67 /  4879.33, epsilon=  0.204, speed=  0.06, gear= 1, damage= 0.00
Ep:284 step:380(266848), a_t=[s=-0.70, t= 0.100101, b= 0.770612], r_t=[r=-0.02, prog=-0.02, pen=-0.00, r_old=-0.02], Reward= -5.23 / -5.23 /  4879.33, epsilon=  0.204, speed= -0.01, gear= 1, damage= 0.00
Ep:284 step:400(266868), a_t=[s=-1.00, t= 0.093174, b= 0.770121], r_t=[r=-0.29, prog=-0.29, pen=-0.00, r_old=-0.29], Reward= -6.23 / -6.23 /  4879.33, epsilon=  0.204, speed= -0.10, gear= 1, damage= 0.00
Ep:284 step:420(266888), a_t=[s=-1.00, t= 0.135300, b= 0.790538], r_t=[r= 0.03, prog= 0.03, pen=-0.00, r_old= 0.03], Reward= -6.37 / -6.37 /  4879.33, epsilon=  0.204, speed=  0.01, gear= 1, damage= 0.00
Ep:284 step:440(266908), a_t=[s=-0.96, t= 0.083533, b= 0.772399], r_t=[r=-0.20, prog=-0.20, pen=-0.00, r_old=-0.20], Reward= -6.61 / -6.61 /  4879.33, epsilon=  0.204, speed= -0.07, gear= 1, damage= 0.00
Ep:284 step:460(266928), a_t=[s=-1.00, t= 0.102194, b= 0.751640], r_t=[r= 0.04, prog= 0.04, pen=-0.00, r_old= 0.04], Reward= -7.36 / -7.36 /  4879.33, epsilon=  0.204, speed=  0.01, gear= 1, damage= 0.00
Ep:284 step:480(266948), a_t=[s=-0.73, t= 0.106199, b= 0.770353], r_t=[r=-0.28, prog=-0.28, pen=-0.00, r_old=-0.28], Reward= -8.37 / -8.37 /  4879.33, epsilon=  0.204, speed= -0.09, gear= 1, damage= 0.00
Ep:284 step:500(266968), a_t=[s=-1.00, t= 0.166511, b= 0.755309], r_t=[r=-0.02, prog=-0.02, pen=-0.00, r_old=-0.02], Reward= -8.73 / -8.73 /  4879.33, epsilon=  0.203, speed= -0.01, gear= 1, damage= 0.00
Ep:284 step:520(266988), a_t=[s=-0.71, t= 0.123941, b= 0.768361], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward= -9.35 / -9.35 /  4879.33, epsilon=  0.203, speed= -0.00, gear= 1, damage= 0.00
Ep:284 step:540(267008), a_t=[s=-0.93, t= 0.125587, b= 0.779933], r_t=[r= 0.14, prog= 0.16, pen=-0.01, r_old= 0.14], Reward= -9.47 / -9.47 /  4879.33, epsilon=  0.203, speed=  0.05, gear= 1, damage= 0.00
Ep:284 step:560(267028), a_t=[s=-0.98, t= 0.096967, b= 0.768120], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward= -9.45 / -9.45 /  4879.33, epsilon=  0.203, speed= -0.00, gear= 1, damage= 0.00
Ep:284 step:580(267048), a_t=[s=-0.54, t= 0.106402, b= 0.786527], r_t=[r=-0.14, prog=-0.14, pen=-0.00, r_old=-0.14], Reward= -9.92 / -9.92 /  4879.33, epsilon=  0.203, speed= -0.05, gear= 1, damage= 0.00
Ep:284 step:600(267068), a_t=[s=-0.88, t= 0.079465, b= 0.764448], r_t=[r=-0.09, prog=-0.09, pen=-0.00, r_old=-0.09], Reward= -10.48 / -10.48 /  4879.33, epsilon=  0.203, speed= -0.03, gear= 1, damage= 0.00
