=============================================================
 starting episode: 0/2000
Client connected on 3103..............
Ep:0 step:0(1), a_t=[s= 0.19, t= 0.362220, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:65 step:120(18582), a_t=[s= 0.45, t= 0.726405, b= 0.000000], r_t=[r=-0.11, prog= 0.03, pen=-0.14, r_old=-0.11], Reward=  8483.00 /  8376.14 /  27625.80, epsilon=  0.939, speed=  0.06, gear= 1, damage= 113.00
Ep:65 step:140(18602), a_t=[s=-1.00, t= 0.456298, b= 0.000000], r_t=[r=-0.21, prog= 0.07, pen=-0.28, r_old=-0.21], Reward=  8480.99 /  8374.13 /  27625.80, epsilon=  0.939, speed=  0.11, gear= 1, damage= 113.00
Ep:65 step:160(18622), a_t=[s=-0.47, t= 0.518607, b= 0.000000], r_t=[r=-0.09, prog= 0.04, pen=-0.13, r_old=-0.09], Reward=  8478.53 /  8371.67 /  27625.80, epsilon=  0.939, speed=  0.05, gear= 1, damage= 113.00
Ep:65 step:180(18642), a_t=[s=-0.75, t= 0.533021, b= 0.000000], r_t=[r=-0.32, prog= 0.19, pen=-0.50, r_old=-0.32], Reward=  8475.50 /  8368.63 /  27625.80, epsilon=  0.938, speed=  0.21, gear= 1, damage= 113.00
Ep:65 step:200(18662), a_t=[s=-0.37, t= 0.678459, b= 0.000000], r_t=[r=-0.20, prog= 0.13, pen=-0.34, r_old=-0.20], Reward=  8473.40 /  8366.54 /  27625.80, epsilon=  0.938, speed=  0.14, gear= 1, damage= 113.00
Ep:65 step:220(18682), a_t=[s=-0.26, t= 0.657375, b= 0.000000], r_t=[r=-0.06, prog= 0.05, pen=-0.10, r_old=-0.06], Reward=  8471.12 /  8364.25 /  27625.80, epsilon=  0.938, speed=  0.04, gear= 1, damage= 113.00
Ep:65 step:240(18702), a_t=[s=-1.00, t= 0.555096, b= 0.000000], r_t=[r=-0.08, prog= 0.07, pen=-0.15, r_old=-0.08], Reward=  8468.05 /  8361.19 /  27625.80, epsilon=  0.938, speed=  0.06, gear= 1, damage= 113.00
Ep:65 step:260(18722), a_t=[s=-1.00, t= 0.700961, b= 0.000000], r_t=[r=-0.14, prog= 0.18, pen=-0.31, r_old=-0.14], Reward=  8465.01 /  8358.15 /  27625.80, epsilon=  0.938, speed=  0.13, gear= 1, damage= 113.00
Ep:65 step:280(18742), a_t=[s=-0.86, t= 0.375662, b= 0.000000], r_t=[r=-0.15, prog= 0.20, pen=-0.35, r_old=-0.15], Reward=  8463.05 /  8356.18 /  27625.80, epsilon=  0.938, speed=  0.15, gear= 1, damage= 113.00
Ep:65 step:300(18762), a_t=[s=-1.00, t= 0.581602, b= 0.000000], r_t=[r=-0.07, prog= 0.10, pen=-0.17, r_old=-0.07], Reward=  8460.67 /  8353.80 /  27625.80, epsilon=  0.938, speed=  0.07, gear= 1, damage= 113.00
Ep:65 step:320(18782), a_t=[s=-1.00, t= 0.580064, b= 0.017570], r_t=[r=-0.14, prog= 0.28, pen=-0.43, r_old=-0.14], Reward=  8457.99 /  8351.13 /  27625.80, epsilon=  0.938, speed=  0.18, gear= 1, damage= 113.00
Ep:65 step:340(18802), a_t=[s=-0.02, t= 0.522750, b= 0.000000], r_t=[r=-0.09, prog= 0.26, pen=-0.35, r_old=-0.09], Reward=  8455.42 /  8348.55 /  27625.80, epsilon=  0.938, speed=  0.15, gear= 1, damage= 113.00
Ep:65 step:360(18822), a_t=[s= 0.20, t= 0.523665, b= 0.000000], r_t=[r=-0.12, prog= 0.42, pen=-0.54, r_old=-0.12], Reward=  8453.32 /  8346.46 /  27625.80, epsilon=  0.938, speed=  0.24, gear= 1, damage= 113.00
Ep:65 step:380(18842), a_t=[s=-1.00, t= 0.436136, b= 0.000000], r_t=[r=-0.05, prog= 0.29, pen=-0.34, r_old=-0.05], Reward=  8451.32 /  8344.46 /  27625.80, epsilon=  0.938, speed=  0.15, gear= 1, damage= 113.00
Ep:65 step:400(18862), a_t=[s=-1.00, t= 0.495293, b= 0.000000], r_t=[r=-0.06, prog= 1.10, pen=-1.17, r_old=-0.06], Reward=  8449.73 /  8342.87 /  27625.80, epsilon=  0.938, speed=  0.53, gear= 1, damage= 113.00
Ep:65 step:420(18882), a_t=[s=-0.57, t= 0.551658, b= 0.000000], r_t=[r= 0.03, prog= 1.32, pen=-1.28, r_old= 0.03], Reward=  8449.64 /  8342.77 /  27625.80, epsilon=  0.938, speed=  0.59, gear= 1, damage= 113.00
Ep:65 step:440(18902), a_t=[s=-0.13, t= 0.599198, b= 0.000000], r_t=[r= 0.11, prog= 1.08, pen=-0.97, r_old= 0.11], Reward=  8451.29 /  8344.43 /  27625.80, epsilon=  0.938, speed=  0.45, gear= 1, damage= 113.00
Ep:65 step:460(18922), a_t=[s=-0.07, t= 0.488934, b= 0.000000], r_t=[r= 0.24, prog= 1.36, pen=-1.11, r_old= 0.24], Reward=  8456.32 /  8349.45 /  27625.80, epsilon=  0.938, speed=  0.54, gear= 1, damage= 113.00
Ep:65 step:480(18942), a_t=[s= 0.30, t= 0.412036, b= 0.000000], r_t=[r= 0.80, prog= 2.71, pen=-1.91, r_old= 0.80], Reward=  8477.73 /  8370.87 /  27625.80, epsilon=  0.937, speed=  0.98, gear= 1, damage= 113.00
Ep:65 step:500(18962), a_t=[s= 0.73, t= 0.530285, b= 0.000000], r_t=[r= 12.33, prog= 31.62, pen=-19.29, r_old= 12.33], Reward=  8599.19 /  8492.33 /  27625.80, epsilon=  0.937, speed=  10.72, gear= 1, damage= 113.00
Ep:65 step:520(18982), a_t=[s=-1.00, t= 0.656267, b= 0.000000], r_t=[r=-0.13, prog= 0.43, pen=-0.56, r_old=-0.13], Reward=  8847.47 /  8740.61 /  27625.80, epsilon=  0.937, speed=  0.25, gear= 1, damage= 113.00
Ep:65 step:540(19002), a_t=[s= 0.12, t= 0.581228, b= 0.000000], r_t=[r=-0.09, prog= 0.48, pen=-0.57, r_old=-0.09], Reward=  8845.20 /  8738.34 /  27625.80, epsilon=  0.937, speed=  0.25, gear= 1, damage= 113.00
Ep:65 step:560(19022), a_t=[s=-0.20, t= 0.610291, b= 0.000000], r_t=[r=-0.10, prog= 0.67, pen=-0.78, r_old=-0.10], Reward=  8843.61 /  8736.75 /  27625.80, epsilon=  0.937, speed=  0.35, gear= 1, damage= 113.00
Ep:65 step:580(19042), a_t=[s=-1.00, t= 0.432332, b= 0.000000], r_t=[r=-0.01, prog= 0.85, pen=-0.86, r_old=-0.01], Reward=  8842.53 /  8735.66 /  27625.80, epsilon=  0.937, speed=  0.39, gear= 1, damage= 113.00
Ep:65 step:600(19062), a_t=[s=-0.07, t= 0.475972, b= 0.000000], r_t=[r= 0.04, prog= 0.69, pen=-0.65, r_old= 0.04], Reward=  8842.96 /  8736.10 /  27625.80, epsilon=  0.937, speed=  0.30, gear= 1, damage= 113.00
Ep:65 step:620(19082), a_t=[s=-1.00, t= 0.569397, b= 0.000000], r_t=[r= 0.62, prog= 3.76, pen=-3.15, r_old= 0.62], Reward=  8847.13 /  8740.27 /  27625.80, epsilon=  0.937, speed=  1.51, gear= 1, damage= 113.00
Ep:65 step:640(19102), a_t=[s=-0.32, t= 0.514712, b= 0.000000], r_t=[r= 1.73, prog= 5.59, pen=-3.86, r_old= 1.73], Reward=  8874.05 /  8767.19 /  27625.80, epsilon=  0.937, speed=  2.00, gear= 1, damage= 113.00
Ep:65 step:660(19122), a_t=[s=-0.15, t= 0.593124, b= 0.000000], r_t=[r= 19.16, prog= 44.36, pen=-25.19, r_old= 19.16], Reward=  9023.57 /  8916.71 /  27625.80, epsilon=  0.937, speed=  14.82, gear= 1, damage= 113.00
Ep:65 step:680(19142), a_t=[s= 0.85, t= 0.604651, b= 0.000000], r_t=[r= 115.48, prog= 144.86, pen=-29.38, r_old= 115.48], Reward=  9745.58 /  9638.71 /  27625.80, epsilon=  0.937, speed=  50.07, gear= 1, damage= 113.00
Ep:65 step:700(19162), a_t=[s=-0.33, t= 0.486566, b= 0.000000], r_t=[r= 61.57, prog= 125.28, pen=-63.71, r_old= 61.57], Reward=  11331.45 /  11224.59 /  27625.80, epsilon=  0.937, speed=  70.58, gear= 2, damage= 113.00
Ep:65 step:720(19182), a_t=[s= 1.00, t= 0.618871, b= 0.010125], r_t=[r= 191.69, prog= 200.00, pen=-8.31, r_old= 191.69], Reward=  12252.44 /  12136.12 /  27625.80, epsilon=  0.937, speed=  66.86, gear= 2, damage= 666.00
Ep:65 step:740(19202), a_t=[s= 0.79, t= 0.530366, b= 0.000000], r_t=[r= 175.96, prog= 213.68, pen=-37.72, r_old= 175.96], Reward=  15995.25 /  15878.94 /  27625.80, epsilon=  0.937, speed=  75.55, gear= 2, damage= 666.00
Ep:65 step:760(19222), a_t=[s=-0.05, t= 0.546427, b= 0.000000], r_t=[r= 214.97, prog= 244.86, pen=-29.90, r_old= 214.97], Reward=  20023.05 /  19906.73 /  27625.80, epsilon=  0.937, speed=  81.66, gear= 2, damage= 666.00
Ep:65 step:780(19242), a_t=[s= 1.00, t= 0.586787, b= 0.000000], r_t=[r= 31.96, prog= 151.98, pen=-120.03, r_old= 31.96], Reward=  21894.96 /  21712.88 /  27625.80, epsilon=  0.936, speed=  61.87, gear= 2, damage= 1076.00
Ep:65 step:800(19262), a_t=[s=-0.16, t= 0.581073, b= 0.000000], r_t=[r= 146.36, prog= 242.60, pen=-96.24, r_old= 146.36], Reward=  25033.18 /  24851.10 /  27625.80, epsilon=  0.936, speed=  81.76, gear= 2, damage= 1076.00
META = 1 ... Running backwards
=============================================================
 starting episode: 66/2000
### TORCS is RELAUNCHED ###
Client connected on 3103..............
Ep:66 step:0(19273), a_t=[s= 1.00, t= 0.666810, b= 0.000000], r_t=[r= 0.54, prog= 0.54, pen=-0.00, r_old= 0.54], Reward=  0.54 /  0.54 /  27625.80, epsilon=  0.936, speed=  0.18, gear= 1, damage= 0.00
Ep:66 step:20(19293), a_t=[s= 0.71, t= 0.430014, b= 0.000000], r_t=[r= 114.26, prog= 124.69, pen=-10.43, r_old= 114.26], Reward=  1092.54 /  1092.54 /  27625.80, epsilon=  0.936, speed=  41.75, gear= 1, damage= 0.00
Ep:66 step:40(19313), a_t=[s= 0.87, t= 0.537047, b= 0.000000], r_t=[r= 120.86, prog= 187.13, pen=-66.27, r_old= 120.86], Reward=  3129.15 /  3129.15 /  27625.80, epsilon=  0.936, speed=  65.99, gear= 2, damage= 0.00
Ep:66 step:60(19333), a_t=[s= 0.02, t= 0.567594, b= 0.000000], r_t=[r= 156.02, prog= 245.21, pen=-89.19, r_old= 156.02], Reward=  6553.68 /  6553.68 /  27625.80, epsilon=  0.936, speed=  82.12, gear= 3, damage= 0.00
Ep:66 step:80(19353), a_t=[s= 0.35, t= 0.541176, b= 0.000000], r_t=[r= 172.58, prog= 242.53, pen=-69.95, r_old= 172.58], Reward=  10340.07 /  10340.07 /  27625.80, epsilon=  0.936, speed=  82.86, gear= 3, damage= 0.00
Ep:66 step:100(19373), a_t=[s=-0.42, t= 0.517528, b= 0.000000], r_t=[r= 213.63, prog= 264.79, pen=-51.16, r_old= 213.63], Reward=  14883.28 /  14883.28 /  27625.80, epsilon=  0.936, speed=  90.23, gear= 3, damage= 0.00
META = 1 ... Running backwards
Ep:66 step:120(19393), a_t=[s=-1.00, t= 0.499556, b= 0.000000], r_t=[r=-53.59, prog=-3.94, pen=-49.66, r_old=-53.59], Reward=  17403.60 /  17298.96 /  27625.80, epsilon=  0.936, speed=  21.95, gear= 2, damage= 116.00
=============================================================
 starting episode: 67/2000
Client connected on 3103..............
Ep:67 step:0(19394), a_t=[s=-1.00, t= 0.507713, b= 0.000000], r_t=[r=-0.04, prog=-0.04, pen= 0.00, r_old=-0.04], Reward= -0.04 / -0.04 /  27625.80, epsilon=  0.936, speed= -0.01, gear= 1, damage= 0.00
Ep:67 step:20(19414), a_t=[s= 0.46, t= 0.693747, b= 0.000000], r_t=[r= 123.65, prog= 154.99, pen=-31.34, r_old= 123.65], Reward=  1203.89 /  1203.89 /  27625.80, epsilon=  0.936, speed=  52.59, gear= 1, damage= 0.00
Ep:67 step:40(19434), a_t=[s= 0.56, t= 0.452973, b= 0.000000], r_t=[r= 150.70, prog= 219.22, pen=-68.52, r_old= 150.70], Reward=  3938.77 /  3938.77 /  27625.80, epsilon=  0.936, speed=  74.48, gear= 2, damage= 0.00
Ep:67 step:60(19454), a_t=[s=-0.05, t= 0.600075, b= 0.000000], r_t=[r= 213.89, prog= 266.74, pen=-52.85, r_old= 213.89], Reward=  7656.21 /  7656.21 /  27625.80, epsilon=  0.936, speed=  89.21, gear= 3, damage= 0.00
Ep:67 step:80(19474), a_t=[s=-0.06, t= 0.450309, b= 0.000000], r_t=[r= 222.36, prog= 274.57, pen=-52.21, r_old= 222.36], Reward=  11813.77 /  11813.77 /  27625.80, epsilon=  0.936, speed=  91.62, gear= 3, damage= 0.00
Ep:67 step:100(19494), a_t=[s=-0.54, t= 0.558201, b= 0.000000], r_t=[r=-10.02, prog= 88.67, pen=-98.70, r_old=-10.02], Reward=  13452.57 /  13403.68 /  27625.80, epsilon=  0.936, speed=  44.20, gear= 2, damage= 113.00
META = 1 ... Running backwards
=============================================================
 starting episode: 68/2000
Client connected on 3103..............
Ep:68 step:0(19499), a_t=[s= 0.57, t= 0.498022, b= 0.054904], r_t=[r= 0.21, prog= 0.21, pen=-0.00, r_old= 0.21], Reward=  0.21 /  0.21 /  27625.80, epsilon=  0.936, speed=  0.07, gear= 1, damage= 0.00
Ep:68 step:20(19519), a_t=[s= 0.45, t= 0.618239, b= 0.000000], r_t=[r= 111.71, prog= 121.94, pen=-10.22, r_old= 111.71], Reward=  1055.57 /  1055.57 /  27625.80, epsilon=  0.936, speed=  40.99, gear= 1, damage= 0.00
Ep:68 step:40(19539), a_t=[s= 0.64, t= 0.512779, b= 0.000000], r_t=[r= 150.35, prog= 207.38, pen=-57.03, r_old= 150.35], Reward=  4145.84 /  4145.84 /  27625.80, epsilon=  0.935, speed=  69.38, gear= 2, damage= 0.00
Ep:68 step:60(19559), a_t=[s= 0.57, t= 0.452283, b= 0.000000], r_t=[r= 170.23, prog= 223.29, pen=-53.05, r_old= 170.23], Reward=  7622.78 /  7622.78 /  27625.80, epsilon=  0.935, speed=  76.20, gear= 2, damage= 0.00
Ep:68 step:80(19579), a_t=[s= 0.88, t= 0.553617, b= 0.000000], r_t=[r= 119.38, prog= 234.30, pen=-114.92, r_old= 119.38], Reward=  10967.09 /  10967.09 /  27625.80, epsilon=  0.935, speed=  80.95, gear= 2, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 69/2000
Client connected on 3103..............
Ep:69 step:0(19589), a_t=[s= 0.65, t= 0.653235, b= 0.000000], r_t=[r= 0.27, prog= 0.27, pen=-0.00, r_old= 0.27], Reward=  0.27 /  0.27 /  27625.80, epsilon=  0.935, speed=  0.09, gear= 1, damage= 0.00
Ep:69 step:20(19609), a_t=[s=-0.18, t= 0.541739, b= 0.000000], r_t=[r= 141.86, prog= 151.84, pen=-9.97, r_old= 141.86], Reward=  1230.00 /  1230.00 /  27625.80, epsilon=  0.935, speed=  50.73, gear= 1, damage= 0.00
Ep:69 step:40(19629), a_t=[s= 1.00, t= 0.503349, b= 0.000000], r_t=[r= 185.36, prog= 205.28, pen=-19.92, r_old= 185.36], Reward=  4445.29 /  4445.29 /  27625.80, epsilon=  0.935, speed=  68.64, gear= 2, damage= 0.00
Ep:69 step:60(19649), a_t=[s= 1.00, t= 0.603440, b= 0.000000], r_t=[r= 184.74, prog= 237.90, pen=-53.16, r_old= 184.74], Reward=  8541.45 /  8541.45 /  27625.80, epsilon=  0.935, speed=  80.97, gear= 2, damage= 0.00
Ep:69 step:80(19669), a_t=[s= 1.00, t= 0.423956, b= 0.000000], r_t=[r= 48.88, prog= 176.15, pen=-127.27, r_old= 48.88], Reward=  10681.42 /  10612.65 /  27625.80, epsilon=  0.935, speed=  64.53, gear= 2, damage= 7.00
META = 1 ... Running backwards
=============================================================
 starting episode: 70/2000
Client connected on 3103..............
Ep:70 step:0(19677), a_t=[s=-0.13, t= 0.628149, b= 0.000000], r_t=[r= 0.57, prog= 0.57, pen=-0.00, r_old= 0.57], Reward=  0.57 /  0.57 /  27625.80, epsilon=  0.935, speed=  0.19, gear= 1, damage= 0.00
Ep:70 step:20(19697), a_t=[s= 1.00, t= 0.686581, b= 0.000000], r_t=[r= 90.70, prog= 137.39, pen=-46.69, r_old= 90.70], Reward=  1099.29 /  1099.29 /  27625.80, epsilon=  0.935, speed=  49.80, gear= 1, damage= 0.00
Ep:70 step:40(19717), a_t=[s= 0.53, t= 0.485002, b= 0.000000], r_t=[r= 15.77, prog= 47.97, pen=-32.20, r_old= 15.77], Reward=  1217.91 /  1231.43 /  27625.80, epsilon=  0.935, speed=  16.03, gear= 1, damage= 325.00
Ep:70 step:60(19737), a_t=[s= 0.76, t= 0.565212, b= 0.000000], r_t=[r= 67.07, prog= 165.02, pen=-97.95, r_old= 67.07], Reward=  2031.35 /  2044.86 /  27625.80, epsilon=  0.935, speed=  55.47, gear= 2, damage= 325.00
Ep:70 step:80(19757), a_t=[s= 0.27, t= 0.515922, b= 0.000000], r_t=[r= 192.92, prog= 232.43, pen=-39.51, r_old= 192.92], Reward=  4331.71 /  4274.72 /  27625.80, epsilon=  0.935, speed=  78.23, gear= 2, damage= 326.00
Ep:70 step:100(19777), a_t=[s= 0.44, t= 0.499528, b= 0.000000], r_t=[r= 195.74, prog= 278.77, pen=-83.04, r_old= 195.74], Reward=  8343.55 /  8286.56 /  27625.80, epsilon=  0.935, speed=  93.06, gear= 3, damage= 326.00
Ep:70 step:120(19797), a_t=[s=-0.35, t= 0.457737, b= 0.000000], r_t=[r= 202.05, prog= 259.62, pen=-57.57, r_old= 202.05], Reward=  13167.73 /  13110.74 /  27625.80, epsilon=  0.935, speed=  92.10, gear= 3, damage= 326.00
Ep:70 step:140(19817), a_t=[s= 0.63, t= 0.559625, b= 0.000000], r_t=[r= 27.35, prog= 177.00, pen=-149.65, r_old= 27.35], Reward=  15246.04 /  14992.21 /  27625.80, epsilon=  0.935, speed=  71.64, gear= 2, damage= 341.00
META = 1 ... Running backwards
=============================================================
 starting episode: 71/2000
Client connected on 3103..............
Ep:71 step:0(19827), a_t=[s= 0.50, t= 0.589736, b= 0.000000], r_t=[r= 0.34, prog= 0.34, pen=-0.00, r_old= 0.34], Reward=  0.34 /  0.34 /  27625.80, epsilon=  0.935, speed=  0.11, gear= 1, damage= 0.00
Ep:71 step:20(19847), a_t=[s= 0.46, t= 0.439687, b= 0.000000], r_t=[r= 124.64, prog= 135.86, pen=-11.22, r_old= 124.64], Reward=  1200.73 /  1200.73 /  27625.80, epsilon=  0.934, speed=  45.60, gear= 1, damage= 0.00
Ep:71 step:40(19867), a_t=[s=-0.49, t= 0.514390, b= 0.000000], r_t=[r= 54.31, prog= 190.81, pen=-136.50, r_old= 54.31], Reward=  3853.76 /  3853.76 /  27625.80, epsilon=  0.934, speed=  76.30, gear= 2, damage= 0.00
Ep:71 step:60(19887), a_t=[s= 1.00, t= 0.557167, b= 0.000000], r_t=[r= 67.87, prog= 199.74, pen=-131.87, r_old= 67.87], Reward=  5289.20 /  5092.66 /  27625.80, epsilon=  0.934, speed=  69.94, gear= 2, damage= 196.00
Ep:71 step:80(19907), a_t=[s= 0.01, t= 0.674640, b= 0.000000], r_t=[r= 153.25, prog= 237.15, pen=-83.90, r_old= 153.25], Reward=  7339.71 /  7143.17 /  27625.80, epsilon=  0.934, speed=  79.16, gear= 3, damage= 196.00
META = 1 ... Running backwards
=============================================================
 starting episode: 72/2000
### TORCS is RELAUNCHED ###
Client connected on 3103..............
Ep:72 step:0(19922), a_t=[s= 1.00, t= 0.630341, b= 0.000000], r_t=[r= 0.24, prog= 0.24, pen=-0.00, r_old= 0.24], Reward=  0.24 /  0.24 /  27625.80, epsilon=  0.934, speed=  0.08, gear= 1, damage= 0.00
Ep:72 step:20(19942), a_t=[s= 0.67, t= 0.523605, b= 0.000000], r_t=[r= 116.48, prog= 129.87, pen=-13.38, r_old= 116.48], Reward=  1156.90 /  1156.90 /  27625.80, epsilon=  0.934, speed=  44.10, gear= 1, damage= 0.00
Ep:72 step:40(19962), a_t=[s= 1.00, t= 0.544887, b= 0.000000], r_t=[r= 94.33, prog= 215.68, pen=-121.35, r_old= 94.33], Reward=  3233.66 /  3233.66 /  27625.80, epsilon=  0.934, speed=  72.21, gear= 2, damage= 0.00
Ep:72 step:60(19982), a_t=[s= 0.67, t= 0.489008, b= 0.000000], r_t=[r= 102.23, prog= 198.21, pen=-95.98, r_old= 102.23], Reward=  4789.55 /  4741.91 /  27625.80, epsilon=  0.934, speed=  67.41, gear= 2, damage= 21.00
META = 1 ... Running backwards
=============================================================
 starting episode: 73/2000
Client connected on 3103..............
Ep:73 step:0(19991), a_t=[s= 0.01, t= 0.431357, b= 0.000000], r_t=[r=-0.08, prog=-0.08, pen= 0.00, r_old=-0.08], Reward= -0.08 / -0.08 /  27625.80, epsilon=  0.934, speed= -0.03, gear= 1, damage= 0.00
Ep:73 step:20(20011), a_t=[s= 0.58, t= 0.647306, b= 0.000000], r_t=[r= 95.71, prog= 117.55, pen=-21.85, r_old= 95.71], Reward=  991.58 /  991.58 /  27625.80, epsilon=  0.934, speed=  39.83, gear= 1, damage= 0.00
Ep:73 step:40(20031), a_t=[s= 1.00, t= 0.441488, b= 0.000000], r_t=[r= 51.80, prog= 146.10, pen=-94.30, r_old= 51.80], Reward=  2132.55 /  2129.16 /  27625.80, epsilon=  0.934, speed=  49.33, gear= 1, damage= 219.00
Ep:73 step:60(20051), a_t=[s=-0.89, t= 0.722058, b= 0.000000], r_t=[r= 60.65, prog= 154.03, pen=-93.38, r_old= 60.65], Reward=  3162.07 /  3079.90 /  27625.80, epsilon=  0.934, speed=  52.11, gear= 2, damage= 250.00
META = 1 ... Running backwards
=============================================================
 starting episode: 74/2000
Client connected on 3103..............
Ep:74 step:0(20057), a_t=[s=-0.21, t= 0.393869, b= 0.000000], r_t=[r=-0.05, prog=-0.05, pen= 0.00, r_old=-0.05], Reward= -0.05 / -0.05 /  27625.80, epsilon=  0.934, speed= -0.02, gear= 1, damage= 0.00
Ep:74 step:20(20077), a_t=[s=-1.00, t= 0.756845, b= 0.000000], r_t=[r= 120.37, prog= 129.46, pen=-9.09, r_old= 120.37], Reward=  975.94 /  975.94 /  27625.80, epsilon=  0.934, speed=  43.21, gear= 1, damage= 0.00
Ep:74 step:40(20097), a_t=[s= 0.19, t= 0.544845, b= 0.000000], r_t=[r= 145.23, prog= 201.98, pen=-56.75, r_old= 145.23], Reward=  3664.78 /  3664.78 /  27625.80, epsilon=  0.934, speed=  67.92, gear= 2, damage= 0.00
Ep:74 step:60(20117), a_t=[s= 0.22, t= 0.635826, b= 0.000000], r_t=[r= 43.27, prog= 175.74, pen=-132.47, r_old= 43.27], Reward=  5996.33 /  5910.00 /  27625.80, epsilon=  0.934, speed=  66.00, gear= 2, damage= 1.00
META = 1 ... Running backwards
=============================================================
 starting episode: 75/2000
Client connected on 3103..............
Ep:75 step:0(20129), a_t=[s= 0.26, t= 0.534929, b= 0.000000], r_t=[r= 0.04, prog= 0.04, pen=-0.00, r_old= 0.04], Reward=  0.04 /  0.04 /  27625.80, epsilon=  0.934, speed=  0.01, gear= 1, damage= 0.00
Ep:75 step:20(20149), a_t=[s=-0.02, t= 0.534179, b= 0.000000], r_t=[r= 122.13, prog= 131.41, pen=-9.28, r_old= 122.13], Reward=  1138.89 /  1138.89 /  27625.80, epsilon=  0.933, speed=  44.36, gear= 1, damage= 0.00
Ep:75 step:40(20169), a_t=[s=-0.24, t= 0.558739, b= 0.000000], r_t=[r= 42.66, prog= 128.30, pen=-85.64, r_old= 42.66], Reward=  2261.74 /  2232.40 /  27625.80, epsilon=  0.933, speed=  43.31, gear= 1, damage= 251.00
Ep:75 step:60(20189), a_t=[s= 0.65, t= 0.603176, b= 0.000000], r_t=[r= 5.48, prog= 95.55, pen=-90.07, r_old= 5.48], Reward=  3445.93 /  3291.04 /  27625.80, epsilon=  0.933, speed=  41.81, gear= 1, damage= 254.00
META = 1 ... Running backwards
=============================================================
 starting episode: 76/2000
Client connected on 3103..............
Ep:76 step:0(20195), a_t=[s= 0.85, t= 0.477585, b= 0.000000], r_t=[r= 0.20, prog= 0.20, pen=-0.00, r_old= 0.20], Reward=  0.20 /  0.20 /  27625.80, epsilon=  0.933, speed=  0.07, gear= 1, damage= 0.00
Ep:76 step:20(20215), a_t=[s= 0.27, t= 0.505119, b= 0.000000], r_t=[r= 120.73, prog= 126.63, pen=-5.90, r_old= 120.73], Reward=  1118.69 /  1118.69 /  27625.80, epsilon=  0.933, speed=  42.47, gear= 1, damage= 0.00
Ep:76 step:40(20235), a_t=[s=-1.00, t= 0.497844, b= 0.000000], r_t=[r= 159.21, prog= 214.86, pen=-55.65, r_old= 159.21], Reward=  3808.00 /  3808.00 /  27625.80, epsilon=  0.933, speed=  73.02, gear= 2, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 77/2000
Client connected on 3103..............
Ep:77 step:0(20249), a_t=[s=-0.59, t= 0.512126, b= 0.000000], r_t=[r= 0.27, prog= 0.27, pen=-0.00, r_old= 0.27], Reward=  0.27 /  0.27 /  27625.80, epsilon=  0.933, speed=  0.09, gear= 1, damage= 0.00
Ep:77 step:20(20269), a_t=[s=-0.66, t= 0.489912, b= 0.000000], r_t=[r= 125.88, prog= 133.94, pen=-8.05, r_old= 125.88], Reward=  1144.87 /  1144.87 /  27625.80, epsilon=  0.933, speed=  44.82, gear= 1, damage= 0.00
Ep:77 step:40(20289), a_t=[s= 0.73, t= 0.547971, b= 0.000000], r_t=[r= 80.54, prog= 223.45, pen=-142.91, r_old= 80.54], Reward=  3395.44 /  3395.44 /  27625.80, epsilon=  0.933, speed=  76.03, gear= 2, damage= 0.00
Ep:77 step:60(20309), a_t=[s=-0.23, t= 0.539114, b= 0.000000], r_t=[r= 190.40, prog= 237.62, pen=-47.22, r_old= 190.40], Reward=  5970.98 /  5876.69 /  27625.80, epsilon=  0.933, speed=  80.03, gear= 3, damage= 5.00
Ep:77 step:80(20329), a_t=[s=-0.14, t= 0.347883, b= 0.000000], r_t=[r= 252.15, prog= 275.89, pen=-23.74, r_old= 252.15], Reward=  10666.76 /  10572.47 /  27625.80, epsilon=  0.933, speed=  92.20, gear= 3, damage= 5.00
Ep:77 step:100(20349), a_t=[s=-0.36, t= 0.581407, b= 0.000000], r_t=[r= 264.84, prog= 294.07, pen=-29.23, r_old= 264.84], Reward=  15347.73 /  15253.44 /  27625.80, epsilon=  0.933, speed=  98.17, gear= 3, damage= 5.00
Ep:77 step:120(20369), a_t=[s= 0.60, t= 0.830324, b= 0.000000], r_t=[r= 74.16, prog= 156.68, pen=-82.51, r_old= 74.16], Reward=  16633.87 /  16435.10 /  27625.80, epsilon=  0.933, speed=  52.23, gear= 2, damage= 401.00
META = 1 ... Running backwards
=============================================================
 starting episode: 78/2000
### TORCS is RELAUNCHED ###
Client connected on 3103..............
Ep:78 step:0(20377), a_t=[s=-0.42, t= 0.480112, b= 0.000000], r_t=[r=-0.31, prog=-0.31, pen= 0.00, r_old=-0.31], Reward= -0.31 / -0.31 /  27625.80, epsilon=  0.933, speed= -0.10, gear= 1, damage= 0.00
Ep:78 step:20(20397), a_t=[s=-1.00, t= 0.591022, b= 0.000000], r_t=[r= 133.31, prog= 150.07, pen=-16.76, r_old= 133.31], Reward=  1216.90 /  1216.90 /  27625.80, epsilon=  0.933, speed=  50.93, gear= 1, damage= 0.00
