=============================================================
 starting episode: 0/2000
Client connected on 3105..............
Ep:0 step:0(1), a_t=[s= 0.24, t= 0.550774, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:43 step:60(23189), a_t=[s= 0.73, t= 0.707006, b= 0.000000], r_t=[r= 11.61, prog= 65.88, pen=-54.27, r_old= 11.61], Reward=  3165.67 /  3165.67 /  16949.42, epsilon=  0.929, speed=  26.19, gear= 1, damage= 1127.00
META = 1 ... Running backwards
=============================================================
 starting episode: 44/2000
Waiting for server on 3105............
Count Down : 5
Client connected on 3105..............
Ep:44 step:0(23194), a_t=[s= 0.40, t= 0.807636, b= 0.000000], r_t=[r= 0.29, prog= 0.30, pen=-0.00, r_old= 0.29], Reward=  0.29 /  0.29 /  16949.42, epsilon=  0.929, speed=  0.10, gear= 1, damage= 0.00
Ep:44 step:20(23214), a_t=[s= 0.08, t= 0.643585, b= 0.000000], r_t=[r= 94.96, prog= 124.42, pen=-29.46, r_old= 94.96], Reward=  1000.65 /  1000.65 /  16949.42, epsilon=  0.929, speed=  43.18, gear= 1, damage= 0.00
Ep:44 step:40(23234), a_t=[s= 1.00, t= 0.556965, b= 0.000000], r_t=[r= 201.61, prog= 217.77, pen=-16.16, r_old= 201.61], Reward=  3923.06 /  3923.06 /  16949.42, epsilon=  0.929, speed=  73.60, gear= 2, damage= 0.00
Ep:44 step:60(23254), a_t=[s= 0.30, t= 0.628419, b= 0.000000], r_t=[r= 166.39, prog= 262.22, pen=-95.83, r_old= 166.39], Reward=  7598.23 /  7598.23 /  16949.42, epsilon=  0.929, speed=  87.55, gear= 3, damage= 0.00
Ep:44 step:80(23274), a_t=[s=-0.77, t= 0.544754, b= 0.000000], r_t=[r= 260.29, prog= 280.49, pen=-20.20, r_old= 260.29], Reward=  11875.35 /  11875.35 /  16949.42, epsilon=  0.929, speed=  94.92, gear= 3, damage= 0.00
Ep:44 step:100(23294), a_t=[s= 0.03, t= 0.681210, b= 0.000000], r_t=[r=-804.00, prog= 66.21, pen=-881.01, r_old=-804.00], Reward=  12753.49 /  12753.49 /  16949.42, epsilon=  0.929, speed=  34.22, gear= 3, damage= 1023.00
Ep:44 step:120(23314), a_t=[s=-0.34, t= 0.416402, b= 0.000000], r_t=[r=-0.01, prog= 0.01, pen=-0.02, r_old=-0.01], Reward=  12690.35 /  12690.35 /  16949.42, epsilon=  0.929, speed=  0.01, gear= 1, damage= 1030.00
Ep:44 step:140(23334), a_t=[s=-1.00, t= 0.564194, b= 0.000000], r_t=[r=-0.18, prog= 0.29, pen=-0.47, r_old=-0.18], Reward=  12686.91 /  12686.91 /  16949.42, epsilon=  0.929, speed=  0.20, gear= 1, damage= 1030.00
Ep:44 step:160(23354), a_t=[s=-0.11, t= 0.675625, b= 0.000000], r_t=[r=-0.12, prog= 0.23, pen=-0.36, r_old=-0.12], Reward=  12684.19 /  12684.19 /  16949.42, epsilon=  0.929, speed=  0.15, gear= 1, damage= 1030.00
Ep:44 step:180(23374), a_t=[s= 0.59, t= 0.544979, b= 0.000000], r_t=[r=-0.14, prog= 0.32, pen=-0.46, r_old=-0.14], Reward=  12681.92 /  12681.92 /  16949.42, epsilon=  0.929, speed=  0.20, gear= 1, damage= 1030.00
Ep:44 step:200(23394), a_t=[s=-1.00, t= 0.662201, b= 0.000000], r_t=[r=-0.13, prog= 0.35, pen=-0.49, r_old=-0.13], Reward=  12679.58 /  12679.58 /  16949.42, epsilon=  0.929, speed=  0.21, gear= 1, damage= 1030.00
Ep:44 step:220(23414), a_t=[s=-0.68, t= 0.646698, b= 0.000000], r_t=[r=-0.11, prog= 0.43, pen=-0.53, r_old=-0.11], Reward=  12677.22 /  12677.22 /  16949.42, epsilon=  0.929, speed=  0.23, gear= 1, damage= 1030.00
Ep:44 step:240(23434), a_t=[s=-1.00, t= 0.466456, b= 0.000000], r_t=[r=-0.06, prog= 0.54, pen=-0.61, r_old=-0.06], Reward=  12675.05 /  12675.05 /  16949.42, epsilon=  0.929, speed=  0.27, gear= 1, damage= 1030.00
Ep:44 step:260(23454), a_t=[s=-1.00, t= 0.575380, b= 0.000000], r_t=[r=-0.06, prog= 1.19, pen=-1.26, r_old=-0.06], Reward=  12673.93 /  12673.93 /  16949.42, epsilon=  0.929, speed=  0.57, gear= 1, damage= 1030.00
Ep:44 step:280(23474), a_t=[s=-0.00, t= 0.634052, b= 0.000000], r_t=[r= 0.02, prog= 0.66, pen=-0.64, r_old= 0.02], Reward=  12673.90 /  12673.90 /  16949.42, epsilon=  0.928, speed=  0.30, gear= 1, damage= 1030.00
Ep:44 step:300(23494), a_t=[s=-1.00, t= 0.436400, b= 0.000000], r_t=[r= 0.26, prog= 2.21, pen=-1.95, r_old= 0.26], Reward=  12675.85 /  12675.85 /  16949.42, epsilon=  0.928, speed=  0.92, gear= 1, damage= 1030.00
Ep:44 step:320(23514), a_t=[s= 0.26, t= 0.321884, b= 0.000000], r_t=[r= 0.31, prog= 1.51, pen=-1.21, r_old= 0.31], Reward=  12682.07 /  12682.07 /  16949.42, epsilon=  0.928, speed=  0.59, gear= 1, damage= 1030.00
Ep:44 step:340(23534), a_t=[s=-0.16, t= 0.538063, b= 0.000000], r_t=[r= 1.85, prog= 6.38, pen=-4.53, r_old= 1.85], Reward=  12700.64 /  12700.64 /  16949.42, epsilon=  0.928, speed=  2.32, gear= 1, damage= 1030.00
Ep:44 step:360(23554), a_t=[s=-0.02, t= 0.399681, b= 0.000000], r_t=[r= 4.51, prog= 12.75, pen=-8.24, r_old= 4.51], Reward=  12768.92 /  12768.92 /  16949.42, epsilon=  0.928, speed=  4.42, gear= 1, damage= 1030.00
Ep:44 step:380(23574), a_t=[s= 0.42, t= 0.387723, b= 0.000000], r_t=[r= 29.54, prog= 67.13, pen=-37.59, r_old= 29.54], Reward=  12972.04 /  12972.04 /  16949.42, epsilon=  0.928, speed=  22.40, gear= 1, damage= 1030.00
Ep:44 step:400(23594), a_t=[s= 0.89, t= 0.507887, b= 0.000000], r_t=[r= 157.87, prog= 172.26, pen=-14.39, r_old= 157.87], Reward=  14552.87 /  14552.87 /  16949.42, epsilon=  0.928, speed=  58.05, gear= 2, damage= 1030.00
Ep:44 step:420(23614), a_t=[s= 0.87, t= 0.525364, b= 0.000000], r_t=[r=-202.00, prog= 79.10, pen=-289.03, r_old=-202.00], Reward=  17075.46 /  17075.46 /  16949.42, epsilon=  0.928, speed=  39.19, gear= 2, damage= 1232.00
META = 1 ... Running backwards
=============================================================
 starting episode: 45/2000
Client connected on 3105..............
Ep:45 step:0(23618), a_t=[s=-0.15, t= 0.496108, b= 0.000000], r_t=[r=-0.16, prog=-0.16, pen= 0.00, r_old=-0.16], Reward= -0.16 / -0.16 /  17019.97, epsilon=  0.928, speed= -0.05, gear= 1, damage= 0.00
Ep:45 step:20(23638), a_t=[s=-0.06, t= 0.529187, b= 0.000000], r_t=[r= 106.75, prog= 136.30, pen=-29.55, r_old= 106.75], Reward=  1111.18 /  1111.18 /  17019.97, epsilon=  0.928, speed=  46.43, gear= 1, damage= 0.00
Ep:45 step:40(23658), a_t=[s= 1.00, t= 0.466142, b= 0.000000], r_t=[r= 143.60, prog= 218.96, pen=-75.36, r_old= 143.60], Reward=  3771.19 /  3771.19 /  17019.97, epsilon=  0.928, speed=  73.56, gear= 2, damage= 0.00
Ep:45 step:60(23678), a_t=[s= 0.03, t= 0.528646, b= 0.000000], r_t=[r= 12.51, prog= 102.87, pen=-90.36, r_old= 12.51], Reward=  5025.19 /  5025.19 /  17019.97, epsilon=  0.928, speed=  42.75, gear= 1, damage= 29.00
META = 1 ... Running backwards
=============================================================
 starting episode: 46/2000
Waiting for server on 3105............
Count Down : 5
Client connected on 3105..............
Ep:46 step:0(23685), a_t=[s= 0.18, t= 0.327112, b= 0.000000], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward=  0.22 /  0.22 /  17019.97, epsilon=  0.928, speed=  0.07, gear= 1, damage= 0.00
Ep:46 step:20(23705), a_t=[s=-0.47, t= 0.573965, b= 0.000000], r_t=[r= 111.41, prog= 135.73, pen=-24.32, r_old= 111.41], Reward=  1066.07 /  1066.07 /  17019.97, epsilon=  0.928, speed=  45.64, gear= 1, damage= 0.00
Ep:46 step:40(23725), a_t=[s= 0.35, t= 0.613866, b= 0.000000], r_t=[r= 157.72, prog= 230.13, pen=-72.40, r_old= 157.72], Reward=  4059.14 /  4059.14 /  17019.97, epsilon=  0.928, speed=  77.79, gear= 2, damage= 0.00
Ep:46 step:60(23745), a_t=[s= 0.36, t= 0.481153, b= 0.000000], r_t=[r= 181.69, prog= 245.75, pen=-64.06, r_old= 181.69], Reward=  7440.07 /  7440.07 /  17019.97, epsilon=  0.928, speed=  82.37, gear= 3, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 47/2000
Waiting for server on 3105............
Count Down : 5
Client connected on 3105..............
Ep:47 step:0(23761), a_t=[s= 1.00, t= 0.495521, b= 0.000000], r_t=[r= 0.48, prog= 0.48, pen=-0.00, r_old= 0.48], Reward=  0.48 /  0.48 /  17019.97, epsilon=  0.928, speed=  0.16, gear= 1, damage= 0.00
Ep:47 step:20(23781), a_t=[s=-0.19, t= 0.493587, b= 0.000000], r_t=[r= 122.62, prog= 131.01, pen=-8.38, r_old= 122.62], Reward=  1137.60 /  1137.60 /  17019.97, epsilon=  0.927, speed=  43.79, gear= 1, damage= 0.00
Ep:47 step:40(23801), a_t=[s=-0.26, t= 0.573430, b= 0.000699], r_t=[r= 31.56, prog= 156.09, pen=-124.53, r_old= 31.56], Reward=  3978.93 /  3978.93 /  17019.97, epsilon=  0.927, speed=  74.48, gear= 2, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 48/2000
### TORCS is RELAUNCHED ###
Client connected on 3105..............
Ep:48 step:0(23817), a_t=[s= 0.77, t= 0.429042, b= 0.000000], r_t=[r= 0.58, prog= 0.58, pen=-0.00, r_old= 0.58], Reward=  0.58 /  0.58 /  17019.97, epsilon=  0.927, speed=  0.19, gear= 1, damage= 0.00
Ep:48 step:20(23837), a_t=[s=-0.26, t= 0.663827, b= 0.000000], r_t=[r= 121.95, prog= 140.92, pen=-18.97, r_old= 121.95], Reward=  1102.83 /  1102.83 /  17019.97, epsilon=  0.927, speed=  48.15, gear= 1, damage= 0.00
Ep:48 step:40(23857), a_t=[s= 0.79, t= 0.689861, b= 0.000000], r_t=[r= 23.09, prog= 67.91, pen=-44.82, r_old= 23.09], Reward=  1483.31 /  1483.31 /  17019.97, epsilon=  0.927, speed=  22.67, gear= 1, damage= 218.00
Ep:48 step:60(23877), a_t=[s= 0.79, t= 0.492684, b= 0.000000], r_t=[r= 58.38, prog= 178.39, pen=-120.01, r_old= 58.38], Reward=  2428.83 /  2428.83 /  17019.97, epsilon=  0.927, speed=  66.39, gear= 2, damage= 218.00
Ep:48 step:80(23897), a_t=[s=-0.06, t= 0.457030, b= 0.000000], r_t=[r= 138.52, prog= 251.95, pen=-113.43, r_old= 138.52], Reward=  4519.58 /  4519.58 /  17019.97, epsilon=  0.927, speed=  84.16, gear= 3, damage= 252.00
Ep:48 step:100(23917), a_t=[s=-0.56, t= 0.733171, b= 0.000000], r_t=[r=-0.31, prog= 0.21, pen=-0.52, r_old=-0.31], Reward=  5030.05 /  5030.05 /  17019.97, epsilon=  0.927, speed=  0.22, gear= 1, damage= 259.00
Ep:48 step:120(23937), a_t=[s= 0.37, t= 0.550278, b= 0.000000], r_t=[r=-0.16, prog= 0.12, pen=-0.28, r_old=-0.16], Reward=  5028.28 /  5028.28 /  17019.97, epsilon=  0.927, speed=  0.12, gear= 1, damage= 259.00
Ep:48 step:140(23957), a_t=[s= 0.67, t= 0.390377, b= 0.000000], r_t=[r=-0.00, prog= 0.00, pen=-0.00, r_old=-0.00], Reward=  5026.01 /  5026.01 /  17019.97, epsilon=  0.927, speed=  0.00, gear= 1, damage= 259.00
Ep:48 step:160(23977), a_t=[s=-0.77, t= 0.442280, b= 0.000000], r_t=[r=-0.16, prog= 0.14, pen=-0.30, r_old=-0.16], Reward=  5023.74 /  5023.74 /  17019.97, epsilon=  0.927, speed=  0.13, gear= 1, damage= 259.00
Ep:48 step:180(23997), a_t=[s=-1.00, t= 0.548994, b= 0.000000], r_t=[r=-0.00, prog= 0.00, pen=-0.01, r_old=-0.00], Reward=  5021.84 /  5021.84 /  17019.97, epsilon=  0.927, speed=  0.00, gear= 1, damage= 259.00
Ep:48 step:200(24017), a_t=[s=-1.00, t= 0.398724, b= 0.000000], r_t=[r=-0.08, prog= 0.10, pen=-0.19, r_old=-0.08], Reward=  5019.36 /  5019.36 /  17019.97, epsilon=  0.927, speed=  0.08, gear= 1, damage= 259.00
Ep:48 step:220(24037), a_t=[s=-0.78, t= 0.658486, b= 0.000000], r_t=[r=-0.08, prog= 0.14, pen=-0.22, r_old=-0.08], Reward=  5016.80 /  5016.80 /  17019.97, epsilon=  0.927, speed=  0.09, gear= 1, damage= 259.00
Ep:48 step:240(24057), a_t=[s= 1.00, t= 0.334445, b= 0.000000], r_t=[r=-0.06, prog= 0.16, pen=-0.22, r_old=-0.06], Reward=  5014.08 /  5014.08 /  17019.97, epsilon=  0.927, speed=  0.09, gear= 1, damage= 259.00
Ep:48 step:260(24077), a_t=[s= 0.74, t= 0.522699, b= 0.000000], r_t=[r=-0.05, prog= 0.14, pen=-0.19, r_old=-0.05], Reward=  5012.06 /  5012.06 /  17019.97, epsilon=  0.926, speed=  0.08, gear= 1, damage= 259.00
Ep:48 step:280(24097), a_t=[s=-0.80, t= 0.476915, b= 0.000000], r_t=[r=-0.09, prog= 0.39, pen=-0.48, r_old=-0.09], Reward=  5009.81 /  5009.81 /  17019.97, epsilon=  0.926, speed=  0.21, gear= 1, damage= 259.00
Ep:48 step:300(24117), a_t=[s=-0.46, t= 0.564102, b= 0.000000], r_t=[r=-0.13, prog= 1.01, pen=-1.14, r_old=-0.13], Reward=  5007.67 /  5007.67 /  17019.97, epsilon=  0.926, speed=  0.51, gear= 1, damage= 259.00
Ep:48 step:320(24137), a_t=[s= 0.02, t= 0.573335, b= 0.000000], r_t=[r=-0.02, prog= 0.39, pen=-0.40, r_old=-0.02], Reward=  5006.79 /  5006.79 /  17019.97, epsilon=  0.926, speed=  0.18, gear= 1, damage= 259.00
Ep:48 step:340(24157), a_t=[s=-0.65, t= 0.533187, b= 0.000000], r_t=[r= 0.06, prog= 1.28, pen=-1.22, r_old= 0.06], Reward=  5006.96 /  5006.96 /  17019.97, epsilon=  0.926, speed=  0.56, gear= 1, damage= 259.00
Ep:48 step:360(24177), a_t=[s= 0.26, t= 0.711237, b= 0.000000], r_t=[r= 0.21, prog= 1.34, pen=-1.13, r_old= 0.21], Reward=  5010.68 /  5010.68 /  17019.97, epsilon=  0.926, speed=  0.54, gear= 1, damage= 259.00
Ep:48 step:380(24197), a_t=[s= 1.00, t= 0.395704, b= 0.000000], r_t=[r= 0.19, prog= 0.81, pen=-0.62, r_old= 0.19], Reward=  5020.50 /  5020.50 /  17019.97, epsilon=  0.926, speed=  0.31, gear= 1, damage= 259.00
Ep:48 step:400(24217), a_t=[s=-0.78, t= 0.785448, b= 0.000000], r_t=[r= 10.71, prog= 27.96, pen=-17.25, r_old= 10.71], Reward=  5085.58 /  5085.58 /  17019.97, epsilon=  0.926, speed=  9.52, gear= 1, damage= 259.00
Ep:48 step:420(24237), a_t=[s= 1.00, t= 0.560114, b= 0.000000], r_t=[r= 101.44, prog= 176.68, pen=-75.24, r_old= 101.44], Reward=  6203.35 /  6203.35 /  17019.97, epsilon=  0.926, speed=  59.40, gear= 2, damage= 259.00
Ep:48 step:440(24257), a_t=[s=-0.88, t= 0.503580, b= 0.000000], r_t=[r= 67.25, prog= 204.26, pen=-137.01, r_old= 67.25], Reward=  7775.80 /  7775.80 /  17019.97, epsilon=  0.926, speed=  71.96, gear= 2, damage= 264.00
Ep:48 step:460(24277), a_t=[s= 0.49, t= 0.700964, b= 0.000000], r_t=[r=-30.08, prog= 69.02, pen=-99.10, r_old=-30.08], Reward=  9071.07 /  9071.07 /  17019.97, epsilon=  0.926, speed=  60.17, gear= 2, damage= 264.00
META = 1 ... Running backwards
=============================================================
 starting episode: 49/2000
Waiting for server on 3105............
Count Down : 5
Client connected on 3105..............
Ep:49 step:0(24292), a_t=[s= 1.00, t= 0.509092, b= 0.000000], r_t=[r= 0.38, prog= 0.38, pen=-0.00, r_old= 0.38], Reward=  0.38 /  0.38 /  17019.97, epsilon=  0.926, speed=  0.13, gear= 1, damage= 0.00
Ep:49 step:20(24312), a_t=[s=-0.51, t= 0.492613, b= 0.000000], r_t=[r= 117.30, prog= 147.69, pen=-30.39, r_old= 117.30], Reward=  1359.42 /  1359.42 /  17019.97, epsilon=  0.926, speed=  52.86, gear= 1, damage= 0.00
Ep:49 step:40(24332), a_t=[s=-0.96, t= 0.571592, b= 0.000000], r_t=[r= 175.62, prog= 216.71, pen=-41.09, r_old= 175.62], Reward=  2659.78 /  2659.78 /  17019.97, epsilon=  0.926, speed=  72.24, gear= 2, damage= 57.00
Ep:49 step:60(24352), a_t=[s=-1.00, t= 0.535021, b= 0.008818], r_t=[r= 71.08, prog= 176.91, pen=-105.83, r_old= 71.08], Reward=  5265.96 /  5265.96 /  17019.97, epsilon=  0.926, speed=  79.69, gear= 2, damage= 57.00
Ep:49 step:80(24372), a_t=[s= 0.16, t= 0.419276, b= 0.000000], r_t=[r=-0.03, prog= 0.37, pen=-0.40, r_old=-0.03], Reward=  4695.39 /  4695.39 /  17019.97, epsilon=  0.925, speed=  0.18, gear= 1, damage= 593.00
Ep:49 step:100(24392), a_t=[s=-0.04, t= 0.602353, b= 0.000000], r_t=[r= 0.00, prog= 0.87, pen=-0.87, r_old= 0.00], Reward=  4694.80 /  4694.80 /  17019.97, epsilon=  0.925, speed=  0.40, gear= 1, damage= 593.00
Ep:49 step:120(24412), a_t=[s=-1.00, t= 0.705426, b= 0.000000], r_t=[r= 0.19, prog= 2.42, pen=-2.23, r_old= 0.19], Reward=  4695.71 /  4695.71 /  17019.97, epsilon=  0.925, speed=  1.04, gear= 1, damage= 593.00
Ep:49 step:140(24432), a_t=[s=-0.33, t= 0.426309, b= 0.000000], r_t=[r= 0.34, prog= 1.97, pen=-1.63, r_old= 0.34], Reward=  4700.48 /  4700.48 /  17019.97, epsilon=  0.925, speed=  0.79, gear= 1, damage= 593.00
Ep:49 step:160(24452), a_t=[s=-1.00, t= 0.680518, b= 0.000000], r_t=[r= 1.14, prog= 4.77, pen=-3.63, r_old= 1.14], Reward=  4710.80 /  4710.80 /  17019.97, epsilon=  0.925, speed=  1.80, gear= 1, damage= 593.00
Ep:49 step:180(24472), a_t=[s=-1.00, t= 0.514825, b= 0.000000], r_t=[r= 6.35, prog= 17.15, pen=-10.80, r_old= 6.35], Reward=  4768.94 /  4768.94 /  17019.97, epsilon=  0.925, speed=  5.88, gear= 1, damage= 593.00
Ep:49 step:200(24492), a_t=[s= 0.58, t= 0.463657, b= 0.000000], r_t=[r= 1.61, prog= 5.40, pen=-3.79, r_old= 1.61], Reward=  4548.57 /  4548.57 /  17019.97, epsilon=  0.925, speed=  1.94, gear= 1, damage= 852.00
Ep:49 step:220(24512), a_t=[s=-1.00, t= 0.475072, b= 0.000000], r_t=[r= 23.65, prog= 56.68, pen=-33.03, r_old= 23.65], Reward=  4761.61 /  4761.61 /  17019.97, epsilon=  0.925, speed=  19.01, gear= 1, damage= 852.00
Ep:49 step:240(24532), a_t=[s=-0.79, t= 0.403150, b= 0.000000], r_t=[r= 29.14, prog= 129.00, pen=-99.86, r_old= 29.14], Reward=  5940.00 /  5940.00 /  17019.97, epsilon=  0.925, speed=  49.25, gear= 2, damage= 858.00
META = 1 ... Running backwards
=============================================================
 starting episode: 50/2000
Client connected on 3105..............
Ep:50 step:0(24541), a_t=[s= 0.27, t= 0.411840, b= 0.000000], r_t=[r= 0.37, prog= 0.37, pen=-0.00, r_old= 0.37], Reward=  0.37 /  0.37 /  17019.97, epsilon=  0.925, speed=  0.12, gear= 1, damage= 0.00
Ep:50 step:20(24561), a_t=[s=-1.00, t= 0.544112, b= 0.000000], r_t=[r= 121.89, prog= 143.16, pen=-21.27, r_old= 121.89], Reward=  1163.44 /  1163.44 /  17019.97, epsilon=  0.925, speed=  47.85, gear= 1, damage= 0.00
Ep:50 step:40(24581), a_t=[s=-0.14, t= 0.448281, b= 0.000000], r_t=[r= 177.94, prog= 231.40, pen=-53.46, r_old= 177.94], Reward=  4326.46 /  4326.46 /  17019.97, epsilon=  0.925, speed=  79.27, gear= 2, damage= 0.00
Ep:50 step:60(24601), a_t=[s= 0.86, t= 0.576452, b= 0.000000], r_t=[r= 104.44, prog= 248.75, pen=-144.31, r_old= 104.44], Reward=  7470.22 /  7470.22 /  17019.97, epsilon=  0.925, speed=  83.60, gear= 3, damage= 4.00
Ep:50 step:80(24621), a_t=[s= 0.43, t= 0.572748, b= 0.000000], r_t=[r=-0.01, prog= 0.03, pen=-0.04, r_old=-0.01], Reward=  5900.74 /  5900.74 /  17019.97, epsilon=  0.925, speed=  0.02, gear= 1, damage= 1599.00
Ep:50 step:100(24641), a_t=[s=-0.49, t= 0.551676, b= 0.000000], r_t=[r=-0.12, prog= 0.42, pen=-0.54, r_old=-0.12], Reward=  5898.79 /  5898.79 /  17019.97, epsilon=  0.925, speed=  0.24, gear= 1, damage= 1599.00
Ep:50 step:120(24661), a_t=[s=-0.27, t= 0.434055, b= 0.000000], r_t=[r=-0.09, prog= 0.45, pen=-0.55, r_old=-0.09], Reward=  5896.77 /  5896.77 /  17019.97, epsilon=  0.925, speed=  0.24, gear= 1, damage= 1599.00
Ep:50 step:140(24681), a_t=[s=-0.42, t= 0.607891, b= 0.000000], r_t=[r=-0.06, prog= 0.74, pen=-0.80, r_old=-0.06], Reward=  5894.90 /  5894.90 /  17019.97, epsilon=  0.924, speed=  0.36, gear= 1, damage= 1599.00
Ep:50 step:160(24701), a_t=[s= 0.01, t= 0.549554, b= 0.000000], r_t=[r=-0.01, prog= 0.57, pen=-0.58, r_old=-0.01], Reward=  5894.26 /  5894.26 /  17019.97, epsilon=  0.924, speed=  0.26, gear= 1, damage= 1599.00
Ep:50 step:180(24721), a_t=[s=-0.35, t= 0.408693, b= 0.000000], r_t=[r= 0.05, prog= 0.68, pen=-0.63, r_old= 0.05], Reward=  5894.92 /  5894.92 /  17019.97, epsilon=  0.924, speed=  0.29, gear= 1, damage= 1599.00
Ep:50 step:200(24741), a_t=[s=-0.88, t= 0.456532, b= 0.000000], r_t=[r= 0.42, prog= 2.64, pen=-2.22, r_old= 0.42], Reward=  5898.67 /  5898.67 /  17019.97, epsilon=  0.924, speed=  1.07, gear= 1, damage= 1599.00
Ep:50 step:220(24761), a_t=[s= 0.48, t= 0.460291, b= 0.000000], r_t=[r= 2.29, prog= 7.69, pen=-5.41, r_old= 2.29], Reward=  5920.38 /  5920.38 /  17019.97, epsilon=  0.924, speed=  2.78, gear= 1, damage= 1599.00
Ep:50 step:240(24781), a_t=[s=-0.81, t= 0.642887, b= 0.000000], r_t=[r= 41.02, prog= 121.88, pen=-80.86, r_old= 41.02], Reward=  6392.62 /  6392.62 /  17019.97, epsilon=  0.924, speed=  45.48, gear= 1, damage= 1599.00
Ep:50 step:260(24801), a_t=[s=-0.15, t= 0.423648, b= 0.000000], r_t=[r=-0.05, prog= 0.08, pen=-0.12, r_old=-0.05], Reward=  6501.49 /  6501.49 /  17019.97, epsilon=  0.924, speed=  0.05, gear= 1, damage= 1621.00
Ep:50 step:280(24821), a_t=[s= 0.43, t= 0.570205, b= 0.000000], r_t=[r=-0.06, prog= 0.13, pen=-0.19, r_old=-0.06], Reward=  6499.20 /  6499.20 /  17019.97, epsilon=  0.924, speed=  0.08, gear= 1, damage= 1621.00
Ep:50 step:300(24841), a_t=[s=-1.00, t= 0.597832, b= 0.000000], r_t=[r=-0.14, prog= 0.44, pen=-0.58, r_old=-0.14], Reward=  6496.35 /  6496.35 /  17019.97, epsilon=  0.924, speed=  0.25, gear= 1, damage= 1621.00
Ep:50 step:320(24861), a_t=[s=-0.87, t= 0.622693, b= 0.000000], r_t=[r=-0.18, prog= 0.81, pen=-0.99, r_old=-0.18], Reward=  6494.24 /  6494.24 /  17019.97, epsilon=  0.924, speed=  0.44, gear= 1, damage= 1621.00
Ep:50 step:340(24881), a_t=[s=-0.41, t= 0.549464, b= 0.000000], r_t=[r=-0.07, prog= 0.42, pen=-0.49, r_old=-0.07], Reward=  6492.75 /  6492.75 /  17019.97, epsilon=  0.924, speed=  0.22, gear= 1, damage= 1621.00
Ep:50 step:360(24901), a_t=[s=-0.07, t= 0.656369, b= 0.000000], r_t=[r=-0.03, prog= 0.77, pen=-0.80, r_old=-0.03], Reward=  6491.35 /  6491.35 /  17019.97, epsilon=  0.924, speed=  0.36, gear= 1, damage= 1621.00
Ep:50 step:380(24921), a_t=[s= 0.76, t= 0.669972, b= 0.000000], r_t=[r= 0.01, prog= 0.62, pen=-0.60, r_old= 0.01], Reward=  6491.31 /  6491.31 /  17019.97, epsilon=  0.924, speed=  0.28, gear= 1, damage= 1621.00
Ep:50 step:400(24941), a_t=[s= 0.21, t= 0.583999, b= 0.000000], r_t=[r= 0.15, prog= 1.19, pen=-1.04, r_old= 0.15], Reward=  6493.65 /  6493.65 /  17019.97, epsilon=  0.924, speed=  0.49, gear= 1, damage= 1621.00
Ep:50 step:420(24961), a_t=[s=-0.54, t= 0.511630, b= 0.000000], r_t=[r= 0.74, prog= 3.51, pen=-2.76, r_old= 0.74], Reward=  6501.18 /  6501.18 /  17019.97, epsilon=  0.924, speed=  1.35, gear= 1, damage= 1621.00
Ep:50 step:440(24981), a_t=[s=-0.33, t= 0.501143, b= 0.000000], r_t=[r= 22.25, prog= 53.43, pen=-31.17, r_old= 22.25], Reward=  6642.50 /  6642.50 /  17019.97, epsilon=  0.923, speed=  17.90, gear= 1, damage= 1621.00
Ep:50 step:460(25001), a_t=[s=-0.54, t= 0.475545, b= 0.000000], r_t=[r= 87.53, prog= 183.46, pen=-95.93, r_old= 87.53], Reward=  7876.01 /  7876.01 /  17019.97, epsilon=  0.923, speed=  61.16, gear= 2, damage= 1621.00
Ep:50 step:480(25021), a_t=[s= 0.61, t= 0.520078, b= 0.000000], r_t=[r= 63.59, prog= 201.59, pen=-138.00, r_old= 63.59], Reward=  10618.80 /  10618.80 /  17019.97, epsilon=  0.923, speed=  77.70, gear= 2, damage= 1621.00
Ep:50 step:500(25041), a_t=[s= 0.90, t= 0.623528, b= 0.000000], r_t=[r= 216.48, prog= 255.86, pen=-39.38, r_old= 216.48], Reward=  13571.02 /  13571.02 /  17019.97, epsilon=  0.923, speed=  85.81, gear= 3, damage= 1670.00
Ep:50 step:520(25061), a_t=[s=-0.66, t= 0.844869, b= 0.000000], r_t=[r= 119.69, prog= 263.56, pen=-143.88, r_old= 119.69], Reward=  16569.00 /  16569.00 /  17019.97, epsilon=  0.923, speed=  90.29, gear= 3, damage= 1676.00
Ep:50 step:540(25081), a_t=[s= 0.51, t= 0.538387, b= 0.000000], r_t=[r=-1.00, prog= 251.70, pen=-174.71, r_old=-1.00], Reward=  19681.47 /  19681.47 /  17019.97, epsilon=  0.923, speed=  89.96, gear= 3, damage= 1779.00
META = 1 ... Running backwards
=============================================================
 starting episode: 51/2000
Client connected on 3105..............
